"Time","Beacon Type","Observer","Station","Source","Root"
2022-07-03 04:21:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 04:21:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 04:26:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 04:27:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 04:27:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 04:27:04,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 13:46:05,GFSK,DL7NDR-JN48ap,DL7NDR,sids,AM9NPQ
2022-07-03 15:54:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 15:54:52,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 15:56:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 15:56:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 15:56:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 15:57:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 16:03:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-03 17:31:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 02:32:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 02:35:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 04:08:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 15:40:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 15:43:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 17:15:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-04 22:29:00,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-04 22:29:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-04 22:29:04,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-04 22:29:06,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-05 03:50:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:50:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:50:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:52:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:52:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:52:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:52:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:58:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:58:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:58:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 03:58:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 09:52:43,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-05 15:28:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:28:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:28:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:29:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:29:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:49,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:30:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:31:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:32:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:32:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 15:33:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 16:59:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 16:59:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 16:59:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:57,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:00:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:26,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:01:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:02:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:03:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:04:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:05:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:05:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:05:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:06:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:06:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:06:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 17:07:14,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-05 20:39:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-05 22:15:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-05 22:17:53,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 02:06:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 02:06:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 03:40:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 15:12:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 15:12:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 15:12:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 15:17:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:49:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:49:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:49:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:49:34,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:50:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:51:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:51:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:51:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:52:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:52:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:52:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:52:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:53:07,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 16:53:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-06 21:59:29,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:00:38,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:00:41,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:37,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:39,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:41,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:43,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:45,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:01:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-06 22:03:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 03:23:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-07 03:26:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-07 03:30:16,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-07 10:58:20,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 10:58:22,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 10:58:24,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 10:58:55,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 12:29:02,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-07 16:39:02,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-07 16:39:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-07 16:39:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:09:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:10:01,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:10:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:10:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:12:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:12:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:12:10,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 03:12:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 04:44:30,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 04:44:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 04:44:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 10:43:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 10:44:28,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 10:47:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 12:14:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 12:15:18,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 12:20:10,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 14:45:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 14:45:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 14:47:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:20:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:20:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:20:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:20:44,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:28,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:21:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:21,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:42,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:53,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:55,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:22:58,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:15,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:23:56,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:24:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:24:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:24:24,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:24:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:24:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:25:00,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:25:03,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 16:25:08,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-08 19:57:20,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:40,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:42,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:44,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:46,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:31:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:44,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:46,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:48,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:50,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:52,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:55,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:32:57,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 21:34:47,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 22:59:55,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 23:06:29,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 23:06:31,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 23:06:33,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-08 23:06:35,GFSK,EU1XX-KO33ru,EU1XX,sids,AM9NPQ
2022-07-09 02:57:23,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:57:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:57:27,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:57:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:59:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:59:33,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:59:35,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 02:59:36,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 04:32:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 04:35:32,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 16:04:05,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 16:04:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 16:04:11,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 16:09:38,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 16:09:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:39:40,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:39:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:39:51,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:40:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:40:13,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:40:17,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:40:46,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:40:54,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:41:18,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-09 17:41:22,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 00:27:45,GFSK,DL7NDR-JN48ap,DL7NDR,sids,AM9NPQ
2022-07-10 02:39:59,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 02:43:20,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:17:37,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:17:39,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:17:41,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:17:43,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:19:45,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:19:47,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:19:48,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 04:19:50,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:49:25,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:49:29,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:49:31,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:50:06,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:50:09,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
2022-07-10 15:50:12,GFSK,VK5HI-PF95hf,VK5HI,sids,AM9NPQ
