Time,47959.obc_uptime_total
2023-02-25 11:40:01,60114562
2023-02-25 11:41:20,60114650
2023-02-25 11:41:21,60114650
2023-02-25 11:41:29,60114650
2023-02-25 11:41:29,60114650
2023-02-25 11:42:49,60114738
2023-02-25 11:42:49,60114738
2023-02-25 11:42:52,60114738
2023-02-25 11:42:57,60114738
2023-02-25 11:42:57,60114738
2023-02-25 11:42:57,60114738
2023-02-25 11:44:17,60114826
2023-02-25 11:44:20,60114826
2023-02-25 11:44:25,60114826
2023-02-25 11:44:25,60114826
2023-02-25 11:44:25,60114826
2023-02-25 11:45:53,60114914
2023-02-25 13:10:59,60120018
2023-02-25 13:12:27,60120106
2023-02-25 13:12:27,60120106
2023-02-25 13:12:27,60120106
2023-02-25 13:12:27,60120106
2023-02-25 13:13:47,60120194
2023-02-25 13:13:55,60120194
2023-02-25 13:13:55,60120194
2023-02-25 13:13:55,60120194
2023-02-25 13:13:55,60120194
2023-02-25 13:13:55,60120194
2023-02-25 13:15:23,60120282
2023-02-25 13:15:23,60120282
2023-02-25 13:15:23,60120282
2023-02-25 13:15:23,60120282
2023-02-25 13:15:23,60120282
2023-02-25 13:16:51,60120370
2023-02-25 13:16:51,60120370
2023-02-25 13:16:51,60120370
2023-02-25 13:18:19,60120458
2023-02-25 13:18:19,60120458
2023-02-25 13:18:19,60120458
2023-02-25 13:21:15,60120634
2023-02-25 13:21:15,60120634
2023-02-25 14:49:17,60125914
2023-02-25 14:50:45,60126002
2023-02-25 14:52:13,60126090
2023-02-25 14:53:41,60126178
2023-02-25 14:53:41,60126178
2023-02-25 15:31:50,60128466
2023-02-25 15:34:46,60128642
2023-02-25 15:37:42,60128818
2023-02-25 15:39:10,60128906
2023-02-25 21:04:54,60148442
2023-02-25 21:06:22,60148530
2023-02-25 21:07:50,60148618
2023-02-25 21:09:18,60148706
2023-02-25 21:10:46,60148794
2023-02-26 00:40:26,60161378
2023-02-26 00:40:34,60161378
2023-02-26 00:40:34,60161378
2023-02-26 00:42:02,60161466
2023-02-26 00:43:22,60161554
2023-02-26 00:43:30,60161554
2023-02-26 00:43:30,60161554
2023-02-26 00:44:49,60161642
2023-02-26 00:44:50,60161642
2023-02-26 00:44:58,60161642
2023-02-26 00:44:58,60161642
2023-02-26 00:44:58,60161642
2023-02-26 00:46:17,60161730
2023-02-26 00:46:18,60161730
2023-02-26 00:46:26,60161730
2023-02-26 00:46:26,60161730
2023-02-26 02:18:44,60167274
2023-02-26 02:18:44,60167274
2023-02-26 02:18:52,60167274
2023-02-26 02:18:52,60167274
2023-02-26 02:18:52,60167274
2023-02-26 02:18:52,60167274
2023-02-26 03:49:50,60172730
2023-02-26 03:51:18,60172818
2023-02-26 03:52:46,60172906
2023-02-26 03:52:46,60172906
2023-02-26 03:52:46,60172906
2023-02-26 03:54:14,60172994
2023-02-26 03:54:14,60172994
2023-02-26 03:55:42,60173082
2023-02-26 04:45:35,60176074
2023-02-26 10:15:42,60195874
2023-02-26 10:17:10,60195962
2023-02-26 10:18:39,60196050
2023-02-26 10:20:07,60196138
2023-02-26 10:21:35,60196226
2023-02-26 11:27:28,60200186
2023-02-26 11:27:29,60200186
2023-02-26 11:27:36,60200186
2023-02-26 11:28:53,60200274
2023-02-26 11:28:56,60200274
2023-02-26 11:28:57,60200274
2023-02-26 11:29:04,60200274
2023-02-26 11:29:04,60200274
2023-02-26 11:29:04,60200274
2023-02-26 11:30:24,60200362
2023-02-26 11:30:25,60200362
2023-02-26 11:30:32,60200362
2023-02-26 11:30:32,60200362
2023-02-26 11:30:32,60200362
2023-02-26 11:30:32,60200362
2023-02-26 11:31:52,60200450
2023-02-26 11:31:53,60200450
2023-02-26 11:32:00,60200450
2023-02-26 11:32:00,60200450
2023-02-26 11:33:28,60200538
2023-02-26 11:33:28,60200538
2023-02-26 11:33:28,60200538
2023-02-26 11:34:49,60200626
2023-02-26 11:34:56,60200626
2023-02-26 11:34:56,60200626
2023-02-26 11:36:24,60200714
2023-02-26 13:02:50,60205906
2023-02-26 13:02:51,60205906
2023-02-26 13:02:58,60205906
2023-02-26 13:02:58,60205906
2023-02-26 13:02:58,60205906
2023-02-26 13:02:58,60205906
2023-02-26 13:02:58,60205906
2023-02-26 13:02:59,60205906
2023-02-26 13:04:18,60205994
2023-02-26 13:04:19,60205994
2023-02-26 13:04:26,60205994
2023-02-26 13:04:26,60205994
2023-02-26 13:04:26,60205994
2023-02-26 13:04:26,60205994
2023-02-26 13:04:27,60205994
2023-02-26 13:10:19,60206346
2023-02-26 13:10:19,60206346
2023-02-26 13:11:46,60206434
2023-02-26 13:11:46,60206434
2023-02-26 14:39:49,60211714
2023-02-26 14:39:49,60211714
2023-02-26 14:39:49,60211714
2023-02-26 14:42:45,60211890
2023-02-26 14:42:45,60211890
2023-02-26 14:45:41,60212066
2023-02-27 00:29:37,60247090
2023-02-27 00:30:56,60247178
2023-02-27 00:30:56,60247178
2023-02-27 00:31:05,60247178
2023-02-27 00:31:05,60247178
2023-02-27 00:32:33,60247266
2023-02-27 00:33:52,60247354
2023-02-27 00:33:53,60247354
2023-02-27 00:34:01,60247354
2023-02-27 00:34:01,60247354
2023-02-27 00:35:21,60247442
