"Time","Framecount"
2021-06-27 03:00:00,163550
2021-06-28 03:00:00,163566
2021-06-29 03:00:00,163566
2021-06-30 03:00:00,163583
2021-07-01 03:00:00,163596
2021-07-02 03:00:00,163600
2021-07-03 03:00:00,163602
2021-07-04 03:00:00,163608
2021-07-05 03:00:00,163640
2021-07-06 03:00:00,163653
2021-07-07 03:00:00,163663
2021-07-08 03:00:00,163681
2021-07-09 03:00:00,163710
2021-07-10 03:00:00,163737
2021-07-11 03:00:00,163746
2021-07-12 03:00:00,163765
2021-07-13 03:00:00,163783
2021-07-14 03:00:00,163798
2021-07-15 03:00:00,163810
2021-07-16 03:00:00,163811
2021-07-17 03:00:00,163811
2021-07-18 03:00:00,163817
2021-07-19 03:00:00,163831
2021-07-20 03:00:00,163842
2021-07-21 03:00:00,163842
2021-07-22 03:00:00,163843
2021-07-23 03:00:00,163843
2021-07-24 03:00:00,163843
2021-07-25 03:00:00,163843
2021-07-26 03:00:00,163843
2021-07-27 03:00:00,163843
2021-07-28 03:00:00,163843
2021-07-29 03:00:00,163843
2021-07-30 03:00:00,163847
2021-07-31 03:00:00,163847
2021-08-01 03:00:00,163847
2021-08-02 03:00:00,163847
2021-08-03 03:00:00,163847
2021-08-04 03:00:00,163847
2021-08-05 03:00:00,163848
2021-08-06 03:00:00,163853
2021-08-07 03:00:00,163859
2021-08-08 03:00:00,163868
2021-08-09 03:00:00,163873
2021-08-10 03:00:00,163890
2021-08-11 03:00:00,163894
2021-08-12 03:00:00,163903
2021-08-13 03:00:00,163918
2021-08-14 03:00:00,163929
2021-08-15 03:00:00,163934
2021-08-16 03:00:00,163943
2021-08-17 03:00:00,163956
2021-08-18 03:00:00,163965
2021-08-19 03:00:00,163976
2021-08-20 03:00:00,163990
2021-08-21 03:00:00,163999
2021-08-22 03:00:00,164008
2021-08-23 03:00:00,164016
2021-08-24 03:00:00,164021
2021-08-25 03:00:00,164026
2021-08-26 03:00:00,164030
2021-08-27 03:00:00,164036
2021-08-28 03:00:00,164040
2021-08-29 03:00:00,164041
2021-08-30 03:00:00,164042
2021-08-31 03:00:00,164042
2021-09-01 03:00:00,164043
2021-09-02 03:00:00,164043
2021-09-03 03:00:00,164043
2021-09-04 03:00:00,164044
2021-09-05 03:00:00,164047
2021-09-06 03:00:00,164048
2021-09-07 03:00:00,164056
2021-09-08 03:00:00,164056
2021-09-09 03:00:00,164056
2021-09-10 03:00:00,164056
2021-09-11 03:00:00,164056
2021-09-12 03:00:00,164056
2021-09-13 03:00:00,164056
2021-09-14 03:00:00,164056
2021-09-15 03:00:00,164056
2021-09-16 03:00:00,164056
2021-09-17 03:00:00,164056
2021-09-18 03:00:00,164056
2021-09-19 03:00:00,164056
2021-09-20 03:00:00,164056
2021-09-21 03:00:00,164056
2021-09-22 03:00:00,164056
2021-09-23 03:00:00,164056
2021-09-24 03:00:00,164057
2021-09-25 03:00:00,164057
2021-09-26 03:00:00,164057
2021-09-27 03:00:00,164057
2021-09-28 03:00:00,164057
2021-09-29 03:00:00,164057
2021-09-30 03:00:00,164057
2021-10-01 03:00:00,164057
2021-10-02 03:00:00,164057
2021-10-03 03:00:00,164057
2021-10-04 03:00:00,164057
2021-10-05 03:00:00,164057
2021-10-06 03:00:00,164057
2021-10-07 03:00:00,164057
2021-10-08 03:00:00,164057
2021-10-09 03:00:00,164057
2021-10-10 03:00:00,164057
2021-10-11 03:00:00,164059
2021-10-12 03:00:00,164059
2021-10-13 03:00:00,164059
2021-10-14 03:00:00,164059
2021-10-15 03:00:00,164059
2021-10-16 03:00:00,164059
2021-10-17 03:00:00,164059
2021-10-18 03:00:00,164059
2021-10-19 03:00:00,164059
2021-10-20 03:00:00,164059
2021-10-21 03:00:00,164059
2021-10-22 03:00:00,164059
2021-10-23 03:00:00,164059
2021-10-24 03:00:00,164059
2021-10-25 03:00:00,164059
2021-10-26 03:00:00,164059
2021-10-27 03:00:00,164059
2021-10-28 03:00:00,164059
2021-10-29 03:00:00,164059
2021-10-30 03:00:00,164059
2021-10-31 03:00:00,164059
2021-11-01 03:00:00,164059
2021-11-02 03:00:00,164059
2021-11-03 03:00:00,164059
2021-11-04 03:00:00,164059
2021-11-05 03:00:00,164059
2021-11-06 03:00:00,164059
2021-11-07 03:00:00,164059
2021-11-08 03:00:00,164059
2021-11-09 03:00:00,164059
2021-11-10 03:00:00,164059
2021-11-11 03:00:00,164059
2021-11-12 03:00:00,164059
2021-11-13 03:00:00,164059
2021-11-14 03:00:00,164059
2021-11-15 03:00:00,164059
2021-11-16 03:00:00,164059
2021-11-17 03:00:00,164059
2021-11-18 03:00:00,164060
2021-11-19 03:00:00,164060
2021-11-20 03:00:00,164060
2021-11-21 03:00:00,164060
2021-11-22 03:00:00,164060
2021-11-23 03:00:00,164060
2021-11-24 03:00:00,164060
2021-11-25 03:00:00,164060
2021-11-26 03:00:00,164060
2021-11-27 03:00:00,164060
2021-11-28 03:00:00,164061
2021-11-29 03:00:00,164061
2021-11-30 03:00:00,164061
2021-12-01 03:00:00,164062
2021-12-02 03:00:00,164062
2021-12-03 03:00:00,164064
2021-12-04 03:00:00,164064
2021-12-05 03:00:00,164064
2021-12-06 03:00:00,164065
2021-12-07 03:00:00,164065
2021-12-08 03:00:00,164065
2021-12-09 03:00:00,164065
2021-12-10 03:00:00,164065
2021-12-11 03:00:00,164066
2021-12-12 03:00:00,164066
2021-12-13 03:00:00,164066
2021-12-14 03:00:00,164066
2021-12-15 03:00:00,164067
2021-12-16 03:00:00,164071
2021-12-17 03:00:00,164071
2021-12-18 03:00:00,164071
2021-12-19 03:00:00,164072
2021-12-20 03:00:00,164072
2021-12-21 03:00:00,164076
2021-12-22 03:00:00,164076
2021-12-23 03:00:00,164077
2021-12-24 03:00:00,164078
2021-12-25 03:00:00,164088
2021-12-26 03:00:00,164100
2021-12-27 03:00:00,164101
2021-12-28 03:00:00,164108
2021-12-29 03:00:00,164117
2021-12-30 03:00:00,164125
2021-12-31 03:00:00,164128
2022-01-01 03:00:00,164132
2022-01-02 03:00:00,164133
2022-01-03 03:00:00,164147
2022-01-04 03:00:00,164160
2022-01-05 03:00:00,164166
2022-01-06 03:00:00,164179
2022-01-07 03:00:00,164189
2022-01-08 03:00:00,164200
2022-01-09 03:00:00,164204
2022-01-10 03:00:00,164215
2022-01-11 03:00:00,164221
2022-01-12 03:00:00,164228
2022-01-13 03:00:00,164230
2022-01-14 03:00:00,164245
2022-01-15 03:00:00,164249
2022-01-16 03:00:00,164250
2022-01-17 03:00:00,164250
2022-01-18 03:00:00,164267
2022-01-19 03:00:00,164269
2022-01-20 03:00:00,164284
2022-01-21 03:00:00,164290
2022-01-22 03:00:00,164293
2022-01-23 03:00:00,164299
2022-01-24 03:00:00,164308
2022-01-25 03:00:00,164308
2022-01-26 03:00:00,164308
2022-01-27 03:00:00,164316
2022-01-28 03:00:00,164317
2022-01-29 03:00:00,164317
2022-01-30 03:00:00,164320
2022-01-31 03:00:00,164320
2022-02-01 03:00:00,164320
2022-02-02 03:00:00,164321
2022-02-03 03:00:00,164326
2022-02-04 03:00:00,164328
2022-02-05 03:00:00,164328
2022-02-06 03:00:00,164328
2022-02-07 03:00:00,164329
2022-02-08 03:00:00,164330
2022-02-09 03:00:00,164330
2022-02-10 03:00:00,164338
2022-02-11 03:00:00,164338
2022-02-12 03:00:00,164339
2022-02-13 03:00:00,164347
2022-02-14 03:00:00,164353
2022-02-15 03:00:00,164356
2022-02-16 03:00:00,164362
2022-02-17 03:00:00,164363
2022-02-18 03:00:00,164367
2022-02-19 03:00:00,164371
2022-02-20 03:00:00,164374
2022-02-21 03:00:00,164378
2022-02-22 03:00:00,164394
2022-02-23 03:00:00,164394
2022-02-24 03:00:00,164397
2022-02-25 03:00:00,164404
2022-02-26 03:00:00,164404
2022-02-27 03:00:00,164406
2022-02-28 03:00:00,164412
2022-03-01 03:00:00,164414
2022-03-02 03:00:00,164415
2022-03-03 03:00:00,164415
2022-03-04 03:00:00,164417
2022-03-05 03:00:00,164418
2022-03-06 03:00:00,164422
2022-03-07 03:00:00,164424
2022-03-08 03:00:00,164424
2022-03-09 03:00:00,164425
2022-03-10 03:00:00,164430
2022-03-11 03:00:00,164434
2022-03-12 03:00:00,164439
2022-03-13 03:00:00,164441
2022-03-14 03:00:00,164445
2022-03-15 03:00:00,164445
2022-03-16 03:00:00,164453
2022-03-17 03:00:00,164458
2022-03-18 03:00:00,164458
2022-03-19 03:00:00,164462
2022-03-20 03:00:00,164465
2022-03-21 03:00:00,164465
2022-03-22 03:00:00,164466
2022-03-23 03:00:00,164479
2022-03-24 03:00:00,164502
2022-03-25 03:00:00,164511
2022-03-26 03:00:00,164513
2022-03-27 03:00:00,164515
2022-03-28 03:00:00,164516
2022-03-29 03:00:00,164518
2022-03-30 03:00:00,164518
2022-03-31 03:00:00,164518
2022-04-01 03:00:00,164520
2022-04-02 03:00:00,164520
2022-04-03 03:00:00,164521
2022-04-04 03:00:00,164522
2022-04-05 03:00:00,164522
2022-04-06 03:00:00,164523
2022-04-07 03:00:00,164523
2022-04-08 03:00:00,164523
2022-04-09 03:00:00,164525
2022-04-10 03:00:00,164526
2022-04-11 03:00:00,164531
2022-04-12 03:00:00,164531
2022-04-13 03:00:00,164531
2022-04-14 03:00:00,164532
2022-04-15 03:00:00,164532
2022-04-16 03:00:00,164533
2022-04-17 03:00:00,164533
2022-04-18 03:00:00,164534
2022-04-19 03:00:00,164535
2022-04-20 03:00:00,164535
2022-04-21 03:00:00,164536
2022-04-22 03:00:00,164537
2022-04-23 03:00:00,164537
2022-04-24 03:00:00,164537
2022-04-25 03:00:00,164538
2022-04-26 03:00:00,164540
2022-04-27 03:00:00,164541
2022-04-28 03:00:00,164542
2022-04-29 03:00:00,164543
2022-04-30 03:00:00,164545
2022-05-01 03:00:00,164546
2022-05-02 03:00:00,164547
2022-05-03 03:00:00,164548
2022-05-04 03:00:00,164552
2022-05-05 03:00:00,164557
2022-05-06 03:00:00,164558
2022-05-07 03:00:00,164565
2022-05-08 03:00:00,164570
2022-05-09 03:00:00,164577
2022-05-10 03:00:00,164583
2022-05-11 03:00:00,164587
2022-05-12 03:00:00,164590
2022-05-13 03:00:00,164590
2022-05-14 03:00:00,164594
2022-05-15 03:00:00,164598
2022-05-16 03:00:00,164600
2022-05-17 03:00:00,164607
2022-05-18 03:00:00,164616
2022-05-19 03:00:00,164622
2022-05-20 03:00:00,164630
2022-05-21 03:00:00,164636
2022-05-22 03:00:00,164640
2022-05-23 03:00:00,164644
2022-05-24 03:00:00,164648
2022-05-25 03:00:00,164654
2022-05-26 03:00:00,164660
2022-05-27 03:00:00,164667
2022-05-28 03:00:00,164674
2022-05-29 03:00:00,164681
2022-05-30 03:00:00,164687
2022-05-31 03:00:00,164693
2022-06-01 03:00:00,164697
2022-06-02 03:00:00,164699
2022-06-03 03:00:00,164700
2022-06-04 03:00:00,164707
2022-06-05 03:00:00,164714
2022-06-06 03:00:00,164718
2022-06-07 03:00:00,164724
2022-06-08 03:00:00,164726
2022-06-09 03:00:00,164730
2022-06-10 03:00:00,164731
2022-06-11 03:00:00,164734
2022-06-12 03:00:00,164739
2022-06-13 03:00:00,164742
2022-06-14 03:00:00,164744
2022-06-15 03:00:00,164752
2022-06-16 03:00:00,164760
2022-06-17 03:00:00,164767
2022-06-18 03:00:00,164777
2022-06-19 03:00:00,164783
2022-06-20 03:00:00,164793
2022-06-21 03:00:00,164801
2022-06-22 03:00:00,164807
2022-06-23 03:00:00,164811
2022-06-24 03:00:00,164815
2022-06-25 03:00:00,164816
2022-06-26 03:00:00,164822
2022-06-27 03:00:00,164827
2022-06-28 03:00:00,164832
2022-06-29 03:00:00,164834
2022-06-30 03:00:00,164839
2022-07-01 03:00:00,164841
2022-07-02 03:00:00,164845
2022-07-03 03:00:00,164846
2022-07-04 03:00:00,164848
2022-07-05 03:00:00,164858
2022-07-06 03:00:00,164860
2022-07-07 03:00:00,164862
2022-07-08 03:00:00,164865
2022-07-09 03:00:00,164866
2022-07-10 03:00:00,164866
2022-07-11 03:00:00,164866
2022-07-12 03:00:00,164866
2022-07-13 03:00:00,164866
2022-07-14 03:00:00,164868
2022-07-15 03:00:00,164874
2022-07-16 03:00:00,164875
2022-07-17 03:00:00,164875
2022-07-18 03:00:00,164875
2022-07-19 03:00:00,164875
2022-07-20 03:00:00,164875
2022-07-21 03:00:00,164875
2022-07-22 03:00:00,164878
2022-07-23 03:00:00,164880
2022-07-24 03:00:00,164882
2022-07-25 03:00:00,164885
2022-07-26 03:00:00,164886
2022-07-27 03:00:00,164886
2022-07-28 03:00:00,164887
2022-07-29 03:00:00,164887
2022-07-30 03:00:00,164893
2022-07-31 03:00:00,164898
2022-08-01 03:00:00,164902
2022-08-02 03:00:00,164904
2022-08-03 03:00:00,164906
2022-08-04 03:00:00,164907
2022-08-05 03:00:00,164908
2022-08-06 03:00:00,164908
2022-08-07 03:00:00,164909
2022-08-08 03:00:00,164914
2022-08-09 03:00:00,164915
2022-08-10 03:00:00,164916
2022-08-11 03:00:00,164917
2022-08-12 03:00:00,164917
2022-08-13 03:00:00,164919
2022-08-14 03:00:00,164919
2022-08-15 03:00:00,164919
2022-08-16 03:00:00,164921
2022-08-17 03:00:00,164922
2022-08-18 03:00:00,164924
2022-08-19 03:00:00,164924
2022-08-20 03:00:00,164924
2022-08-21 03:00:00,164925
2022-08-22 03:00:00,164925
2022-08-23 03:00:00,164925
2022-08-24 03:00:00,164928
2022-08-25 03:00:00,164929
2022-08-26 03:00:00,164930
2022-08-27 03:00:00,164930
2022-08-28 03:00:00,164930
2022-08-29 03:00:00,164930
2022-08-30 03:00:00,164932
2022-08-31 03:00:00,164934
2022-09-01 03:00:00,164937
2022-09-02 03:00:00,164940
2022-09-03 03:00:00,164942
2022-09-04 03:00:00,164943
2022-09-05 03:00:00,164944
2022-09-06 03:00:00,164944
2022-09-07 03:00:00,164945
2022-09-08 03:00:00,164946
2022-09-09 03:00:00,164946
2022-09-10 03:00:00,164946
2022-09-11 03:00:00,164946
2022-09-12 03:00:00,164946
2022-09-13 03:00:00,164947
2022-09-14 03:00:00,164949
2022-09-15 03:00:00,164950
2022-09-16 03:00:00,164950
2022-09-17 03:00:00,164952
2022-09-18 03:00:00,164952
2022-09-19 03:00:00,164952
2022-09-20 03:00:00,164952
2022-09-21 03:00:00,164952
2022-09-22 03:00:00,164952
2022-09-23 03:00:00,164953
2022-09-24 03:00:00,164953
2022-09-25 03:00:00,164953
2022-09-26 03:00:00,164953
2022-09-27 03:00:00,164953
2022-09-28 03:00:00,164953
2022-09-29 03:00:00,164953
2022-09-30 03:00:00,164953
2022-10-01 03:00:00,164953
2022-10-02 03:00:00,164953
2022-10-03 03:00:00,164953
2022-10-04 03:00:00,164953
2022-10-05 03:00:00,164953
2022-10-06 03:00:00,164953
2022-10-07 03:00:00,164953
2022-10-08 03:00:00,164954
2022-10-09 03:00:00,164954
2022-10-10 03:00:00,164954
2022-10-11 03:00:00,164954
2022-10-12 03:00:00,164955
2022-10-13 03:00:00,164956
2022-10-14 03:00:00,164957
2022-10-15 03:00:00,164958
2022-10-16 03:00:00,164959
2022-10-17 03:00:00,164959
2022-10-18 03:00:00,164959
2022-10-19 03:00:00,164960
2022-10-20 03:00:00,164960
2022-10-21 03:00:00,164963
2022-10-22 03:00:00,164963
2022-10-23 03:00:00,164965
2022-10-24 03:00:00,164967
2022-10-25 03:00:00,164968
2022-10-26 03:00:00,164971
2022-10-27 03:00:00,164973
2022-10-28 03:00:00,164975
2022-10-29 03:00:00,164976
2022-10-30 03:00:00,164977
2022-10-31 03:00:00,164978
2022-11-01 03:00:00,164980
2022-11-02 03:00:00,164982
2022-11-03 03:00:00,164985
2022-11-04 03:00:00,164988
2022-11-05 03:00:00,164988
2022-11-06 03:00:00,164989
2022-11-07 03:00:00,164989
2022-11-08 03:00:00,164991
2022-11-09 03:00:00,164991
2022-11-10 03:00:00,164991
2022-11-11 03:00:00,164992
2022-11-12 03:00:00,164993
2022-11-13 03:00:00,164995
2022-11-14 03:00:00,164997
2022-11-15 03:00:00,164998
2022-11-16 03:00:00,164999
2022-11-17 03:00:00,164999
2022-11-18 03:00:00,164999
2022-11-19 03:00:00,165002
2022-11-20 03:00:00,165004
2022-11-21 03:00:00,165006
2022-11-22 03:00:00,165008
2022-11-23 03:00:00,165010
2022-11-24 03:00:00,165011
2022-11-25 03:00:00,165012
2022-11-26 03:00:00,165013
2022-11-27 03:00:00,165013
2022-11-28 03:00:00,165013
2022-11-29 03:00:00,165014
2022-11-30 03:00:00,165014
2022-12-01 03:00:00,165015
2022-12-02 03:00:00,165015
2022-12-03 03:00:00,165015
2022-12-04 03:00:00,165017
2022-12-05 03:00:00,165017
2022-12-06 03:00:00,165017
2022-12-07 03:00:00,165017
2022-12-08 03:00:00,165017
2022-12-09 03:00:00,165018
2022-12-10 03:00:00,165018
2022-12-11 03:00:00,165018
2022-12-12 03:00:00,165018
2022-12-13 03:00:00,165019
2022-12-14 03:00:00,165020
2022-12-15 03:00:00,165020
2022-12-16 03:00:00,165020
2022-12-17 03:00:00,165020
2022-12-18 03:00:00,165020
2022-12-19 03:00:00,165020
2022-12-20 03:00:00,165020
2022-12-21 03:00:00,165020
2022-12-22 03:00:00,165020
2022-12-23 03:00:00,165020
2022-12-24 03:00:00,165020
2022-12-25 03:00:00,165020
2022-12-26 03:00:00,165020
2022-12-27 03:00:00,165020
2022-12-28 03:00:00,165020
2022-12-29 03:00:00,165020
2022-12-30 03:00:00,165020
2022-12-31 03:00:00,165020
2023-01-01 03:00:00,165020
2023-01-02 03:00:00,165020
2023-01-03 03:00:00,165020
2023-01-04 03:00:00,165021
2023-01-05 03:00:00,165022
2023-01-06 03:00:00,165023
2023-01-07 03:00:00,165023
2023-01-08 03:00:00,165023
2023-01-09 03:00:00,165023
2023-01-10 03:00:00,165023
2023-01-11 03:00:00,165023
2023-01-12 03:00:00,165023
2023-01-13 03:00:00,165023
2023-01-14 03:00:00,165023
2023-01-15 03:00:00,165023
2023-01-16 03:00:00,165023
2023-01-17 03:00:00,165023
2023-01-18 03:00:00,165023
2023-01-19 03:00:00,165023
2023-01-20 03:00:00,165023
2023-01-21 03:00:00,165025
2023-01-22 03:00:00,165027
2023-01-23 03:00:00,165027
2023-01-24 03:00:00,165027
2023-01-25 03:00:00,165027
2023-01-26 03:00:00,165027
2023-01-27 03:00:00,165027
2023-01-28 03:00:00,165027
2023-01-29 03:00:00,165027
2023-01-30 03:00:00,165027
2023-01-31 03:00:00,165027
2023-02-01 03:00:00,165027
2023-02-02 03:00:00,165027
2023-02-03 03:00:00,165027
2023-02-04 03:00:00,165027
2023-02-05 03:00:00,165027
2023-02-06 03:00:00,165027
2023-02-07 03:00:00,165027
2023-02-08 03:00:00,165027
2023-02-09 03:00:00,165027
2023-02-10 03:00:00,165027
2023-02-11 03:00:00,165027
2023-02-12 03:00:00,165027
2023-02-13 03:00:00,165027
2023-02-14 03:00:00,165027
2023-02-15 03:00:00,165027
2023-02-16 03:00:00,165027
2023-02-17 03:00:00,165027
2023-02-18 03:00:00,165027
2023-02-19 03:00:00,165027
2023-02-20 03:00:00,165027
2023-02-21 03:00:00,165027
2023-02-22 03:00:00,165027
2023-02-23 03:00:00,165027
2023-02-24 03:00:00,165027
2023-02-25 03:00:00,165027
2023-02-26 03:00:00,165027
2023-02-27 03:00:00,165027
2023-02-28 03:00:00,165027
2023-03-01 03:00:00,165027
2023-03-02 03:00:00,165027
2023-03-03 03:00:00,165027
2023-03-04 03:00:00,165027
2023-03-05 03:00:00,165027
2023-03-06 03:00:00,165027
2023-03-07 03:00:00,165027
2023-03-08 03:00:00,165027
2023-03-09 03:00:00,165027
2023-03-10 03:00:00,165028
2023-03-11 03:00:00,165028
2023-03-12 03:00:00,165028
2023-03-13 03:00:00,165028
2023-03-14 03:00:00,165028
2023-03-15 03:00:00,165028
2023-03-16 03:00:00,165028
2023-03-17 03:00:00,165028
2023-03-18 03:00:00,165028
2023-03-19 03:00:00,165028
2023-03-20 03:00:00,165028
2023-03-21 03:00:00,165028
2023-03-22 03:00:00,165028
2023-03-23 03:00:00,165028
2023-03-24 03:00:00,165029
2023-03-25 03:00:00,165029
2023-03-26 03:00:00,165029
2023-03-27 03:00:00,165029
2023-03-28 03:00:00,165029
2023-03-29 03:00:00,165029
2023-03-30 03:00:00,165029
2023-03-31 03:00:00,165029
2023-04-01 03:00:00,165029
2023-04-02 03:00:00,165029
2023-04-03 03:00:00,165029
2023-04-04 03:00:00,165029
2023-04-05 03:00:00,165029
2023-04-06 03:00:00,165029
2023-04-07 03:00:00,165029
2023-04-08 03:00:00,165029
2023-04-09 03:00:00,165029
2023-04-10 03:00:00,165029
2023-04-11 03:00:00,165029
2023-04-12 03:00:00,165029
2023-04-13 03:00:00,165029
2023-04-14 03:00:00,165029
2023-04-15 03:00:00,165029
2023-04-16 03:00:00,165029
2023-04-17 03:00:00,165029
2023-04-18 03:00:00,165029
2023-04-19 03:00:00,165029
2023-04-20 03:00:00,165029
2023-04-21 03:00:00,165029
2023-04-22 03:00:00,165029
2023-04-23 03:00:00,165029
2023-04-24 03:00:00,165029
2023-04-25 03:00:00,165029
2023-04-26 03:00:00,165029
2023-04-27 03:00:00,165029
2023-04-28 03:00:00,165029
2023-04-29 03:00:00,165029
2023-04-30 03:00:00,165029
2023-05-01 03:00:00,165030
2023-05-02 03:00:00,165030
2023-05-03 03:00:00,165031
2023-05-04 03:00:00,165031
2023-05-05 03:00:00,165034
2023-05-06 03:00:00,165036
2023-05-07 03:00:00,165038
2023-05-08 03:00:00,165040
2023-05-09 03:00:00,165044
2023-05-10 03:00:00,165047
2023-05-11 03:00:00,165048
2023-05-12 03:00:00,165048
2023-05-13 03:00:00,165050
2023-05-14 03:00:00,165051
2023-05-15 03:00:00,165052
2023-05-16 03:00:00,165052
2023-05-17 03:00:00,165058
2023-05-18 03:00:00,165059
2023-05-19 03:00:00,165065
2023-05-20 03:00:00,165066
2023-05-21 03:00:00,165067
2023-05-22 03:00:00,165067
2023-05-23 03:00:00,165067
2023-05-24 03:00:00,165067
2023-05-25 03:00:00,165071
2023-05-26 03:00:00,165071
2023-05-27 03:00:00,165077
2023-05-28 03:00:00,165082
2023-05-29 03:00:00,165084
2023-05-30 03:00:00,165085
2023-05-31 03:00:00,165086
2023-06-01 03:00:00,165087
2023-06-02 03:00:00,165092
2023-06-03 03:00:00,165094
2023-06-04 03:00:00,165101
2023-06-05 03:00:00,165106
2023-06-06 03:00:00,165107
2023-06-07 03:00:00,165107
2023-06-08 03:00:00,165107
2023-06-09 03:00:00,165109
2023-06-10 03:00:00,165109
2023-06-11 03:00:00,165111
2023-06-12 03:00:00,165111
2023-06-13 03:00:00,165113
2023-06-14 03:00:00,165116
2023-06-15 03:00:00,165119
2023-06-16 03:00:00,165119
2023-06-17 03:00:00,165121
2023-06-18 03:00:00,165121
2023-06-19 03:00:00,165121
2023-06-20 03:00:00,165122
2023-06-21 03:00:00,165122
2023-06-22 03:00:00,165125
2023-06-23 03:00:00,165125
2023-06-24 03:00:00,165125
2023-06-25 03:00:00,165125
2023-06-26 03:00:00,165125
2023-06-27 03:00:00,165126
2023-06-28 03:00:00,165128
2023-06-29 03:00:00,165130
2023-06-30 03:00:00,165133
2023-07-01 03:00:00,165136
2023-07-02 03:00:00,165138
2023-07-03 03:00:00,165138
2023-07-04 03:00:00,165140
2023-07-05 03:00:00,165140
2023-07-06 03:00:00,165140
2023-07-07 03:00:00,165140
2023-07-08 03:00:00,165142
2023-07-09 03:00:00,165142
2023-07-10 03:00:00,165142
2023-07-11 03:00:00,165142
2023-07-12 03:00:00,165144
2023-07-13 03:00:00,165148
2023-07-14 03:00:00,165150
2023-07-15 03:00:00,165154
2023-07-16 03:00:00,165155
2023-07-17 03:00:00,165155
2023-07-18 03:00:00,165158
2023-07-19 03:00:00,165159
2023-07-20 03:00:00,165160
2023-07-21 03:00:00,165160
2023-07-22 03:00:00,165160
2023-07-23 03:00:00,165162
2023-07-24 03:00:00,165164
2023-07-25 03:00:00,165166
2023-07-26 03:00:00,165169
2023-07-27 03:00:00,165169
2023-07-28 03:00:00,165173
2023-07-29 03:00:00,165173
2023-07-30 03:00:00,165174
2023-07-31 03:00:00,165174
2023-08-01 03:00:00,165174
2023-08-02 03:00:00,165176
2023-08-03 03:00:00,165176
2023-08-04 03:00:00,165176
2023-08-05 03:00:00,165178
2023-08-06 03:00:00,165178
2023-08-07 03:00:00,165178
2023-08-08 03:00:00,165178
2023-08-09 03:00:00,165178
2023-08-10 03:00:00,165178
2023-08-11 03:00:00,165179
2023-08-12 03:00:00,165182
2023-08-13 03:00:00,165182
2023-08-14 03:00:00,165184
2023-08-15 03:00:00,165184
2023-08-16 03:00:00,165184
2023-08-17 03:00:00,165184
2023-08-18 03:00:00,165185
2023-08-19 03:00:00,165186
2023-08-20 03:00:00,165186
2023-08-21 03:00:00,165186
2023-08-22 03:00:00,165186
2023-08-23 03:00:00,165186
2023-08-24 03:00:00,165187
2023-08-25 03:00:00,165188
2023-08-26 03:00:00,165188
2023-08-27 03:00:00,165189
2023-08-28 03:00:00,165190
2023-08-29 03:00:00,165190
2023-08-30 03:00:00,165190
2023-08-31 03:00:00,165191
2023-09-01 03:00:00,165192
2023-09-02 03:00:00,165192
2023-09-03 03:00:00,165193
2023-09-04 03:00:00,165198
2023-09-05 03:00:00,165200
2023-09-06 03:00:00,165202
2023-09-07 03:00:00,165203
2023-09-08 03:00:00,165203
2023-09-09 03:00:00,165203
2023-09-10 03:00:00,165204
2023-09-11 03:00:00,165205
2023-09-12 03:00:00,165207
2023-09-13 03:00:00,165208
2023-09-14 03:00:00,165209
2023-09-15 03:00:00,165210
2023-09-16 03:00:00,165210
2023-09-17 03:00:00,165210
2023-09-18 03:00:00,165212
2023-09-19 03:00:00,165214
2023-09-20 03:00:00,165215
2023-09-21 03:00:00,165216
2023-09-22 03:00:00,165218
2023-09-23 03:00:00,165220
2023-09-24 03:00:00,165220
2023-09-25 03:00:00,165222
2023-09-26 03:00:00,165223
2023-09-27 03:00:00,165223
2023-09-28 03:00:00,165226
2023-09-29 03:00:00,165226
2023-09-30 03:00:00,165227
2023-10-01 03:00:00,165229
2023-10-02 03:00:00,165229
2023-10-03 03:00:00,165229
2023-10-04 03:00:00,165229
2023-10-05 03:00:00,165231
2023-10-06 03:00:00,165236
2023-10-07 03:00:00,165236
2023-10-08 03:00:00,165236
2023-10-09 03:00:00,165241
2023-10-10 03:00:00,165246
2023-10-11 03:00:00,165248
2023-10-12 03:00:00,165249
2023-10-13 03:00:00,165255
2023-10-14 03:00:00,165255
2023-10-15 03:00:00,165257
2023-10-16 03:00:00,165257
2023-10-17 03:00:00,165259
2023-10-18 03:00:00,165261
2023-10-19 03:00:00,165264
2023-10-20 03:00:00,165266
2023-10-21 03:00:00,165268
2023-10-22 03:00:00,165268
2023-10-23 03:00:00,165269
2023-10-24 03:00:00,165269
2023-10-25 03:00:00,165270
2023-10-26 03:00:00,165271
2023-10-27 03:00:00,165271
2023-10-28 03:00:00,165271
2023-10-29 03:00:00,165272
2023-10-30 03:00:00,165272
2023-10-31 03:00:00,165272
2023-11-01 03:00:00,165272
2023-11-02 03:00:00,165273
2023-11-03 03:00:00,165273
2023-11-04 03:00:00,165274
2023-11-05 03:00:00,165274
2023-11-06 03:00:00,165276
2023-11-07 03:00:00,165276
2023-11-08 03:00:00,165277
2023-11-09 03:00:00,165278
2023-11-10 03:00:00,165278
2023-11-11 03:00:00,165278
2023-11-12 03:00:00,165278
2023-11-13 03:00:00,165283
2023-11-14 03:00:00,165287
2023-11-15 03:00:00,165291
2023-11-16 03:00:00,165291
2023-11-17 03:00:00,165291
