"Time","Panel X Current"
2020-02-24 03:00:00,21
2020-02-24 03:00:00,19
2020-02-24 03:00:00,18
2020-02-24 03:00:00,17
2020-02-24 03:00:00,16
2020-02-24 03:00:00,20
2020-02-24 03:00:00,301
2020-02-24 03:00:00,16
2020-02-24 03:00:00,170
2020-02-24 03:00:00,16
2020-02-25 03:00:00,107
2020-02-25 03:00:00,17
2020-02-25 03:00:00,17
2020-02-25 03:00:00,17
2020-02-25 03:00:00,345
2020-02-25 03:00:00,27
2020-02-25 03:00:00,208
2020-02-25 03:00:00,26
2020-02-25 03:00:00,296
2020-02-25 03:00:00,165
2020-02-25 03:00:00,16
2020-02-25 03:00:00,16
2020-02-25 03:00:00,207
2020-02-25 03:00:00,19
2020-02-25 03:00:00,342
2020-02-25 03:00:00,157
2020-02-25 03:00:00,63
2020-02-25 03:00:00,321
2020-02-25 03:00:00,330
2020-02-25 03:00:00,19
2020-02-25 03:00:00,15
2020-02-25 03:00:00,17
2020-02-25 03:00:00,74
2020-02-25 03:00:00,327
2020-02-25 03:00:00,19
2020-02-25 03:00:00,322
2020-02-25 03:00:00,367
2020-02-25 03:00:00,89
2020-02-25 03:00:00,341
2020-02-25 03:00:00,29
2020-02-25 03:00:00,234
2020-02-25 03:00:00,310
2020-02-25 03:00:00,29
2020-02-25 03:00:00,173
2020-02-25 03:00:00,334
2020-02-25 03:00:00,18
2020-02-25 03:00:00,18
2020-02-25 03:00:00,18
2020-02-25 03:00:00,23
2020-02-25 03:00:00,212
2020-02-25 03:00:00,220
2020-02-25 03:00:00,289
2020-02-25 03:00:00,338
2020-02-25 03:00:00,383
2020-02-25 03:00:00,254
2020-02-25 03:00:00,302
2020-02-25 03:00:00,22
2020-02-25 03:00:00,101
2020-02-25 03:00:00,61
2020-02-25 03:00:00,117
2020-02-25 03:00:00,22
2020-02-25 03:00:00,21
2020-02-25 03:00:00,241
2020-02-25 03:00:00,360
2020-02-25 03:00:00,26
2020-02-25 03:00:00,244
2020-02-25 03:00:00,248
2020-02-25 03:00:00,207
2020-02-25 03:00:00,27
2020-02-25 03:00:00,139
2020-02-25 03:00:00,165
2020-02-25 03:00:00,144
2020-02-25 03:00:00,20
2020-02-25 03:00:00,63
2020-02-25 03:00:00,47
2020-02-25 03:00:00,336
2020-02-25 03:00:00,347
2020-02-25 03:00:00,60
2020-02-25 03:00:00,16
2020-02-25 03:00:00,20
2020-02-26 03:00:00,115
2020-02-26 03:00:00,224
2020-02-26 03:00:00,159
2020-02-26 03:00:00,21
2020-02-26 03:00:00,17
2020-02-26 03:00:00,17
2020-02-26 03:00:00,98
2020-02-26 03:00:00,414
2020-02-26 03:00:00,281
2020-02-26 03:00:00,422
2020-02-26 03:00:00,133
2020-02-26 03:00:00,18
2020-02-26 03:00:00,238
2020-02-26 03:00:00,310
2020-02-26 03:00:00,17
2020-02-26 03:00:00,92
2020-02-26 03:00:00,16
2020-02-26 03:00:00,28
2020-02-26 03:00:00,430
2020-02-26 03:00:00,363
2020-02-26 03:00:00,160
2020-02-26 03:00:00,32
2020-02-26 03:00:00,435
2020-02-26 03:00:00,26
2020-02-26 03:00:00,325
2020-02-26 03:00:00,19
2020-02-26 03:00:00,347
2020-02-26 03:00:00,403
2020-02-26 03:00:00,395
2020-02-26 03:00:00,378
2020-02-26 03:00:00,23
2020-02-26 03:00:00,95
2020-02-26 03:00:00,16
2020-02-26 03:00:00,344
2020-02-26 03:00:00,111
2020-02-26 03:00:00,151
2020-02-26 03:00:00,63
2020-02-26 03:00:00,346
2020-02-26 03:00:00,265
2020-02-26 03:00:00,22
2020-02-26 03:00:00,16
2020-02-26 03:00:00,17
2020-02-26 03:00:00,156
2020-02-26 03:00:00,384
2020-02-26 03:00:00,47
2020-02-26 03:00:00,18
2020-02-26 03:00:00,25
2020-02-26 03:00:00,79
2020-02-26 03:00:00,67
2020-02-27 03:00:00,16
2020-02-27 03:00:00,275
2020-02-27 03:00:00,17
2020-02-27 03:00:00,16
2020-02-27 03:00:00,17
2020-02-27 03:00:00,22
2020-02-27 03:00:00,17
2020-02-27 03:00:00,22
2020-02-27 03:00:00,23
2020-02-27 03:00:00,40
2020-02-27 03:00:00,231
2020-02-27 03:00:00,22
2020-02-27 03:00:00,16
2020-02-27 03:00:00,19
2020-02-27 03:00:00,68
2020-02-27 03:00:00,252
2020-02-27 03:00:00,17
2020-02-27 03:00:00,97
2020-02-27 03:00:00,18
2020-02-27 03:00:00,331
2020-02-27 03:00:00,23
2020-02-27 03:00:00,21
2020-02-27 03:00:00,24
2020-02-27 03:00:00,18
2020-02-27 03:00:00,23
2020-02-27 03:00:00,19
2020-02-27 03:00:00,175
2020-02-27 03:00:00,20
2020-02-27 03:00:00,18
2020-02-27 03:00:00,260
2020-02-27 03:00:00,18
2020-02-27 03:00:00,15
2020-02-27 03:00:00,16
2020-02-27 03:00:00,229
2020-02-27 03:00:00,24
2020-02-27 03:00:00,295
2020-02-27 03:00:00,417
2020-02-27 03:00:00,27
2020-02-27 03:00:00,250
2020-02-28 03:00:00,44
2020-02-28 03:00:00,57
2020-02-28 03:00:00,17
2020-02-28 03:00:00,21
2020-02-28 03:00:00,18
2020-02-28 03:00:00,80
2020-02-28 03:00:00,41
2020-02-28 03:00:00,308
2020-02-28 03:00:00,20
2020-02-28 03:00:00,17
2020-02-28 03:00:00,17
2020-02-28 03:00:00,17
2020-02-28 03:00:00,22
2020-02-28 03:00:00,19
2020-02-28 03:00:00,20
2020-02-28 03:00:00,30
2020-02-28 03:00:00,198
2020-02-28 03:00:00,18
2020-02-28 03:00:00,19
2020-02-28 03:00:00,60
2020-02-28 03:00:00,336
2020-02-28 03:00:00,158
2020-02-28 03:00:00,180
2020-02-28 03:00:00,16
2020-02-28 03:00:00,183
2020-02-29 03:00:00,328
2020-02-29 03:00:00,17
2020-02-29 03:00:00,17
2020-02-29 03:00:00,233
2020-02-29 03:00:00,407
2020-02-29 03:00:00,17
2020-02-29 03:00:00,16
2020-02-29 03:00:00,384
2020-03-01 03:00:00,182
2020-03-01 03:00:00,260
2020-03-01 03:00:00,338
2020-03-01 03:00:00,16
2020-03-01 03:00:00,27
2020-03-01 03:00:00,17
2020-03-01 03:00:00,27
2020-03-01 03:00:00,349
2020-03-01 03:00:00,389
2020-03-01 03:00:00,30
2020-03-02 03:00:00,25
2020-03-02 03:00:00,17
2020-03-02 03:00:00,169
2020-03-02 03:00:00,16
2020-03-02 03:00:00,18
2020-03-02 03:00:00,17
2020-03-02 03:00:00,18
2020-03-02 03:00:00,200
2020-03-02 03:00:00,17
2020-03-02 03:00:00,385
2020-03-03 03:00:00,342
2020-03-03 03:00:00,405
2020-03-03 03:00:00,17
2020-03-03 03:00:00,162
2020-03-03 03:00:00,17
2020-03-03 03:00:00,16
2020-03-03 03:00:00,28
2020-03-03 03:00:00,17
2020-03-03 03:00:00,236
2020-03-03 03:00:00,84
2020-03-03 03:00:00,20
2020-03-04 03:00:00,17
2020-03-04 03:00:00,17
2020-03-04 03:00:00,357
2020-03-04 03:00:00,404
2020-03-04 03:00:00,115
2020-03-04 03:00:00,355
2020-03-04 03:00:00,165
2020-03-04 03:00:00,371
2020-03-04 03:00:00,20
2020-03-04 03:00:00,18
2020-03-04 03:00:00,21
2020-03-04 03:00:00,166
2020-03-04 03:00:00,291
2020-03-04 03:00:00,259
2020-03-04 03:00:00,113
2020-03-04 03:00:00,21
2020-03-04 03:00:00,26
2020-03-04 03:00:00,17
2020-03-04 03:00:00,20
2020-03-04 03:00:00,17
2020-03-04 03:00:00,199
2020-03-04 03:00:00,19
2020-03-04 03:00:00,16
2020-03-04 03:00:00,182
2020-03-04 03:00:00,323
2020-03-04 03:00:00,18
2020-03-04 03:00:00,20
2020-03-05 03:00:00,243
2020-03-05 03:00:00,51
2020-03-05 03:00:00,17
2020-03-05 03:00:00,17
2020-03-05 03:00:00,148
2020-03-05 03:00:00,19
2020-03-05 03:00:00,22
2020-03-05 03:00:00,18
2020-03-05 03:00:00,17
2020-03-05 03:00:00,17
2020-03-05 03:00:00,498
2020-03-05 03:00:00,16
2020-03-05 03:00:00,25
2020-03-05 03:00:00,18
2020-03-05 03:00:00,395
2020-03-05 03:00:00,27
2020-03-06 03:00:00,17
2020-03-06 03:00:00,17
2020-03-06 03:00:00,25
2020-03-06 03:00:00,308
2020-03-06 03:00:00,69
2020-03-06 03:00:00,18
2020-03-06 03:00:00,19
2020-03-06 03:00:00,126
2020-03-06 03:00:00,16
2020-03-06 03:00:00,16
2020-03-06 03:00:00,146
2020-03-06 03:00:00,27
2020-03-06 03:00:00,386
2020-03-06 03:00:00,346
2020-03-06 03:00:00,208
2020-03-06 03:00:00,16
2020-03-07 03:00:00,54
2020-03-07 03:00:00,17
2020-03-07 03:00:00,291
2020-03-07 03:00:00,17
2020-03-07 03:00:00,20
2020-03-07 03:00:00,411
2020-03-07 03:00:00,102
2020-03-07 03:00:00,18
2020-03-07 03:00:00,392
2020-03-07 03:00:00,215
2020-03-07 03:00:00,17
2020-03-07 03:00:00,293
2020-03-07 03:00:00,18
2020-03-07 03:00:00,379
2020-03-07 03:00:00,304
2020-03-07 03:00:00,16
2020-03-07 03:00:00,27
2020-03-07 03:00:00,154
2020-03-07 03:00:00,280
2020-03-07 03:00:00,47
2020-03-08 03:00:00,56
2020-03-08 03:00:00,253
2020-03-08 03:00:00,17
2020-03-08 03:00:00,17
2020-03-08 03:00:00,161
2020-03-08 03:00:00,147
2020-03-08 03:00:00,17
2020-03-09 03:00:00,327
2020-03-09 03:00:00,265
2020-03-09 03:00:00,17
2020-03-09 03:00:00,17
2020-03-09 03:00:00,377
2020-03-09 03:00:00,16
2020-03-09 03:00:00,204
2020-03-09 03:00:00,280
2020-03-09 03:00:00,261
2020-03-09 03:00:00,17
2020-03-09 03:00:00,228
2020-03-09 03:00:00,234
2020-03-10 03:00:00,17
2020-03-10 03:00:00,17
2020-03-10 03:00:00,115
2020-03-10 03:00:00,23
2020-03-10 03:00:00,359
2020-03-10 03:00:00,278
2020-03-10 03:00:00,211
2020-03-10 03:00:00,95
2020-03-10 03:00:00,21
2020-03-10 03:00:00,17
2020-03-10 03:00:00,69
2020-03-10 03:00:00,300
2020-03-10 03:00:00,188
2020-03-10 03:00:00,104
2020-03-11 03:00:00,163
2020-03-11 03:00:00,347
2020-03-11 03:00:00,303
2020-03-11 03:00:00,17
2020-03-11 03:00:00,164
2020-03-11 03:00:00,62
2020-03-11 03:00:00,105
2020-03-11 03:00:00,161
2020-03-11 03:00:00,17
2020-03-11 03:00:00,79
2020-03-12 03:00:00,378
2020-03-12 03:00:00,17
2020-03-12 03:00:00,221
2020-03-12 03:00:00,16
2020-03-12 03:00:00,126
2020-03-12 03:00:00,17
2020-03-12 03:00:00,18
2020-03-12 03:00:00,201
2020-03-12 03:00:00,308
2020-03-12 03:00:00,152
2020-03-12 03:00:00,17
2020-03-12 03:00:00,16
2020-03-12 03:00:00,121
2020-03-12 03:00:00,81
2020-03-12 03:00:00,144
2020-03-12 03:00:00,17
2020-03-12 03:00:00,21
2020-03-12 03:00:00,239
2020-03-12 03:00:00,241
2020-03-12 03:00:00,199
2020-03-12 03:00:00,19
2020-03-13 03:00:00,17
2020-03-13 03:00:00,16
2020-03-13 03:00:00,419
2020-03-13 03:00:00,17
2020-03-13 03:00:00,22
2020-03-13 03:00:00,416
2020-03-13 03:00:00,275
2020-03-13 03:00:00,17
2020-03-13 03:00:00,324
2020-03-13 03:00:00,22
2020-03-13 03:00:00,17
2020-03-13 03:00:00,355
2020-03-13 03:00:00,458
2020-03-13 03:00:00,190
2020-03-13 03:00:00,29
2020-03-13 03:00:00,29
2020-03-13 03:00:00,24
2020-03-13 03:00:00,16
2020-03-14 03:00:00,17
2020-03-14 03:00:00,16
2020-03-14 03:00:00,17
2020-03-14 03:00:00,19
2020-03-14 03:00:00,27
2020-03-14 03:00:00,342
2020-03-14 03:00:00,40
2020-03-14 03:00:00,106
2020-03-14 03:00:00,486
2020-03-14 03:00:00,370
2020-03-14 03:00:00,17
2020-03-14 03:00:00,221
2020-03-14 03:00:00,24
2020-03-14 03:00:00,19
2020-03-14 03:00:00,19
2020-03-14 03:00:00,21
2020-03-14 03:00:00,139
2020-03-14 03:00:00,424
2020-03-14 03:00:00,23
2020-03-14 03:00:00,86
2020-03-14 03:00:00,20
2020-03-14 03:00:00,103
2020-03-14 03:00:00,169
2020-03-14 03:00:00,281
2020-03-14 03:00:00,316
2020-03-14 03:00:00,30
2020-03-14 03:00:00,241
2020-03-14 03:00:00,18
2020-03-14 03:00:00,376
2020-03-14 03:00:00,300
2020-03-14 03:00:00,18
2020-03-14 03:00:00,195
2020-03-14 03:00:00,27
2020-03-14 03:00:00,76
2020-03-14 03:00:00,230
2020-03-15 03:00:00,17
2020-03-15 03:00:00,450
2020-03-15 03:00:00,17
2020-03-15 03:00:00,17
2020-03-15 03:00:00,329
2020-03-15 03:00:00,27
2020-03-15 03:00:00,16
2020-03-15 03:00:00,18
2020-03-15 03:00:00,394
2020-03-15 03:00:00,44
2020-03-15 03:00:00,21
2020-03-15 03:00:00,16
2020-03-15 03:00:00,122
2020-03-15 03:00:00,32
2020-03-15 03:00:00,192
2020-03-15 03:00:00,505
2020-03-16 03:00:00,17
2020-03-16 03:00:00,464
2020-03-16 03:00:00,134
2020-03-16 03:00:00,383
2020-03-16 03:00:00,17
2020-03-16 03:00:00,120
2020-03-16 03:00:00,399
2020-03-16 03:00:00,16
2020-03-16 03:00:00,25
2020-03-16 03:00:00,18
2020-03-16 03:00:00,105
2020-03-16 03:00:00,134
2020-03-16 03:00:00,232
2020-03-17 03:00:00,17
2020-03-17 03:00:00,431
2020-03-17 03:00:00,112
2020-03-17 03:00:00,17
2020-03-17 03:00:00,54
2020-03-17 03:00:00,19
2020-03-17 03:00:00,16
2020-03-17 03:00:00,188
2020-03-17 03:00:00,31
2020-03-17 03:00:00,220
2020-03-17 03:00:00,23
2020-03-17 03:00:00,103
2020-03-17 03:00:00,41
2020-03-17 03:00:00,195
2020-03-17 03:00:00,18
2020-03-18 03:00:00,18
2020-03-18 03:00:00,449
2020-03-18 03:00:00,17
2020-03-18 03:00:00,17
2020-03-18 03:00:00,496
2020-03-18 03:00:00,195
2020-03-18 03:00:00,17
2020-03-18 03:00:00,16
2020-03-18 03:00:00,487
2020-03-18 03:00:00,17
2020-03-19 03:00:00,302
2020-03-19 03:00:00,28
2020-03-19 03:00:00,18
2020-03-19 03:00:00,419
2020-03-19 03:00:00,74
2020-03-19 03:00:00,17
2020-03-19 03:00:00,20
2020-03-19 03:00:00,35
2020-03-19 03:00:00,428
2020-03-19 03:00:00,18
2020-03-19 03:00:00,240
2020-03-19 03:00:00,18
2020-03-19 03:00:00,22
2020-03-19 03:00:00,16
2020-03-19 03:00:00,116
2020-03-19 03:00:00,138
2020-03-19 03:00:00,20
2020-03-19 03:00:00,207
2020-03-19 03:00:00,17
2020-03-19 03:00:00,319
2020-03-19 03:00:00,116
2020-03-19 03:00:00,17
2020-03-19 03:00:00,334
2020-03-19 03:00:00,167
2020-03-19 03:00:00,23
2020-03-19 03:00:00,406
2020-03-19 03:00:00,55
2020-03-20 03:00:00,17
2020-03-20 03:00:00,20
2020-03-20 03:00:00,17
2020-03-20 03:00:00,18
2020-03-20 03:00:00,17
2020-03-20 03:00:00,16
2020-03-20 03:00:00,19
2020-03-20 03:00:00,295
2020-03-20 03:00:00,345
2020-03-20 03:00:00,18
2020-03-20 03:00:00,320
2020-03-20 03:00:00,112
2020-03-20 03:00:00,239
2020-03-20 03:00:00,53
2020-03-20 03:00:00,347
2020-03-20 03:00:00,16
2020-03-20 03:00:00,230
2020-03-20 03:00:00,36
2020-03-20 03:00:00,415
2020-03-20 03:00:00,17
2020-03-20 03:00:00,21
2020-03-20 03:00:00,39
2020-03-20 03:00:00,399
2020-03-20 03:00:00,184
2020-03-20 03:00:00,201
2020-03-20 03:00:00,384
2020-03-20 03:00:00,135
2020-03-20 03:00:00,18
2020-03-20 03:00:00,369
2020-03-20 03:00:00,29
2020-03-20 03:00:00,267
2020-03-20 03:00:00,22
2020-03-20 03:00:00,59
2020-03-20 03:00:00,19
2020-03-20 03:00:00,240
2020-03-20 03:00:00,94
2020-03-20 03:00:00,27
2020-03-21 03:00:00,15
2020-03-21 03:00:00,17
2020-03-21 03:00:00,403
2020-03-21 03:00:00,17
2020-03-21 03:00:00,17
2020-03-21 03:00:00,147
2020-03-21 03:00:00,89
2020-03-21 03:00:00,36
2020-03-21 03:00:00,16
2020-03-21 03:00:00,58
2020-03-21 03:00:00,131
2020-03-21 03:00:00,203
2020-03-21 03:00:00,89
2020-03-21 03:00:00,70
2020-03-21 03:00:00,389
2020-03-21 03:00:00,333
2020-03-21 03:00:00,16
2020-03-21 03:00:00,18
2020-03-21 03:00:00,34
2020-03-21 03:00:00,274
2020-03-21 03:00:00,20
2020-03-21 03:00:00,229
2020-03-22 03:00:00,171
2020-03-22 03:00:00,76
2020-03-22 03:00:00,17
2020-03-22 03:00:00,17
2020-03-22 03:00:00,497
2020-03-22 03:00:00,86
2020-03-22 03:00:00,17
2020-03-22 03:00:00,299
2020-03-22 03:00:00,16
2020-03-22 03:00:00,132
2020-03-22 03:00:00,17
2020-03-22 03:00:00,398
2020-03-22 03:00:00,16
2020-03-22 03:00:00,285
2020-03-23 03:00:00,17
2020-03-23 03:00:00,17
2020-03-23 03:00:00,16
2020-03-23 03:00:00,208
2020-03-23 03:00:00,327
2020-03-23 03:00:00,44
2020-03-23 03:00:00,17
2020-03-23 03:00:00,103
2020-03-23 03:00:00,397
2020-03-23 03:00:00,213
2020-03-23 03:00:00,75
2020-03-23 03:00:00,324
2020-03-23 03:00:00,488
2020-03-23 03:00:00,16
2020-03-23 03:00:00,346
2020-03-24 03:00:00,16
2020-03-24 03:00:00,404
2020-03-24 03:00:00,17
2020-03-24 03:00:00,131
2020-03-24 03:00:00,17
2020-03-24 03:00:00,325
2020-03-24 03:00:00,253
2020-03-24 03:00:00,282
2020-03-24 03:00:00,17
2020-03-24 03:00:00,259
2020-03-25 03:00:00,168
2020-03-25 03:00:00,63
2020-03-25 03:00:00,17
2020-03-25 03:00:00,17
2020-03-25 03:00:00,234
2020-03-25 03:00:00,17
2020-03-25 03:00:00,16
2020-03-25 03:00:00,70
2020-03-25 03:00:00,16
2020-03-25 03:00:00,268
2020-03-25 03:00:00,380
2020-03-26 03:00:00,20
2020-03-26 03:00:00,361
2020-03-26 03:00:00,17
2020-03-26 03:00:00,17
2020-03-26 03:00:00,370
2020-03-26 03:00:00,219
2020-03-26 03:00:00,29
2020-03-26 03:00:00,17
2020-03-26 03:00:00,147
2020-03-26 03:00:00,385
2020-03-26 03:00:00,18
2020-03-26 03:00:00,169
2020-03-26 03:00:00,21
2020-03-26 03:00:00,74
2020-03-26 03:00:00,21
2020-03-26 03:00:00,18
2020-03-26 03:00:00,273
2020-03-26 03:00:00,16
2020-03-26 03:00:00,25
2020-03-26 03:00:00,21
2020-03-26 03:00:00,18
2020-03-26 03:00:00,188
2020-03-26 03:00:00,17
2020-03-27 03:00:00,336
2020-03-27 03:00:00,17
2020-03-27 03:00:00,16
2020-03-27 03:00:00,17
2020-03-27 03:00:00,176
2020-03-27 03:00:00,18
2020-03-27 03:00:00,17
2020-03-27 03:00:00,29
2020-03-27 03:00:00,19
2020-03-27 03:00:00,38
2020-03-27 03:00:00,27
2020-03-27 03:00:00,124
2020-03-27 03:00:00,166
2020-03-27 03:00:00,18
2020-03-27 03:00:00,16
2020-03-27 03:00:00,27
2020-03-27 03:00:00,25
2020-03-27 03:00:00,333
2020-03-27 03:00:00,93
2020-03-27 03:00:00,439
2020-03-27 03:00:00,17
2020-03-27 03:00:00,266
2020-03-27 03:00:00,419
2020-03-27 03:00:00,139
2020-03-27 03:00:00,442
2020-03-27 03:00:00,20
2020-03-27 03:00:00,153
2020-03-27 03:00:00,19
2020-03-27 03:00:00,29
2020-03-27 03:00:00,423
2020-03-27 03:00:00,131
2020-03-27 03:00:00,390
2020-03-27 03:00:00,443
2020-03-27 03:00:00,456
2020-03-27 03:00:00,16
2020-03-27 03:00:00,21
2020-03-27 03:00:00,75
2020-03-27 03:00:00,199
2020-03-27 03:00:00,28
2020-03-27 03:00:00,263
2020-03-27 03:00:00,23
2020-03-27 03:00:00,142
2020-03-27 03:00:00,55
2020-03-27 03:00:00,158
2020-03-28 03:00:00,17
2020-03-28 03:00:00,17
2020-03-28 03:00:00,17
2020-03-28 03:00:00,16
2020-03-28 03:00:00,368
2020-03-28 03:00:00,386
2020-03-28 03:00:00,129
2020-03-28 03:00:00,69
2020-03-28 03:00:00,320
2020-03-28 03:00:00,446
2020-03-28 03:00:00,16
2020-03-28 03:00:00,204
2020-03-28 03:00:00,392
2020-03-28 03:00:00,115
2020-03-28 03:00:00,23
2020-03-28 03:00:00,17
2020-03-28 03:00:00,314
2020-03-28 03:00:00,268
2020-03-28 03:00:00,58
2020-03-28 03:00:00,27
2020-03-28 03:00:00,238
2020-03-28 03:00:00,16
2020-03-28 03:00:00,19
2020-03-28 03:00:00,18
2020-03-28 03:00:00,28
2020-03-28 03:00:00,18
2020-03-28 03:00:00,28
2020-03-28 03:00:00,87
2020-03-28 03:00:00,26
2020-03-28 03:00:00,24
2020-03-28 03:00:00,164
2020-03-28 03:00:00,161
2020-03-28 03:00:00,225
2020-03-28 03:00:00,308
2020-03-28 03:00:00,311
2020-03-28 03:00:00,150
2020-03-28 03:00:00,33
2020-03-28 03:00:00,20
2020-03-28 03:00:00,394
2020-03-28 03:00:00,403
2020-03-28 03:00:00,329
2020-03-28 03:00:00,211
2020-03-29 03:00:00,17
2020-03-29 03:00:00,66
2020-03-29 03:00:00,214
2020-03-29 03:00:00,17
2020-03-29 03:00:00,16
2020-03-29 03:00:00,18
2020-03-29 03:00:00,18
2020-03-29 03:00:00,19
2020-03-29 03:00:00,17
2020-03-29 03:00:00,20
2020-03-29 03:00:00,359
2020-03-29 03:00:00,188
2020-03-29 03:00:00,355
2020-03-29 03:00:00,31
2020-03-29 03:00:00,120
2020-03-29 03:00:00,25
2020-03-29 03:00:00,17
2020-03-29 03:00:00,117
2020-03-29 03:00:00,307
2020-03-29 03:00:00,310
2020-03-29 03:00:00,291
2020-03-29 03:00:00,266
2020-03-29 03:00:00,211
2020-03-29 03:00:00,18
2020-03-29 03:00:00,124
2020-03-29 03:00:00,217
2020-03-29 03:00:00,432
2020-03-30 03:00:00,26
2020-03-30 03:00:00,17
2020-03-30 03:00:00,19
2020-03-30 03:00:00,17
2020-03-30 03:00:00,340
2020-03-30 03:00:00,354
2020-03-30 03:00:00,289
2020-03-30 03:00:00,514
2020-03-30 03:00:00,17
2020-03-30 03:00:00,44
2020-03-30 03:00:00,19
2020-03-30 03:00:00,31
2020-03-30 03:00:00,308
2020-03-30 03:00:00,145
2020-03-30 03:00:00,39
2020-03-30 03:00:00,16
2020-03-30 03:00:00,21
2020-03-30 03:00:00,270
2020-03-30 03:00:00,17
2020-03-30 03:00:00,383
2020-03-30 03:00:00,164
2020-03-30 03:00:00,63
2020-03-30 03:00:00,16
2020-03-30 03:00:00,16
2020-03-30 03:00:00,18
2020-03-30 03:00:00,97
2020-03-30 03:00:00,47
2020-03-31 03:00:00,17
2020-03-31 03:00:00,183
2020-03-31 03:00:00,21
2020-03-31 03:00:00,466
2020-03-31 03:00:00,311
2020-03-31 03:00:00,16
2020-03-31 03:00:00,17
2020-03-31 03:00:00,281
2020-03-31 03:00:00,20
2020-03-31 03:00:00,17
2020-03-31 03:00:00,360
2020-03-31 03:00:00,404
2020-03-31 03:00:00,45
2020-03-31 03:00:00,45
2020-03-31 03:00:00,115
2020-04-01 03:00:00,17
2020-04-01 03:00:00,152
2020-04-01 03:00:00,28
2020-04-01 03:00:00,178
2020-04-01 03:00:00,29
2020-04-01 03:00:00,56
2020-04-01 03:00:00,177
2020-04-01 03:00:00,244
2020-04-01 03:00:00,232
2020-04-01 03:00:00,374
2020-04-01 03:00:00,17
2020-04-01 03:00:00,196
2020-04-01 03:00:00,21
2020-04-01 03:00:00,17
2020-04-01 03:00:00,200
2020-04-01 03:00:00,386
2020-04-01 03:00:00,47
2020-04-02 03:00:00,366
2020-04-02 03:00:00,117
2020-04-02 03:00:00,18
2020-04-02 03:00:00,25
2020-04-02 03:00:00,320
2020-04-02 03:00:00,117
2020-04-02 03:00:00,144
2020-04-02 03:00:00,344
2020-04-02 03:00:00,239
2020-04-02 03:00:00,17
2020-04-02 03:00:00,389
2020-04-02 03:00:00,17
2020-04-02 03:00:00,17
2020-04-02 03:00:00,240
2020-04-02 03:00:00,212
2020-04-02 03:00:00,17
2020-04-03 03:00:00,17
2020-04-03 03:00:00,17
2020-04-03 03:00:00,17
2020-04-03 03:00:00,17
2020-04-03 03:00:00,20
2020-04-03 03:00:00,407
2020-04-03 03:00:00,20
2020-04-03 03:00:00,399
2020-04-03 03:00:00,19
2020-04-03 03:00:00,23
2020-04-03 03:00:00,18
2020-04-03 03:00:00,260
2020-04-03 03:00:00,47
2020-04-03 03:00:00,21
2020-04-03 03:00:00,18
2020-04-03 03:00:00,224
2020-04-03 03:00:00,286
2020-04-03 03:00:00,24
2020-04-03 03:00:00,168
2020-04-03 03:00:00,411
2020-04-03 03:00:00,172
2020-04-03 03:00:00,28
2020-04-03 03:00:00,205
2020-04-03 03:00:00,260
2020-04-03 03:00:00,272
2020-04-03 03:00:00,206
2020-04-03 03:00:00,25
2020-04-03 03:00:00,299
2020-04-03 03:00:00,18
2020-04-03 03:00:00,240
2020-04-03 03:00:00,23
2020-04-03 03:00:00,357
2020-04-03 03:00:00,228
2020-04-03 03:00:00,251
2020-04-03 03:00:00,27
2020-04-03 03:00:00,146
2020-04-03 03:00:00,27
2020-04-03 03:00:00,128
2020-04-03 03:00:00,31
2020-04-03 03:00:00,387
2020-04-03 03:00:00,188
2020-04-03 03:00:00,21
2020-04-03 03:00:00,430
2020-04-03 03:00:00,67
2020-04-03 03:00:00,422
2020-04-03 03:00:00,16
2020-04-04 03:00:00,17
2020-04-04 03:00:00,30
2020-04-04 03:00:00,17
2020-04-04 03:00:00,17
2020-04-04 03:00:00,27
2020-04-04 03:00:00,17
2020-04-04 03:00:00,399
2020-04-04 03:00:00,106
2020-04-04 03:00:00,396
2020-04-04 03:00:00,21
2020-04-04 03:00:00,42
2020-04-04 03:00:00,378
2020-04-04 03:00:00,16
2020-04-04 03:00:00,63
2020-04-04 03:00:00,27
2020-04-04 03:00:00,16
2020-04-04 03:00:00,28
2020-04-04 03:00:00,123
2020-04-04 03:00:00,26
2020-04-04 03:00:00,19
2020-04-04 03:00:00,18
2020-04-04 03:00:00,18
2020-04-04 03:00:00,18
2020-04-04 03:00:00,20
2020-04-04 03:00:00,34
2020-04-04 03:00:00,32
2020-04-04 03:00:00,250
2020-04-04 03:00:00,23
2020-04-05 03:00:00,17
2020-04-05 03:00:00,17
2020-04-05 03:00:00,17
2020-04-05 03:00:00,19
2020-04-05 03:00:00,18
2020-04-05 03:00:00,21
2020-04-05 03:00:00,225
2020-04-05 03:00:00,17
2020-04-05 03:00:00,193
2020-04-05 03:00:00,18
2020-04-05 03:00:00,172
2020-04-05 03:00:00,387
2020-04-05 03:00:00,339
2020-04-05 03:00:00,372
2020-04-05 03:00:00,66
2020-04-05 03:00:00,144
2020-04-05 03:00:00,361
2020-04-05 03:00:00,19
2020-04-05 03:00:00,18
2020-04-05 03:00:00,353
2020-04-05 03:00:00,291
2020-04-05 03:00:00,80
2020-04-05 03:00:00,329
2020-04-05 03:00:00,488
2020-04-05 03:00:00,293
2020-04-05 03:00:00,169
2020-04-05 03:00:00,191
2020-04-05 03:00:00,16
2020-04-05 03:00:00,28
