"Time","51085.cumulative_sum"
2024-01-23 03:00:00,106984
2024-01-24 03:00:00,107068
2024-01-25 03:00:00,107140
2024-01-26 03:00:00,107238
2024-01-27 03:00:00,107331
2024-01-28 03:00:00,107472
2024-01-29 03:00:00,107608
2024-01-30 03:00:00,107711
2024-01-31 03:00:00,107818
2024-02-01 03:00:00,107942
2024-02-02 03:00:00,108000
2024-02-03 03:00:00,108101
2024-02-04 03:00:00,108146

