Time,"53385.offset, kB"
2023-06-10 13:08:41,10.308
2023-06-10 13:08:41,13.444
2023-06-10 13:08:41,14.732
2023-06-10 13:08:42,14.172
2023-06-10 13:08:42,15.46
2023-06-10 13:08:42,10.868
2023-06-10 13:08:43,16.132
2023-06-10 13:08:43,11.372
2023-06-10 13:08:43,14.956
2023-06-10 13:08:44,11.932
2023-06-10 13:08:44,15.852
2023-06-10 13:08:44,16.972
2023-06-10 13:08:45,16.524
2023-06-10 13:08:45,12.38
2023-06-10 13:08:46,17.42
2023-06-10 13:08:46,12.884
2023-06-10 13:08:47,13.388
2023-06-10 13:08:48,13.948
2023-06-10 13:08:49,14.452
2023-06-10 13:08:50,15.012
2023-06-10 13:08:51,15.516
2023-06-10 13:08:52,16.02
2023-06-10 13:08:53,16.524
2023-06-10 13:08:54,17.028
2023-06-10 13:08:55,17.476
2023-06-10 13:08:56,17.756
2023-06-20 13:12:35,0.172
2023-06-20 13:12:43,6.052
2023-06-20 13:12:46,0.172
2023-06-20 13:12:50,11.82
2023-06-20 13:13:07,11.82
2023-06-20 13:13:07,6.052
2023-06-20 13:13:08,6.052
2023-06-20 13:13:13,11.82
2023-06-20 13:13:14,11.82
2023-06-20 13:13:16,11.82
2023-06-20 13:13:18,11.82
2023-06-20 13:13:19,34.78
2023-06-20 13:13:23,38.084
2023-06-20 13:13:40,38.084
2023-06-20 13:13:42,34.78
2023-06-20 13:13:43,34.78
2023-06-20 13:13:46,38.084
2023-06-20 13:13:48,38.084
2023-06-20 13:13:58,34.78
2023-06-20 13:14:01,34.78
2023-06-20 13:14:04,38.084
2023-06-20 13:14:07,38.084
2023-06-20 13:14:52,0.172
2023-06-20 13:14:58,0.172
2023-06-20 13:14:58,0.172
2023-06-20 13:14:59,6.052
2023-06-20 13:14:59,0.172
2023-06-20 13:14:59,0.172
2023-06-20 13:15:05,6.052
2023-06-20 13:15:07,6.052
2023-06-20 13:15:07,11.82
2023-06-20 13:15:08,6.052
2023-06-20 13:15:10,6.052
2023-06-20 13:15:14,11.82
2023-06-20 13:15:20,11.82
2023-06-20 13:15:36,34.78
2023-06-20 13:15:40,38.084
2023-06-20 19:23:57,0.172
2023-06-20 19:24:05,6.052
2023-06-20 19:24:12,11.82
2023-06-20 19:24:41,34.78
2023-06-20 19:24:46,38.084
2023-06-21 00:24:55,0.172
2023-06-21 00:25:03,6.052
2023-06-21 00:25:10,11.82
2023-06-21 00:25:39,34.78
2023-06-21 00:25:39,34.78
2023-06-21 00:25:44,38.084
2023-06-21 00:25:44,38.084
2023-06-21 12:35:45,0.172
2023-06-21 12:35:46,0.172
2023-06-21 12:35:55,0.172
2023-06-21 12:37:45,0.172
2023-06-21 12:37:52,0.172
2023-06-21 12:37:54,0.172
2023-06-21 12:38:31,0.172
2023-06-21 12:38:41,0.172
2023-06-22 10:26:55,0.172
2023-06-22 10:27:04,7.172
2023-06-22 10:27:04,7.172
2023-06-22 10:28:25,0.172
2023-06-22 10:28:25,0.172
2023-06-22 10:28:34,7.172
2023-06-22 10:28:34,7.172
2023-06-23 12:54:52,0.172
2023-06-23 12:55:08,12.828
2023-06-23 12:55:14,0.172
2023-06-23 12:55:20,0.172
2023-06-23 12:55:25,8.74
2023-06-23 12:55:30,12.828
2023-06-23 12:55:35,8.74
2023-06-23 12:55:36,12.828
2023-06-23 12:55:41,12.828
2023-06-23 12:57:33,8.74
2023-06-23 12:57:39,12.828
2023-06-23 19:06:57,0.172
2023-06-23 19:07:06,8.74
2023-06-23 19:07:08,8.74
2023-06-23 19:07:13,12.828
2023-06-24 10:46:52,0.172
2023-06-24 10:46:53,0.508
2023-06-24 10:46:54,0.956
2023-06-24 10:46:55,0.004
2023-06-24 10:46:55,1.852
2023-06-24 10:46:55,0.004
2023-06-24 10:46:56,0.34
2023-06-24 10:46:56,0.844
2023-06-24 10:46:57,1.012
2023-06-24 10:46:57,1.516
2023-06-24 10:46:58,1.908
2023-06-24 10:46:58,2.412
2023-06-24 10:46:59,2.58
2023-06-24 10:46:59,3.364
2023-06-24 10:47:00,3.364
2023-06-24 10:47:00,3.924
2023-06-24 10:47:01,4.148
2023-06-24 10:47:01,4.82
2023-06-24 10:47:02,4.876
2023-06-24 10:47:02,5.436
2023-06-24 10:47:03,5.716
2023-06-24 10:47:03,6.332
2023-06-24 10:47:04,6.388
2023-06-24 10:47:04,7.004
2023-06-24 10:47:05,7.284
2023-06-24 10:47:05,7.9
2023-06-24 10:47:06,8.236
2023-06-24 10:47:06,8.74
2023-06-24 10:47:07,8.852
2023-06-24 10:47:07,9.412
2023-06-24 10:47:08,9.748
2023-06-24 10:47:08,10.308
2023-06-24 10:47:09,10.364
2023-06-24 10:47:09,10.98
2023-06-24 10:47:10,11.204
2023-06-24 10:47:10,11.82
2023-06-24 10:47:11,12.1
2023-06-24 10:47:11,12.492
2023-06-24 10:47:12,12.772
2023-06-24 10:47:12,13.332
2023-06-24 10:47:13,13.668
2023-06-24 10:47:13,14.228
2023-06-24 10:47:14,14.34
2023-06-24 10:47:14,14.9
2023-06-24 10:47:15,15.236
2023-06-24 10:47:15,15.74
2023-06-24 10:47:16,15.908
2023-06-24 10:47:16,16.58
2023-06-24 10:47:17,16.804
2023-06-24 10:47:17,17.252
2023-06-24 10:47:18,17.42
2023-06-24 10:47:18,18.148
2023-06-24 10:47:19,18.316
2023-06-24 10:47:19,18.764
2023-06-24 10:47:20,18.988
2023-06-24 10:47:20,19.716
2023-06-24 10:47:21,19.884
2023-06-24 10:47:21,20.388
2023-06-24 10:47:22,20.556
2023-06-24 10:47:22,21.284
2023-06-24 10:47:22,23.748
2023-06-24 10:47:23,21.956
2023-06-24 10:47:23,21.396
2023-06-24 10:47:24,22.852
2023-06-24 10:47:24,22.068
2023-06-24 10:47:25,23.468
2023-06-24 10:47:25,23.244
2023-06-24 10:47:26,24.42
2023-06-24 10:47:26,24.084
2023-06-24 10:47:27,25.036
2023-06-24 10:47:27,24.476
2023-06-24 10:47:27,27.556
2023-06-24 10:47:28,25.428
2023-06-24 10:47:28,25.876
2023-06-24 10:47:29,26.212
2023-06-24 10:47:29,26.772
2023-06-24 10:47:30,26.94
2023-06-24 10:47:30,27.5
2023-06-24 10:47:31,27.612
2023-06-24 10:47:31,28.34
2023-06-24 10:47:31,30.692
2023-06-24 10:47:32,29.012
2023-06-24 10:47:32,31.14
2023-06-24 10:47:32,28.844
2023-06-24 10:47:33,29.908
2023-06-24 10:47:33,29.18
2023-06-24 10:47:34,30.58
2023-06-24 10:47:34,30.132
2023-06-24 10:47:35,31.42
2023-06-24 10:47:35,30.748
2023-06-24 10:47:36,32.148
2023-06-24 10:47:36,31.756
2023-06-24 10:47:37,32.988
2023-06-24 10:47:37,32.316
2023-06-24 10:47:38,33.66
2023-06-24 10:47:38,33.212
2023-06-24 10:47:39,34.5
2023-06-24 10:47:39,33.996
2023-06-24 10:47:40,35.396
2023-06-24 10:47:40,34.78
2023-06-24 10:47:41,36.012
2023-06-24 10:47:41,35.62
2023-06-24 10:47:41,38.308
2023-06-24 10:47:42,36.292
2023-06-24 10:47:42,38.588
2023-06-24 10:47:42,36.908
2023-06-24 10:47:43,39.988
2023-06-24 10:47:43,37.58
2023-06-24 10:47:43,37.244
2023-06-24 10:47:44,38.476
2023-06-24 10:47:44,38.028
2023-06-24 10:47:44,40.772
2023-06-24 10:47:45,38.756
2023-06-24 10:47:45,41.108
2023-06-24 10:47:45,39.428
2023-06-24 10:47:46,41.948
2023-06-24 10:47:46,39.988
2023-06-24 10:47:46,39.484
2023-06-24 10:47:47,40.884
2023-06-24 10:47:47,40.38
2023-06-24 10:47:48,41.556
2023-06-24 10:47:48,40.996
2023-06-24 10:47:49,42.452
2023-06-24 10:47:49,41.836
2023-06-24 10:47:49,44.468
2023-06-24 10:47:50,42.508
2023-06-24 10:47:50,43.068
2023-06-24 10:47:51,43.404
2023-06-24 10:47:51,44.02
2023-06-24 10:47:52,44.132
2023-06-24 10:47:52,44.636
2023-06-24 10:47:53,44.972
2023-06-24 10:47:53,45.532
2023-06-24 10:47:54,45.868
2023-06-24 10:47:54,46.26
2023-06-24 10:47:55,46.484
2023-06-24 10:47:55,47.1
2023-06-24 10:47:55,49.06
2023-06-24 10:47:56,47.884
2023-06-24 10:47:56,47.324
2023-06-24 10:47:57,48.668
2023-06-24 10:47:57,48.108
2023-06-24 10:47:57,50.516
2023-06-24 10:47:58,49.004
2023-06-24 10:47:58,49.508
2023-06-24 10:47:59,49.9
2023-06-24 10:47:59,50.18
2023-06-24 10:48:00,50.404
2023-06-24 10:48:52,0.004
2023-06-24 10:48:53,0.34
2023-06-24 10:48:54,1.124
2023-06-24 10:48:55,0.004
2023-06-24 10:48:55,1.908
2023-06-24 10:48:55,0.004
2023-06-24 10:48:56,2.58
2023-06-24 10:48:56,0.844
2023-06-24 10:48:56,0.172
2023-06-24 10:48:57,1.516
2023-06-24 10:48:57,1.012
2023-06-24 10:48:58,2.412
2023-06-24 10:48:58,1.964
2023-06-24 10:48:59,3.252
2023-06-24 10:48:59,2.972
2023-06-24 10:49:00,3.924
2023-06-24 10:49:00,3.42
2023-06-24 10:49:01,4.82
2023-06-24 10:49:01,4.092
2023-06-24 10:49:02,5.548
2023-06-24 10:49:02,4.988
2023-06-24 10:49:02,7.732
2023-06-24 10:49:03,5.716
2023-06-24 10:49:03,6.388
2023-06-24 10:49:04,6.556
2023-06-24 10:49:04,7.004
2023-06-24 10:49:05,7.34
2023-06-24 10:49:05,7.9
2023-06-24 10:49:06,8.012
2023-06-24 10:49:06,8.628
2023-06-24 10:49:06,10.588
2023-06-24 10:49:07,9.86
2023-06-24 10:49:07,11.372
2023-06-24 10:49:07,8.908
2023-06-24 10:49:08,10.14
2023-06-24 10:49:08,9.58
2023-06-24 10:49:09,11.036
2023-06-24 10:49:09,10.476
2023-06-24 10:49:09,13.444
2023-06-24 10:49:10,11.316
2023-06-24 10:49:10,13.556
2023-06-24 10:49:10,11.764
2023-06-24 10:49:11,14.284
2023-06-24 10:49:11,12.548
2023-06-24 10:49:11,12.324
2023-06-24 10:49:12,13.444
2023-06-24 10:49:12,12.884
2023-06-24 10:49:12,15.124
2023-06-24 10:49:13,13.612
2023-06-24 10:49:13,16.02
2023-06-24 10:49:13,14.228
2023-06-24 10:49:14,16.748
2023-06-24 10:49:14,14.9
2023-06-24 10:49:14,14.452
2023-06-24 10:49:15,15.796
2023-06-24 10:49:15,15.516
2023-06-24 10:49:15,17.532
2023-06-24 10:49:16,15.852
2023-06-24 10:49:16,18.26
2023-06-24 10:49:16,16.524
2023-06-24 10:49:17,19.044
2023-06-24 10:49:17,17.364
2023-06-24 10:49:17,16.748
2023-06-24 10:49:18,18.036
2023-06-24 10:49:18,17.42
2023-06-24 10:49:18,19.772
2023-06-24 10:49:19,18.372
2023-06-24 10:49:19,20.668
2023-06-24 10:49:19,18.876
2023-06-24 10:49:20,21.564
2023-06-24 10:49:20,19.548
2023-06-24 10:49:20,19.1
2023-06-24 10:49:21,20.444
2023-06-24 10:49:21,19.828
2023-06-24 10:49:21,22.292
2023-06-24 10:49:22,20.556
2023-06-24 10:49:22,23.076
2023-06-24 10:49:22,21.9
2023-06-24 10:49:23,21.396
2023-06-24 10:49:23,22.068
2023-06-24 10:49:24,22.404
2023-06-24 10:49:24,22.684
2023-06-24 10:49:24,24.812
2023-06-24 10:49:25,23.02
2023-06-24 10:49:25,25.372
2023-06-24 10:49:26,23.86
2023-06-24 10:49:26,26.268
2023-06-24 10:49:27,24.588
2023-06-24 10:49:27,26.996
2023-06-24 10:49:28,25.428
2023-06-24 10:49:28,27.78
2023-06-24 10:49:29,26.1
2023-06-24 10:49:29,28.508
2023-06-24 10:49:30,26.94
2023-06-24 10:49:30,29.292
2023-06-24 10:49:31,27.668
2023-06-24 10:49:31,30.02
2023-06-24 10:49:32,28.564
2023-06-24 10:49:32,30.804
2023-06-24 10:49:33,29.18
2023-06-24 10:49:33,31.532
2023-06-24 10:49:34,30.076
2023-06-24 10:49:34,32.54
2023-06-24 10:49:35,30.804
2023-06-24 10:49:35,33.268
2023-06-24 10:49:36,31.644
2023-06-24 10:49:36,34.052
2023-06-24 10:49:37,32.596
2023-06-24 10:49:37,34.78
2023-06-24 10:49:38,33.212
2023-06-24 10:49:38,35.564
2023-06-24 10:49:39,33.884
2023-06-24 10:49:39,36.236
2023-06-24 10:49:39,34.612
2023-06-24 10:49:40,37.188
2023-06-24 10:49:40,34.78
2023-06-24 10:49:41,37.972
2023-06-24 10:49:41,35.62
2023-06-24 10:49:42,38.7
2023-06-24 10:49:42,36.404
2023-06-24 10:49:43,39.484
2023-06-24 10:49:43,37.3
2023-06-24 10:49:44,40.212
2023-06-24 10:49:44,37.804
2023-06-24 10:49:45,38.7
2023-06-24 10:49:46,39.54
2023-06-24 10:49:47,40.212
2023-06-24 10:49:48,43.572
2023-06-24 10:49:48,41.052
2023-06-24 10:49:49,44.188
2023-06-24 10:49:49,41.724
2023-06-24 10:49:50,45.14
2023-06-24 10:49:50,42.62
2023-06-24 10:49:51,45.7
2023-06-24 10:49:51,43.46
2023-06-24 10:49:52,46.596
2023-06-24 10:49:52,44.244
2023-06-24 10:49:53,47.492
2023-06-24 10:49:53,45.028
2023-06-24 10:49:54,48.276
2023-06-24 10:49:54,45.756
2023-06-24 10:49:54,46.54
2023-06-24 10:49:55,46.596
2023-06-24 10:49:55,47.212
2023-06-24 10:49:55,48.948
2023-06-24 10:49:56,47.884
2023-06-24 10:49:56,49.676
2023-06-24 10:49:56,47.212
2023-06-24 10:49:57,50.684
2023-06-24 10:49:57,48.108
2023-06-24 10:49:57,48.724
2023-06-24 10:49:58,48.892
2023-06-24 10:49:58,49.564
2023-06-24 10:49:59,49.732
2023-06-24 10:49:59,50.236
2023-06-24 10:50:00,50.516
2023-06-25 01:02:52,0.004
2023-06-25 01:02:53,0.844
2023-06-25 01:02:54,0.004
2023-06-25 01:02:54,1.74
2023-06-25 01:02:55,0.172
2023-06-25 01:02:55,2.468
2023-06-25 01:02:55,0.004
2023-06-25 01:02:56,3.252
2023-06-25 01:02:56,0.172
2023-06-25 01:02:56,0.844
2023-06-25 01:02:57,1.068
2023-06-25 01:02:57,1.684
2023-06-25 01:02:57,3.98
2023-06-25 01:02:58,2.58
2023-06-25 01:02:58,4.764
2023-06-25 01:02:58,1.74
2023-06-25 01:02:59,5.548
2023-06-25 01:02:59,2.636
2023-06-25 01:02:59,3.252
2023-06-25 01:03:00,3.308
2023-06-25 01:03:00,4.148
2023-06-25 01:03:00,6.276
2023-06-25 01:03:01,4.82
2023-06-25 01:03:01,7.116
2023-06-25 01:03:01,4.204
2023-06-25 01:03:02,8.012
2023-06-25 01:03:02,4.876
2023-06-25 01:03:02,5.716
2023-06-25 01:03:03,5.716
2023-06-25 01:03:03,6.388
2023-06-25 01:03:03,9.132
2023-06-25 01:03:04,7.34
2023-06-25 01:03:04,9.524
2023-06-25 01:03:04,6.388
2023-06-25 01:03:05,10.252
2023-06-25 01:03:05,7.34
2023-06-25 01:03:05,7.9
2023-06-25 01:03:06,7.956
2023-06-25 01:03:06,8.852
2023-06-25 01:03:06,11.036
2023-06-25 01:03:07,9.468
2023-06-25 01:03:07,11.764
2023-06-25 01:03:07,8.852
2023-06-25 01:03:08,12.548
2023-06-25 01:03:08,9.748
2023-06-25 01:03:08,10.364
2023-06-25 01:03:09,10.532
2023-06-25 01:03:09,11.092
2023-06-25 01:03:09,13.444
2023-06-25 01:03:10,11.932
2023-06-25 01:03:10,14.284
2023-06-25 01:03:10,11.26
2023-06-25 01:03:11,15.292
2023-06-25 01:03:11,11.876
2023-06-25 01:03:11,12.604
2023-06-25 01:03:12,12.772
2023-06-25 01:03:12,13.5
2023-06-25 01:03:13,13.612
2023-06-25 01:03:13,14.172
2023-06-25 01:03:13,16.636
2023-06-25 01:03:14,15.068
2023-06-25 01:03:14,17.476
2023-06-25 01:03:14,14.34
2023-06-25 01:03:15,18.036
2023-06-25 01:03:15,15.18
2023-06-25 01:03:15,15.74
2023-06-25 01:03:16,16.02
2023-06-25 01:03:16,16.636
2023-06-25 01:03:16,19.044
2023-06-25 01:03:17,17.476
2023-06-25 01:03:17,19.716
2023-06-25 01:03:17,16.748
2023-06-25 01:03:18,20.444
2023-06-25 01:03:18,17.42
2023-06-25 01:03:18,18.148
2023-06-25 01:03:19,18.372
2023-06-25 01:03:19,19.044
2023-06-25 01:03:19,21.172
2023-06-25 01:03:20,19.716
2023-06-25 01:03:20,22.012
2023-06-25 01:03:20,18.988
2023-06-25 01:03:21,23.244
2023-06-25 01:03:21,19.828
2023-06-25 01:03:21,20.612
2023-06-25 01:03:22,20.724
2023-06-25 01:03:22,21.284
2023-06-25 01:03:22,23.748
2023-06-25 01:03:23,22.18
2023-06-25 01:03:23,24.364
2023-06-25 01:03:23,21.396
2023-06-25 01:03:24,25.092
2023-06-25 01:03:24,22.292
2023-06-25 01:03:24,22.852
2023-06-25 01:03:25,26.044
2023-06-25 01:03:25,23.748
2023-06-25 01:03:26,24.42
2023-06-25 01:03:27,24.868
2023-06-25 01:03:27,25.26
2023-06-25 01:03:28,25.764
2023-06-25 01:03:28,25.932
2023-06-25 01:03:28,28.452
2023-06-25 01:03:29,26.828
2023-06-25 01:03:29,29.124
2023-06-25 01:03:29,26.044
2023-06-25 01:03:30,30.132
2023-06-25 01:03:30,26.94
2023-06-25 01:03:30,27.668
2023-06-25 01:03:31,27.724
2023-06-25 01:03:31,28.34
2023-06-25 01:03:32,28.508
2023-06-25 01:03:32,29.236
2023-06-25 01:03:32,31.644
2023-06-25 01:03:33,29.852
2023-06-25 01:03:33,32.316
2023-06-25 01:03:34,30.748
2023-06-25 01:03:34,33.1
2023-06-25 01:03:35,31.588
2023-06-25 01:03:35,33.884
2023-06-25 01:03:36,32.26
2023-06-25 01:03:36,35.06
2023-06-25 01:03:37,33.156
2023-06-25 01:03:37,35.844
2023-06-25 01:03:38,33.828
2023-06-25 01:03:38,36.236
2023-06-25 01:03:39,34.724
2023-06-25 01:03:39,37.02
2023-06-25 01:03:40,35.396
2023-06-25 01:03:40,37.748
2023-06-25 01:03:40,35.172
2023-06-25 01:03:41,38.476
2023-06-25 01:03:41,35.564
2023-06-25 01:03:41,36.292
2023-06-25 01:03:42,36.292
2023-06-25 01:03:42,36.964
2023-06-25 01:03:42,39.26
2023-06-25 01:03:43,37.86
2023-06-25 01:03:43,40.716
2023-06-25 01:03:43,37.076
2023-06-25 01:03:44,40.828
2023-06-25 01:03:44,37.972
2023-06-25 01:03:44,38.532
2023-06-25 01:03:45,38.644
2023-06-25 01:03:45,39.428
2023-06-25 01:03:45,41.724
2023-06-25 01:03:46,40.212
2023-06-25 01:03:46,42.62
2023-06-25 01:03:46,39.54
2023-06-25 01:03:47,40.996
2023-06-25 01:03:47,40.212
2023-06-25 01:03:48,41.78
2023-06-25 01:03:48,41.052
2023-06-25 01:03:49,42.508
2023-06-25 01:03:49,41.78
2023-06-25 01:03:50,43.348
2023-06-25 01:03:50,42.564
2023-06-25 01:03:51,44.02
2023-06-25 01:03:51,43.516
2023-06-25 01:03:52,44.86
2023-06-25 01:03:52,44.188
2023-06-25 01:03:53,45.532
2023-06-25 01:03:53,44.972
2023-06-25 01:03:54,46.428
2023-06-25 01:03:54,45.812
2023-06-25 01:03:55,47.212
2023-06-25 01:03:55,46.484
2023-06-25 01:03:56,47.996
2023-06-25 01:03:56,47.38
2023-06-25 01:03:57,48.22
2023-06-25 01:03:58,48.836
2023-06-25 01:03:59,50.74
2023-06-25 01:03:59,49.732
2023-06-25 01:04:00,50.516
2023-06-27 12:01:46,0.172
2023-06-27 12:01:48,1.516
2023-06-27 12:01:57,1.516
2023-06-27 12:01:58,1.516
2023-06-27 12:02:07,16.524
2023-06-27 12:02:11,14.788
2023-06-27 12:02:13,16.524
2023-06-27 12:02:14,16.524
2023-06-27 12:02:21,14.788
2023-06-27 12:02:23,16.524
2023-06-27 12:02:34,32.708
2023-06-27 12:02:38,35.844
2023-06-27 12:02:43,32.708
2023-06-27 12:02:47,42.732
2023-06-27 12:02:47,35.844
2023-06-27 12:02:47,42.732
2023-06-29 12:20:51,0.172
2023-06-29 12:20:52,1.516
2023-06-29 12:21:09,14.788
2023-06-29 12:21:11,16.524
2023-06-29 12:21:32,32.708
2023-06-29 12:21:36,35.844
2023-06-29 12:21:45,42.732
2023-07-04 10:47:03,0.172
2023-07-04 10:47:05,1.292
2023-07-04 10:47:29,0.172
2023-07-04 10:47:31,1.292
2023-07-22 11:39:05,11.148
2023-07-22 11:39:41,0.172
2023-07-22 11:39:52,11.148
2023-07-22 11:39:55,11.148
2023-07-22 11:41:03,11.148
2023-07-22 13:09:42,0.004
2023-07-22 13:09:43,0.34
2023-07-22 13:09:44,1.124
2023-07-22 13:09:45,1.852
2023-07-22 13:09:46,2.692
2023-07-22 13:09:47,3.588
2023-07-22 13:09:48,0.004
2023-07-22 13:09:48,4.26
2023-07-22 13:09:49,0.06
2023-07-22 13:09:49,5.044
2023-07-22 13:09:50,0.62
2023-07-22 13:09:50,5.772
2023-07-22 13:09:51,1.236
2023-07-22 13:09:51,6.556
2023-07-22 13:09:52,1.964
2023-07-22 13:09:52,7.508
2023-07-22 13:09:53,2.748
2023-07-22 13:09:53,8.18
2023-07-22 13:09:54,3.196
2023-07-22 13:09:55,4.428
2023-07-22 13:09:56,5.044
2023-07-22 13:09:57,5.996
2023-07-22 13:09:58,6.78
2023-07-22 13:09:59,7.452
2023-07-22 13:10:00,8.292
2023-07-22 13:10:03,6.052
2023-07-22 13:10:03,6.052
2023-07-22 13:10:04,8.516
2023-07-22 13:10:04,8.684
2023-07-22 13:11:42,0.06
2023-07-22 13:11:43,0.284
2023-07-22 13:11:44,1.124
2023-07-22 13:11:45,1.964
2023-07-22 13:11:46,2.692
2023-07-22 13:11:47,3.476
2023-07-22 13:11:48,4.204
2023-07-22 13:11:49,0.788
2023-07-22 13:11:49,5.1
2023-07-22 13:11:50,0.956
2023-07-22 13:11:50,5.884
2023-07-22 13:11:51,1.74
2023-07-22 13:11:51,6.612
2023-07-22 13:11:52,2.468
2023-07-22 13:11:52,7.396
2023-07-22 13:11:53,0.004
2023-07-22 13:11:53,0.004
2023-07-22 13:11:53,8.124
2023-07-22 13:11:54,0.284
2023-07-22 13:11:54,0.396
2023-07-22 13:11:55,1.012
2023-07-22 13:11:55,0.452
2023-07-22 13:11:55,0.004
2023-07-22 13:11:55,5.66
2023-07-22 13:11:56,0.34
2023-07-22 13:11:56,5.716
2023-07-22 13:11:56,0.844
2023-07-22 13:11:56,1.796
2023-07-22 13:11:57,1.236
2023-07-22 13:11:57,1.348
2023-07-22 13:11:57,2.524
2023-07-22 13:11:58,1.908
2023-07-22 13:11:58,1.852
2023-07-22 13:11:58,3.252
2023-07-22 13:11:59,2.804
2023-07-22 13:11:59,2.356
2023-07-22 13:11:59,4.204
2023-07-22 13:12:00,3.644
2023-07-22 13:12:00,2.916
2023-07-22 13:12:00,4.988
2023-07-22 13:12:01,4.316
2023-07-22 13:12:01,3.42
2023-07-22 13:12:01,5.66
2023-07-22 13:12:02,5.212
2023-07-22 13:12:02,3.924
2023-07-22 13:12:02,6.444
2023-07-22 13:12:03,5.884
2023-07-22 13:12:03,4.316
2023-07-22 13:12:03,7.172
2023-07-22 13:12:04,6.724
2023-07-22 13:12:04,4.82
2023-07-22 13:12:04,7.956
2023-07-22 13:12:05,7.396
2023-07-22 13:12:05,5.38
2023-07-22 13:12:06,8.292
2023-07-22 13:12:06,5.828
2023-07-22 13:12:07,6.22
2023-07-22 13:12:08,6.78
2023-07-22 13:12:09,7.116
2023-07-22 13:12:10,7.228
2023-07-22 13:12:11,7.732
2023-07-22 13:12:12,8.236
2023-07-22 13:12:13,8.684
2023-07-22 14:20:43,9.636
2023-07-22 19:17:34,0.004
2023-07-22 19:17:35,0.228
2023-07-22 19:17:36,1.068
2023-07-22 19:17:37,1.796
2023-07-22 19:17:38,2.412
2023-07-22 19:17:39,3.42
2023-07-22 19:17:40,4.092
2023-07-22 19:17:41,4.988
2023-07-22 19:17:42,5.548
2023-07-22 19:17:43,6.388
2023-07-22 19:17:44,7.34
2023-07-22 19:17:45,8.012
2023-07-22 19:17:46,8.964
2023-07-22 19:17:47,9.692
2023-07-22 19:17:48,10.364
2023-07-22 19:17:49,11.092
2023-07-22 19:17:50,11.82
2023-07-22 19:17:51,12.772
2023-07-22 19:17:52,13.444
2023-07-22 19:17:53,14.396
2023-07-22 19:17:54,15.124
2023-07-22 19:17:55,15.964
2023-07-22 19:17:56,16.636
2023-07-22 19:17:57,17.476
2023-07-22 19:17:58,18.204
2023-07-22 19:17:59,18.988
2023-07-22 19:18:00,19.772
2023-07-22 19:18:01,20.388
2023-07-22 19:18:02,21.396
2023-07-22 19:18:03,21.956
2023-07-22 19:18:04,22.908
2023-07-22 19:18:05,23.636
2023-07-22 19:18:06,24.308
2023-07-22 19:18:07,24.924
2023-07-22 19:18:08,25.764
2023-07-22 19:18:09,26.604
2023-07-22 19:18:10,27.444
2023-07-22 19:18:11,28.34
2023-07-22 19:18:12,29.18
2023-07-22 19:18:13,29.852
2023-07-22 19:18:14,30.748
2023-07-22 19:18:15,31.588
2023-07-22 19:18:16,32.316
2023-07-22 19:18:17,33.1
2023-07-22 19:18:18,33.828
2023-07-22 19:18:19,34.78
2023-07-22 19:18:20,35.396
2023-07-22 19:18:21,36.18
2023-07-22 19:18:22,37.132
2023-07-22 19:18:23,37.972
2023-07-22 19:18:24,38.7
2023-07-22 19:18:25,39.54
2023-07-22 19:18:26,40.268
2023-07-22 19:19:34,0.004
2023-07-22 19:19:35,0.284
2023-07-22 19:19:36,0.956
2023-07-22 19:19:37,1.684
2023-07-22 19:19:38,2.468
2023-07-22 19:19:39,3.364
2023-07-22 19:19:40,4.148
2023-07-22 19:19:41,4.988
2023-07-22 19:19:42,5.828
2023-07-22 19:19:43,6.556
2023-07-22 19:19:44,7.34
2023-07-22 19:19:45,7.956
2023-07-22 19:19:46,8.908
2023-07-22 19:19:47,9.58
2023-07-22 19:19:48,10.364
2023-07-22 19:19:49,11.204
2023-07-22 19:19:50,11.932
2023-07-22 19:19:51,12.772
2023-07-22 19:19:52,13.5
2023-07-22 19:19:53,14.396
2023-07-22 19:19:54,15.18
2023-07-22 19:19:55,15.964
2023-07-22 19:19:56,16.748
2023-07-22 19:19:57,17.588
2023-07-22 19:19:58,18.204
2023-07-22 19:19:59,19.1
2023-07-22 19:20:00,19.884
2023-07-22 19:20:01,20.668
2023-07-22 19:20:02,21.396
2023-07-22 19:20:03,22.18
2023-07-22 19:20:04,22.908
2023-07-22 19:20:05,23.524
2023-07-22 19:20:06,24.42
2023-07-22 19:20:07,25.204
2023-07-22 19:20:08,26.1
2023-07-22 19:20:09,26.884
2023-07-22 19:20:10,27.5
2023-07-22 19:20:11,28.452
2023-07-22 19:20:12,29.292
2023-07-22 19:20:13,30.076
2023-07-22 19:20:14,30.916
2023-07-22 19:20:15,31.7
2023-07-22 19:20:16,32.316
2023-07-22 19:20:17,33.212
2023-07-22 19:20:18,33.996
2023-07-22 19:20:19,34.724
2023-07-22 19:20:20,35.396
2023-07-22 19:20:21,36.292
2023-07-22 19:20:22,37.076
2023-07-22 19:20:23,37.916
2023-07-22 19:20:24,38.756
2023-07-22 19:20:25,39.428
2023-07-22 19:20:26,40.156
2023-07-23 08:16:36,0.004
2023-07-23 08:16:37,0.508
2023-07-23 08:16:38,1.292
2023-07-23 08:16:39,2.244
2023-07-23 08:16:40,3.14
2023-07-23 08:16:41,3.7
2023-07-23 08:16:42,4.54
2023-07-23 08:16:43,5.38
2023-07-23 08:16:44,6.164
2023-07-23 08:16:45,6.948
