Time,"Battery Voltage, V"
2022-12-09 02:32:30,8.3
2022-12-09 02:32:30,8.3
2022-12-09 02:32:55,8.3
2022-12-09 02:32:57,8.3
2022-12-09 02:32:57,8.3
2022-12-09 02:32:58,8.3
2022-12-09 02:32:58,8.3
2022-12-09 02:33:02,8.3
2022-12-09 02:33:02,8.3
2022-12-09 02:33:27,8.3
2022-12-09 02:33:30,8.3
2022-12-09 02:33:30,8.3
2022-12-09 02:33:31,8.3
2022-12-09 02:33:31,8.3
2022-12-09 02:33:35,8.3
2022-12-09 02:33:35,8.3
2022-12-09 02:34:00,8.3
2022-12-09 02:34:02,8.3
2022-12-09 02:34:02,8.3
2022-12-09 02:34:03,8.3
2022-12-09 02:34:03,8.3
2022-12-09 02:34:40,8.3
2022-12-09 02:34:40,8.3
2022-12-09 02:35:13,8.3
2022-12-09 02:35:13,8.3
2022-12-09 02:37:57,8.3
2022-12-09 02:38:30,8.3
2022-12-09 02:39:02,8.3
2022-12-09 02:39:35,8.3
2022-12-09 02:40:08,8.3
2022-12-09 02:40:40,8.3
2022-12-09 02:41:13,8.3
2022-12-09 02:41:45,8.3
2022-12-09 02:42:18,8.3
2022-12-09 06:42:32,8.3
2022-12-09 06:43:04,8.3
2022-12-09 07:17:13,8.3
2022-12-09 07:17:46,8.3
2022-12-09 07:18:19,8.3
2022-12-09 07:18:51,8.3
2022-12-09 07:19:24,8.3
2022-12-09 07:19:56,8.3
2022-12-09 07:20:29,8.3
2022-12-09 07:21:01,8.3
2022-12-09 07:21:34,8.3
2022-12-09 13:07:02,8.3
2022-12-09 13:07:35,8.3
2022-12-09 13:08:08,8.3
2022-12-09 13:08:40,8.3
2022-12-09 13:09:13,8.3
2022-12-09 13:09:45,8.3
2022-12-09 13:10:18,8.3
2022-12-09 13:10:50,8.3
2022-12-09 13:11:20,8.3
2022-12-09 13:11:20,8.3
2022-12-09 13:11:23,8.3
2022-12-09 13:11:53,8.3
2022-12-09 13:11:53,8.3
2022-12-09 13:11:55,8.3
2022-12-09 13:12:18,8.3
2022-12-09 13:12:26,8.3
2022-12-09 13:12:26,8.3
2022-12-09 13:12:28,8.3
2022-12-09 13:13:57,8.3
2022-12-09 13:14:02,8.3
2022-12-09 13:14:02,8.3
2022-12-09 13:14:02,8.3
2022-12-09 13:14:05,8.3
2022-12-09 13:14:05,8.3
2022-12-09 13:14:07,8.3
2022-12-09 13:14:30,8.3
2022-12-09 13:14:34,8.3
2022-12-09 13:14:34,8.3
2022-12-09 13:14:40,8.3
2022-12-09 13:15:42,8.3
2022-12-09 13:15:52,8.3
2022-12-09 13:16:14,8.3
2022-12-09 13:16:47,8.3
2022-12-09 13:18:15,8.3
2022-12-09 17:53:36,8.3
2022-12-09 17:54:41,8.3
2022-12-09 17:55:14,8.3
2022-12-09 19:24:45,8.3
2022-12-09 19:25:17,8.3
2022-12-09 19:25:50,8.3
2022-12-09 19:25:52,8.3
2022-12-09 19:26:21,8.3
2022-12-09 19:26:22,8.3
2022-12-09 19:26:25,8.3
2022-12-09 19:26:53,8.3
2022-12-09 19:26:55,8.3
2022-12-09 19:26:57,8.3
2022-12-09 19:27:26,8.3
2022-12-09 19:27:27,8.3
2022-12-09 19:27:30,8.3
2022-12-09 19:28:00,8.3
2022-12-09 19:28:02,8.3
2022-12-09 19:28:32,8.3
2022-12-09 19:28:35,8.3
2022-12-09 19:29:05,8.3
2022-12-09 19:30:10,8.3
2022-12-09 19:30:43,8.3
2022-12-10 00:28:23,8.3
2022-12-10 00:28:55,8.3
2022-12-10 00:29:28,8.3
2022-12-10 00:30:00,8.3
2022-12-10 00:30:04,8.3
2022-12-10 00:30:33,8.3
2022-12-10 00:30:36,8.3
2022-12-10 00:31:09,8.3
2022-12-10 00:31:38,8.3
2022-12-10 00:31:41,8.3
2022-12-10 00:32:43,8.3
2022-12-10 00:37:40,8.3
2022-12-10 02:00:34,8.3
2022-12-10 02:01:39,8.3
2022-12-10 02:02:12,8.3
2022-12-10 02:02:45,8.3
2022-12-10 02:03:17,8.3
2022-12-10 02:03:50,8.3
2022-12-10 02:04:22,8.3
2022-12-10 02:04:55,8.3
2022-12-10 02:05:02,8.3
2022-12-10 02:05:02,8.3
2022-12-10 02:05:27,8.3
2022-12-10 02:05:59,8.3
2022-12-10 02:06:00,8.3
2022-12-10 02:06:32,8.3
2022-12-10 02:06:32,8.3
2022-12-10 02:06:39,8.3
2022-12-10 02:06:39,8.3
2022-12-10 02:07:04,8.3
2022-12-10 02:07:05,8.3
2022-12-10 02:07:10,8.3
2022-12-10 02:07:10,8.3
2022-12-10 02:07:12,8.3
2022-12-10 02:07:12,8.3
2022-12-10 02:07:24,8.3
2022-12-10 02:07:37,8.3
2022-12-10 02:07:43,8.3
2022-12-10 02:07:43,8.3
2022-12-10 02:07:44,8.3
2022-12-10 02:07:44,8.3
2022-12-10 02:07:56,8.3
2022-12-10 02:08:09,8.3
2022-12-10 02:08:15,8.3
2022-12-10 02:08:15,8.3
2022-12-10 02:08:29,8.3
2022-12-10 02:08:48,8.3
2022-12-10 02:08:48,8.3
2022-12-10 02:08:49,8.3
2022-12-10 02:08:49,8.3
2022-12-10 02:09:20,8.3
2022-12-10 02:09:20,8.3
2022-12-10 03:35:29,8.3
2022-12-10 03:36:02,8.3
2022-12-10 03:36:34,8.3
2022-12-10 06:50:47,8.3
2022-12-10 06:51:23,8.3
2022-12-10 06:51:52,8.3
2022-12-10 06:51:56,8.3
2022-12-10 06:52:24,8.3
2022-12-10 06:52:28,8.3
2022-12-10 06:52:57,8.3
2022-12-10 06:53:29,8.3
2022-12-10 06:53:33,8.3
2022-12-10 06:54:02,8.3
2022-12-10 06:54:06,8.3
2022-12-10 06:54:35,8.3
2022-12-10 06:54:38,8.3
2022-12-10 06:55:07,8.3
2022-12-10 06:55:11,8.3
2022-12-10 08:25:43,8.3
2022-12-10 08:26:15,8.3
2022-12-10 08:26:48,8.3
2022-12-10 09:43:44,8.3
2022-12-10 09:44:17,8.3
2022-12-10 09:44:50,8.3
2022-12-10 09:45:22,8.3
2022-12-10 09:45:55,8.3
2022-12-10 11:14:22,8.3
2022-12-10 11:14:54,8.3
2022-12-10 11:15:27,8.3
2022-12-10 11:15:59,8.3
2022-12-10 11:16:32,8.3
2022-12-10 12:46:29,8.3
2022-12-10 12:46:35,8.3
2022-12-10 12:46:35,8.3
2022-12-10 12:46:49,8.3
2022-12-10 12:47:02,8.3
2022-12-10 12:47:08,8.3
2022-12-10 12:47:08,8.3
2022-12-10 12:48:27,8.3
2022-12-10 12:48:35,8.3
2022-12-10 12:48:35,8.3
2022-12-10 12:49:00,8.3
2022-12-10 12:49:32,8.3
2022-12-10 12:50:05,8.3
2022-12-10 18:58:56,8.3
2022-12-10 18:59:00,8.3
2022-12-10 18:59:29,8.3
2022-12-10 18:59:33,8.3
2022-12-10 19:00:01,8.3
2022-12-10 19:00:01,8.3
2022-12-10 19:00:05,8.3
2022-12-10 19:00:34,8.3
2022-12-10 19:00:38,8.3
2022-12-10 19:01:06,8.3
2022-12-10 19:01:10,8.3
2022-12-10 19:01:39,8.3
2022-12-10 19:01:39,8.3
2022-12-10 19:01:43,8.3
2022-12-10 19:02:11,8.3
2022-12-10 19:02:12,8.3
2022-12-10 19:02:15,8.3
2022-12-10 19:02:16,8.3
2022-12-10 19:02:44,8.3
2022-12-10 19:02:44,8.3
2022-12-10 19:02:48,8.3
2022-12-10 19:03:16,8.3
2022-12-10 19:03:17,8.3
2022-12-10 19:03:20,8.3
2022-12-10 20:35:28,8.3
2022-12-10 20:36:01,8.3
2022-12-10 20:36:33,8.3
2022-12-11 00:11:33,8.3
2022-12-11 00:12:05,8.3
2022-12-11 01:34:55,8.3
2022-12-11 01:35:37,8.3
2022-12-11 01:36:00,8.3
2022-12-11 01:36:07,8.3
2022-12-11 01:36:09,8.3
2022-12-11 01:36:32,8.3
2022-12-11 01:36:40,8.3
2022-12-11 01:36:42,8.3
2022-12-11 01:37:05,8.3
2022-12-11 01:37:12,8.3
2022-12-11 01:37:14,8.3
2022-12-11 01:37:38,8.3
2022-12-11 01:37:45,8.3
2022-12-11 01:37:47,8.3
2022-12-11 01:38:10,8.3
2022-12-11 01:38:14,8.3
2022-12-11 01:38:17,8.3
2022-12-11 01:38:19,8.3
2022-12-11 01:38:43,8.3
2022-12-11 01:38:50,8.3
2022-12-11 01:38:52,8.3
2022-12-11 01:39:15,8.3
2022-12-11 01:39:19,8.3
2022-12-11 01:39:22,8.3
2022-12-11 01:39:24,8.3
2022-12-11 01:39:55,8.3
2022-12-11 01:39:57,8.3
2022-12-11 01:40:20,8.3
2022-12-11 01:40:30,8.3
2022-12-11 01:41:02,8.3
2022-12-11 01:41:35,8.3
2022-12-11 01:42:07,8.3
2022-12-11 01:42:40,8.3
2022-12-11 01:43:12,8.3
2022-12-11 01:43:45,8.3
2022-12-11 01:44:17,8.3
2022-12-11 01:44:50,8.3
2022-12-11 03:09:57,8.3
2022-12-11 03:10:29,8.3
2022-12-11 03:11:01,8.3
2022-12-11 03:11:34,8.3
2022-12-11 03:12:07,8.3
2022-12-11 03:12:41,8.3
2022-12-11 03:13:12,8.3
2022-12-11 03:13:14,8.3
2022-12-11 03:13:46,8.3
2022-12-11 03:14:19,8.3
2022-12-11 03:14:52,8.3
2022-12-11 03:15:24,8.3
2022-12-11 06:27:50,8.3
2022-12-11 07:59:29,8.3
2022-12-11 07:59:33,8.3
2022-12-11 08:00:01,8.3
2022-12-11 08:00:02,8.3
2022-12-11 08:00:06,8.3
2022-12-11 08:00:34,8.3
2022-12-11 08:00:34,8.3
2022-12-11 08:00:38,8.3
2022-12-11 08:01:08,8.3
2022-12-11 08:01:11,8.3
2022-12-11 08:01:39,8.3
2022-12-11 08:01:40,8.3
2022-12-11 08:01:43,8.3
2022-12-11 08:02:12,8.3
2022-12-11 08:02:16,8.3
2022-12-11 08:02:48,8.3
2022-12-11 08:03:21,8.3
2022-12-11 09:34:56,8.3
2022-12-11 09:35:29,8.3
2022-12-11 09:36:34,8.3
2022-12-11 10:44:28,8.3
2022-12-11 10:45:00,8.3
2022-12-11 10:45:33,8.3
2022-12-11 10:46:05,8.3
2022-12-11 10:46:38,8.3
2022-12-11 10:47:10,8.3
2022-12-11 10:47:43,8.3
2022-12-11 10:48:15,8.3
2022-12-11 10:48:42,8.3
2022-12-11 10:48:48,8.3
2022-12-11 10:49:11,8.3
2022-12-11 10:49:15,8.3
2022-12-11 10:49:20,8.3
2022-12-11 10:49:47,8.3
2022-12-11 10:49:53,8.3
2022-12-11 10:50:16,8.3
2022-12-11 10:50:20,8.3
2022-12-11 10:50:23,8.3
2022-12-11 10:50:26,8.3
2022-12-11 10:50:49,8.3
2022-12-11 10:50:52,8.3
2022-12-11 10:50:56,8.3
2022-12-11 10:50:58,8.3
2022-12-11 10:51:21,8.3
2022-12-11 10:51:29,8.3
2022-12-11 10:51:31,8.3
2022-12-11 10:51:54,8.3
2022-12-11 10:52:01,8.3
2022-12-11 10:52:03,8.3
2022-12-11 10:52:26,8.3
2022-12-11 10:52:34,8.3
2022-12-11 10:52:36,8.3
2022-12-11 10:52:59,8.3
2022-12-11 10:53:06,8.3
2022-12-11 10:53:31,8.3
2022-12-11 10:54:04,8.3
2022-12-11 10:54:36,8.3
2022-12-11 12:17:44,8.3
2022-12-11 12:18:17,8.3
2022-12-11 12:18:50,8.3
2022-12-11 12:19:22,8.3
2022-12-11 12:19:55,8.3
2022-12-11 12:20:27,8.3
2022-12-11 12:21:00,8.3
2022-12-11 12:21:32,8.3
2022-12-11 12:22:05,8.3
2022-12-11 12:22:37,8.3
2022-12-11 12:23:10,8.3
2022-12-11 12:23:40,8.3
2022-12-11 12:23:42,8.3
2022-12-11 12:24:15,8.3
2022-12-11 12:24:45,8.3
2022-12-11 12:24:48,8.3
2022-12-11 12:25:18,8.3
2022-12-11 12:25:20,8.3
2022-12-11 12:25:51,8.3
2022-12-11 12:25:53,8.3
2022-12-11 12:26:23,8.3
2022-12-11 12:26:25,8.3
2022-12-11 12:26:56,8.3
2022-12-11 12:26:58,8.3
2022-12-11 13:55:54,8.3
2022-12-11 13:56:27,8.3
2022-12-11 13:56:59,8.3
2022-12-11 13:57:32,8.3
2022-12-11 18:35:06,8.3
2022-12-11 18:36:44,8.3
2022-12-11 18:37:17,8.3
2022-12-11 18:37:49,8.3
2022-12-11 18:38:22,8.3
2022-12-11 18:38:54,8.3
2022-12-11 23:39:22,8.3
2022-12-11 23:39:55,8.3
2022-12-11 23:40:28,8.3
2022-12-11 23:41:00,8.3
2022-12-11 23:41:33,8.3
2022-12-11 23:42:05,8.3
2022-12-11 23:42:38,8.3
2022-12-11 23:43:10,8.3
2022-12-12 01:10:19,8.3
2022-12-12 01:10:27,8.3
2022-12-12 01:10:52,8.3
2022-12-12 01:11:00,8.3
2022-12-12 01:11:24,8.3
2022-12-12 01:11:32,8.3
2022-12-12 01:11:57,8.3
2022-12-12 01:12:01,8.3
2022-12-12 01:12:07,8.3
2022-12-12 01:12:30,8.3
2022-12-12 01:12:34,8.3
2022-12-12 01:12:37,8.3
2022-12-12 01:12:39,8.3
2022-12-12 01:13:02,8.3
2022-12-12 01:13:06,8.3
2022-12-12 01:13:10,8.3
2022-12-12 01:13:12,8.3
2022-12-12 01:13:35,8.3
2022-12-12 01:13:39,8.3
2022-12-12 01:13:42,8.3
2022-12-12 01:13:44,8.3
2022-12-12 01:14:07,8.3
2022-12-12 01:14:11,8.3
2022-12-12 01:14:15,8.3
2022-12-12 01:14:17,8.3
2022-12-12 01:14:40,8.3
2022-12-12 01:14:50,8.3
2022-12-12 01:15:12,8.3
2022-12-12 01:15:20,8.3
2022-12-12 01:15:20,8.3
2022-12-12 01:15:22,8.3
2022-12-12 01:15:52,8.3
2022-12-12 01:15:55,8.3
2022-12-12 01:16:25,8.3
2022-12-12 01:16:27,8.3
2022-12-12 01:16:57,8.3
2022-12-12 01:17:00,8.3
2022-12-12 01:17:30,8.3
2022-12-12 01:17:32,8.3
2022-12-12 02:43:37,8.3
2022-12-12 02:44:10,8.3
2022-12-12 02:44:17,8.3
2022-12-12 02:44:43,8.3
2022-12-12 02:45:14,8.3
2022-12-12 02:45:15,8.3
2022-12-12 02:45:22,8.3
2022-12-12 02:45:48,8.3
2022-12-12 02:45:54,8.3
2022-12-12 02:45:56,8.3
2022-12-12 02:46:20,8.3
2022-12-12 02:46:27,8.3
2022-12-12 02:46:53,8.3
2022-12-12 02:46:59,8.3
2022-12-12 02:47:01,8.3
2022-12-12 02:47:25,8.3
2022-12-12 02:47:34,8.3
2022-12-12 02:48:07,8.3
2022-12-12 02:48:35,8.3
2022-12-12 02:48:35,8.3
2022-12-12 02:48:39,8.3
2022-12-12 02:49:08,8.3
2022-12-12 02:49:08,8.3
2022-12-12 02:49:12,8.3
2022-12-12 02:49:44,8.3
2022-12-12 02:50:13,8.3
2022-12-12 02:50:13,8.3
2022-12-12 02:50:17,8.3
2022-12-12 02:50:45,8.3
2022-12-12 02:50:45,8.3
2022-12-12 04:19:44,8.3
2022-12-12 07:33:16,8.3
2022-12-12 07:33:49,8.3
2022-12-12 07:34:21,8.3
2022-12-12 07:34:54,8.3
2022-12-12 07:35:26,8.3
2022-12-12 07:35:59,8.3
2022-12-12 08:54:35,8.3
2022-12-12 10:18:15,8.3
2022-12-12 10:18:48,8.3
2022-12-12 10:19:20,8.3
2022-12-12 10:19:53,8.3
2022-12-12 10:20:25,8.3
2022-12-12 10:20:58,8.3
2022-12-12 10:21:30,8.3
2022-12-12 10:22:03,8.3
2022-12-12 10:22:35,8.3
2022-12-12 10:23:08,8.3
2022-12-12 10:23:41,8.3
2022-12-12 10:24:04,8.3
2022-12-12 10:24:13,8.3
2022-12-12 10:24:36,8.3
2022-12-12 10:24:46,8.3
2022-12-12 10:25:09,8.3
2022-12-12 10:25:18,8.3
2022-12-12 10:25:41,8.3
2022-12-12 10:25:48,8.3
2022-12-12 10:25:51,8.3
2022-12-12 10:26:14,8.3
2022-12-12 10:26:21,8.3
2022-12-12 10:26:23,8.3
2022-12-12 10:26:47,8.3
2022-12-12 10:26:56,8.3
2022-12-12 10:27:19,8.3
2022-12-12 10:27:28,8.3
2022-12-12 10:27:52,8.3
2022-12-12 10:28:24,8.3
2022-12-12 11:51:00,8.3
2022-12-12 11:51:32,8.3
2022-12-12 11:52:05,8.3
2022-12-12 11:52:37,8.3
2022-12-12 11:53:10,8.3
2022-12-12 11:53:42,8.3
2022-12-12 11:54:15,8.3
2022-12-12 11:55:35,8.3
2022-12-12 11:57:37,8.3
2022-12-12 11:57:44,8.3
2022-12-12 11:57:46,8.3
2022-12-12 11:58:10,8.3
2022-12-12 11:58:17,8.3
2022-12-12 11:58:19,8.3
2022-12-12 11:59:31,8.3
2022-12-12 11:59:32,8.3
2022-12-12 11:59:38,8.3
2022-12-12 11:59:41,8.3
2022-12-12 12:00:04,8.3
2022-12-12 12:00:11,8.3
2022-12-12 12:00:13,8.3
2022-12-12 12:00:37,8.3
2022-12-12 12:00:43,8.3
2022-12-12 12:00:46,8.3
2022-12-12 12:01:16,8.3
2022-12-12 12:01:18,8.3
2022-12-12 12:01:42,8.3
2022-12-12 12:01:48,8.3
2022-12-12 12:01:51,8.3
2022-12-12 12:02:14,8.3
2022-12-12 13:27:20,8.3
2022-12-12 13:27:32,8.3
2022-12-12 13:27:53,8.3
2022-12-12 13:28:05,8.3
2022-12-12 13:28:26,8.3
2022-12-12 13:28:37,8.3
2022-12-12 13:28:46,8.3
2022-12-12 13:28:58,8.3
2022-12-12 13:28:59,8.3
2022-12-12 13:29:06,8.3
2022-12-12 13:29:06,8.3
2022-12-12 13:29:07,8.3
2022-12-12 13:29:07,8.3
2022-12-12 13:29:10,8.3
2022-12-12 13:29:32,8.3
2022-12-12 13:29:38,8.3
2022-12-12 13:29:38,8.3
2022-12-12 13:29:40,8.3
2022-12-12 13:29:40,8.3
2022-12-12 13:29:42,8.3
2022-12-12 13:29:42,8.3
2022-12-12 13:30:57,8.3
2022-12-12 13:31:07,8.3
2022-12-12 13:31:29,8.3
2022-12-12 13:31:39,8.3
2022-12-12 13:31:40,8.3
2022-12-12 13:31:40,8.3
2022-12-12 13:32:02,8.3
2022-12-12 13:32:12,8.3
2022-12-12 13:32:12,8.3
2022-12-12 13:32:12,8.3
2022-12-12 13:32:35,8.3
2022-12-12 13:32:44,8.3
2022-12-12 13:33:07,8.3
2022-12-12 13:33:15,8.3
2022-12-12 13:33:17,8.3
2022-12-12 13:33:50,8.3
2022-12-12 19:43:36,8.3
2022-12-12 19:44:09,8.3
2022-12-12 23:11:58,8.3
2022-12-12 23:12:30,8.3
2022-12-12 23:13:03,8.3
2022-12-12 23:13:35,8.3
2022-12-12 23:15:46,8.3
2022-12-12 23:16:18,8.3
2022-12-13 00:44:33,8.3
2022-12-13 00:45:05,8.3
2022-12-13 00:45:13,8.3
2022-12-13 00:45:15,8.3
2022-12-13 00:45:38,8.3
2022-12-13 00:45:45,8.3
2022-12-13 00:45:47,8.3
2022-12-13 00:46:11,8.3
2022-12-13 00:46:14,8.3
2022-12-13 00:46:18,8.3
2022-12-13 00:46:20,8.3
2022-12-13 00:46:43,8.3
2022-12-13 00:46:47,8.3
2022-12-13 00:46:50,8.3
2022-12-13 00:46:52,8.3
2022-12-13 00:47:19,8.3
2022-12-13 00:47:23,8.3
2022-12-13 00:47:25,8.3
2022-12-13 00:47:48,8.3
2022-12-13 00:47:52,8.3
2022-12-13 00:47:55,8.3
2022-12-13 00:47:58,8.3
2022-12-13 00:48:21,8.3
2022-12-13 00:48:24,8.3
2022-12-13 00:48:30,8.3
2022-12-13 00:48:53,8.3
2022-12-13 00:49:03,8.3
2022-12-13 00:49:35,8.3
2022-12-13 00:50:08,8.3
2022-12-13 00:50:40,8.3
2022-12-13 00:51:13,8.3
2022-12-13 00:51:45,8.3
2022-12-13 00:52:18,8.3
2022-12-13 00:52:50,8.3
2022-12-13 00:53:23,8.3
2022-12-13 00:53:55,8.3
2022-12-13 00:54:28,8.3
2022-12-13 02:17:50,8.3
2022-12-13 02:17:57,8.3
2022-12-13 02:18:23,8.3
2022-12-13 02:18:30,8.3
2022-12-13 02:18:32,8.3
2022-12-13 02:18:56,8.3
2022-12-13 02:19:02,8.3
2022-12-13 02:19:28,8.3
2022-12-13 02:19:35,8.3
2022-12-13 02:20:00,8.3
2022-12-13 02:20:01,8.3
2022-12-13 02:20:07,8.3
2022-12-13 02:20:09,8.3
2022-12-13 02:20:32,8.3
2022-12-13 02:20:33,8.3
2022-12-13 02:20:40,8.3
2022-12-13 02:20:42,8.3
2022-12-13 02:21:06,8.3
2022-12-13 02:21:12,8.3
2022-12-13 02:21:14,8.3
2022-12-13 02:21:38,8.3
2022-12-13 02:21:45,8.3
2022-12-13 02:21:47,8.3
2022-12-13 02:22:09,8.3
2022-12-13 02:22:11,8.3
2022-12-13 02:22:20,8.3
2022-12-13 02:22:25,8.3
2022-12-13 02:22:42,8.3
2022-12-13 02:22:43,8.3
2022-12-13 02:22:48,8.3
2022-12-13 02:22:48,8.3
2022-12-13 02:22:52,8.3
2022-12-13 02:22:58,8.3
2022-12-13 02:23:15,8.3
2022-12-13 02:23:21,8.3
2022-12-13 02:23:21,8.3
2022-12-13 02:23:22,8.3
2022-12-13 02:23:22,8.3
2022-12-13 02:23:25,8.3
2022-12-13 02:23:30,8.3
2022-12-13 02:23:47,8.3
2022-12-13 02:23:55,8.3
2022-12-13 02:23:55,8.3
2022-12-13 02:23:57,8.3
2022-12-13 02:24:03,8.3
2022-12-13 02:24:20,8.3
2022-12-13 02:24:26,8.3
2022-12-13 02:24:26,8.3
2022-12-13 02:24:27,8.3
2022-12-13 02:24:27,8.3
2022-12-13 02:24:30,8.3
2022-12-13 02:24:36,8.3
2022-12-13 02:24:52,8.3
2022-12-13 02:24:58,8.3
2022-12-13 02:24:58,8.3
2022-12-13 02:25:00,8.3
2022-12-13 02:25:00,8.3
2022-12-13 02:25:02,8.3
2022-12-13 02:25:35,8.3
2022-12-13 03:51:14,8.3
2022-12-13 03:52:45,8.3
2022-12-13 07:08:02,8.3
2022-12-13 07:08:06,8.3
2022-12-13 07:08:35,8.3
2022-12-13 07:08:39,8.3
2022-12-13 07:09:07,8.3
2022-12-13 07:09:11,8.3
2022-12-13 07:09:40,8.3
2022-12-13 07:09:44,8.3
2022-12-13 07:10:12,8.3
2022-12-13 07:10:16,8.3
2022-12-13 07:10:45,8.3
2022-12-13 07:10:49,8.3
2022-12-13 07:11:18,8.3
2022-12-13 07:11:21,8.3
2022-12-13 07:11:50,8.3
2022-12-13 07:11:54,8.3
2022-12-13 07:12:23,8.3
2022-12-13 07:12:55,8.3
2022-12-13 07:12:59,8.3
2022-12-13 09:54:06,8.3
2022-12-13 09:54:38,8.3
2022-12-13 09:55:11,8.3
2022-12-13 09:56:14,8.3
2022-12-13 10:01:56,8.3
2022-12-13 11:25:34,8.3
2022-12-13 11:26:06,8.3
2022-12-13 11:26:39,8.3
2022-12-13 11:27:12,8.3
2022-12-13 11:27:44,8.3
2022-12-13 11:28:17,8.3
2022-12-13 11:28:49,8.3
2022-12-13 11:29:22,8.3
2022-12-13 11:30:16,8.3
2022-12-13 11:30:49,8.3
2022-12-13 11:31:12,8.3
2022-12-13 11:31:19,8.3
2022-12-13 11:31:21,8.3
2022-12-13 11:32:35,8.3
2022-12-13 11:32:35,8.3
2022-12-13 11:32:42,8.3
2022-12-13 11:32:44,8.3
2022-12-13 11:33:07,8.3
2022-12-13 11:33:08,8.3
2022-12-13 11:33:14,8.3
2022-12-13 11:33:16,8.3
2022-12-13 11:33:40,8.3
2022-12-13 11:33:40,8.3
2022-12-13 11:33:47,8.3
2022-12-13 11:33:49,8.3
2022-12-13 11:35:37,8.3
2022-12-13 11:35:44,8.3
2022-12-13 11:36:10,8.3
2022-12-13 11:37:22,8.3
2022-12-13 12:58:12,8.3
2022-12-13 12:58:45,8.3
2022-12-13 12:59:17,8.3
2022-12-13 12:59:50,8.3
2022-12-13 13:00:23,8.3
2022-12-13 13:00:55,8.3
2022-12-13 13:01:28,8.3
2022-12-13 13:01:28,8.3
2022-12-13 13:01:58,8.3
2022-12-13 13:01:58,8.3
2022-12-13 13:02:00,8.3
2022-12-13 13:02:00,8.3
2022-12-13 13:02:33,8.3
2022-12-13 13:02:33,8.3
2022-12-13 13:02:39,8.3
2022-12-13 13:03:01,8.3
2022-12-13 13:03:01,8.3
2022-12-13 13:03:05,8.3
2022-12-13 13:03:05,8.3
2022-12-13 13:03:11,8.3
2022-12-13 13:03:28,8.3
2022-12-13 13:03:34,8.3
2022-12-13 13:03:34,8.3
2022-12-13 13:03:36,8.3
2022-12-13 13:03:36,8.3
2022-12-13 13:03:38,8.3
2022-12-13 13:03:38,8.3
2022-12-13 13:03:44,8.3
2022-12-13 13:04:00,8.3
2022-12-13 13:04:08,8.3
2022-12-13 13:04:08,8.3
2022-12-13 13:04:10,8.3
2022-12-13 13:04:10,8.3
2022-12-13 13:04:16,8.3
2022-12-13 13:04:33,8.3
2022-12-13 13:04:39,8.3
2022-12-13 13:04:39,8.3
2022-12-13 13:04:41,8.3
2022-12-13 13:04:41,8.3
2022-12-13 13:04:43,8.3
2022-12-13 13:04:43,8.3
2022-12-13 13:05:05,8.3
2022-12-13 13:05:05,8.3
2022-12-13 13:05:11,8.3
2022-12-13 13:05:11,8.3
2022-12-13 13:05:13,8.3
2022-12-13 13:05:13,8.3
2022-12-13 13:05:15,8.3
2022-12-13 13:05:16,8.3
2022-12-13 13:05:38,8.3
2022-12-13 13:05:48,8.3
2022-12-13 13:05:48,8.3
2022-12-13 13:06:20,8.3
2022-12-13 13:06:21,8.3
2022-12-13 13:06:43,8.3
2022-12-13 13:06:53,8.3
2022-12-13 13:08:50,8.3
2022-12-13 14:31:27,8.3
2022-12-13 14:31:59,8.3
2022-12-13 14:32:32,8.3
2022-12-13 14:33:05,8.3
2022-12-13 14:33:37,8.3
2022-12-13 14:34:10,8.3
2022-12-13 14:34:42,8.3
2022-12-13 14:35:36,8.3
2022-12-13 14:35:47,8.3
2022-12-13 14:36:08,8.3
2022-12-13 14:36:41,8.3
2022-12-13 14:37:14,8.3
2022-12-13 14:37:46,8.3
2022-12-13 20:52:37,8.3
2022-12-13 22:46:04,8.3
2022-12-13 22:46:36,8.3
2022-12-13 22:47:41,8.3
2022-12-13 22:48:14,8.3
2022-12-13 22:48:47,8.3
2022-12-13 22:49:19,8.3
2022-12-13 22:50:24,8.3
2022-12-13 22:52:02,8.3
2022-12-14 00:24:09,8.3
2022-12-14 00:25:38,8.3
2022-12-14 00:26:43,8.3
2022-12-14 00:27:15,8.3
2022-12-14 00:27:48,8.3
2022-12-14 00:28:20,8.3
2022-12-14 00:28:53,8.3
2022-12-14 01:52:16,8.3
2022-12-14 01:52:48,8.3
2022-12-14 01:52:57,8.3
2022-12-14 01:53:21,8.3
2022-12-14 01:53:29,8.3
2022-12-14 01:53:53,8.3
2022-12-14 01:54:02,8.3
2022-12-14 01:54:25,8.3
2022-12-14 01:54:34,8.3
2022-12-14 01:54:58,8.3
2022-12-14 01:55:07,8.3
2022-12-14 01:55:31,8.3
2022-12-14 01:55:39,8.3
2022-12-14 01:56:03,8.3
2022-12-14 01:56:12,8.3
2022-12-14 01:56:34,8.3
2022-12-14 01:56:36,8.3
2022-12-14 01:56:45,8.3
2022-12-14 01:57:08,8.3
2022-12-14 01:57:17,8.3
2022-12-14 01:57:39,8.3
2022-12-14 01:57:50,8.3
2022-12-14 01:57:59,8.3
2022-12-14 01:58:12,8.3
2022-12-14 01:58:18,8.3
2022-12-14 01:58:18,8.3
2022-12-14 01:58:20,8.3
2022-12-14 01:58:20,8.3
