"Time","41460.mode"
2017-11-27 03:00:00,5827596
2017-11-28 03:00:00,5900764
2017-11-29 03:00:00,5983035
2017-11-30 03:00:00,6086361
2017-12-01 03:00:00,6172525
2017-12-02 03:00:00,6242187
2017-12-03 03:00:00,6337336
2017-12-04 03:00:00,6430758
2017-12-05 03:00:00,6503834
2017-12-06 03:00:00,6647713
2017-12-07 03:00:00,6676253
2017-12-08 03:00:00,6781016
2017-12-09 03:00:00,6867060
2017-12-10 03:00:00,6948044
2017-12-11 03:00:00,7051249
2017-12-12 03:00:00,7107166
2017-12-13 03:00:00,7262334
2017-12-14 03:00:00,7331547
2017-12-15 03:00:00,7384199
2017-12-16 03:00:00,7451644
2017-12-17 03:00:00,7534155
2017-12-18 03:00:00,7654253
2017-12-19 03:00:00,7740178
2017-12-20 03:00:00,7854136
2017-12-21 03:00:00,7912596
2017-12-22 03:00:00,8026404
2017-12-23 03:00:00,8090825
2017-12-24 03:00:00,8159650
2017-12-25 03:00:00,8245815
2017-12-26 03:00:00,8337759
2017-12-27 03:00:00,8468787
2017-12-28 03:00:00,8504278
2017-12-29 03:00:00,8590382
2017-12-30 03:00:00,8721472
2017-12-31 03:00:00,8745639
2018-01-01 03:00:00,8866037
2018-01-02 03:00:00,8922164
2018-01-03 03:00:00,9066130
2018-01-04 03:00:00,9113092
2018-01-05 03:00:00,9199137
2018-01-06 03:00:00,9312166
2018-01-07 03:00:00,9383236
2018-01-08 03:00:00,9502585
2018-01-09 03:00:00,9588990
2018-01-10 03:00:00,9629989
2018-01-11 03:00:00,9716244
2018-01-12 03:00:00,9852994
2018-01-13 03:00:00,9900253
2018-01-14 03:00:00,9974590
2018-01-15 03:00:00,10060844
2018-01-16 03:00:00,10164080
2018-01-18 03:00:00,10364111
2018-01-19 03:00:00,10405652
2018-01-20 03:00:00,10475254
2018-01-21 03:00:00,10577862
2018-01-22 03:00:00,10650968
2018-01-23 03:00:00,10767323
2018-01-24 03:00:00,10823240
2018-01-25 03:00:00,10909405
2018-01-26 03:00:00,11014228
2018-01-27 03:00:00,11100393
2018-01-28 03:00:00,11164274
2018-01-29 03:00:00,11254123
2018-01-30 03:00:00,11379133
2018-01-31 03:00:00,11484226
2018-02-01 03:00:00,11536906
2018-02-02 03:00:00,11617290
2018-02-03 03:00:00,11715225
2018-02-04 03:00:00,11789739
2018-02-05 03:00:00,11862878
2018-02-06 03:00:00,12012355
2018-02-07 03:00:00,12035207
2018-02-08 03:00:00,12134370
2018-02-09 03:00:00,12237756
2018-02-10 03:00:00,12289688
2018-02-11 03:00:00,12379776
2018-02-12 03:00:00,12468456
2018-02-13 03:00:00,12582414
2018-02-14 03:00:00,12696133
2018-02-15 03:00:00,12748933
2018-02-16 03:00:00,12829200
2018-02-17 03:00:00,12915394
2018-02-18 03:00:00,13001469
2018-02-19 03:00:00,13093414
2018-02-20 03:00:00,13174487
2018-02-21 03:00:00,13252924
