"Time","41460.mode"
2018-01-28 03:00:00,0
2018-01-29 03:00:00,0
2018-01-30 03:00:00,0
2018-01-31 03:00:00,0
2018-02-01 03:00:00,0
2018-02-02 03:00:00,0
2018-02-03 03:00:00,0
2018-02-04 03:00:00,191
2018-02-05 03:00:00,0
2018-02-06 03:00:00,0
2018-02-07 03:00:00,0
2018-02-08 03:00:00,2
2018-02-09 03:00:00,0
2018-02-10 03:00:00,0
2018-02-11 03:00:00,0
2018-02-12 03:00:00,179
2018-02-13 03:00:00,165
2018-02-14 03:00:00,0
2018-02-15 03:00:00,0
2018-02-16 03:00:00,0
2018-02-17 03:00:00,0
2018-02-18 03:00:00,0
2018-02-19 03:00:00,156
2018-02-20 03:00:00,2
2018-02-21 03:00:00,0
2018-02-22 03:00:00,0
2018-02-23 03:00:00,0
2018-02-24 03:00:00,0
2018-02-25 03:00:00,0
2018-02-26 03:00:00,0
2018-02-27 03:00:00,0
2018-02-28 03:00:00,0
2018-03-01 03:00:00,155
2018-03-02 03:00:00,0
2018-03-03 03:00:00,0
2018-03-04 03:00:00,0
2018-03-05 03:00:00,0
2018-03-06 03:00:00,0
2018-03-07 03:00:00,0
2018-03-08 03:00:00,0
2018-03-09 03:00:00,0
2018-03-10 03:00:00,0
2018-03-11 03:00:00,0
2018-03-12 03:00:00,0
2018-03-13 03:00:00,0
2018-03-14 03:00:00,0
2018-03-15 03:00:00,0
2018-03-16 03:00:00,0
2018-03-17 03:00:00,0
2018-03-18 03:00:00,0
2018-03-19 03:00:00,0
2018-03-20 03:00:00,2
2018-03-21 03:00:00,0
2018-03-22 03:00:00,0
2018-03-23 03:00:00,2
2018-03-24 03:00:00,2
2018-03-25 03:00:00,0
2018-03-26 03:00:00,2
2018-03-27 03:00:00,0
2018-03-28 03:00:00,0
2018-03-29 03:00:00,2
2018-03-30 03:00:00,0
2018-03-31 03:00:00,0
2018-04-01 03:00:00,0
2018-04-02 03:00:00,2
2018-04-03 03:00:00,2
2018-04-04 03:00:00,2
2018-04-05 03:00:00,2
2018-04-06 03:00:00,2
2018-04-07 03:00:00,2
2018-04-08 03:00:00,2
2018-04-09 03:00:00,2
2018-04-10 03:00:00,0
2018-04-11 03:00:00,0
2018-04-12 03:00:00,2
2018-04-13 03:00:00,2
2018-04-14 03:00:00,2
2018-04-15 03:00:00,0
2018-04-16 03:00:00,0
2018-04-17 03:00:00,2
2018-04-18 03:00:00,162
2018-04-19 03:00:00,2
2018-04-20 03:00:00,2
2018-04-21 03:00:00,2
2018-04-22 03:00:00,2
2018-04-23 03:00:00,2
2018-04-24 03:00:00,2
2018-04-25 03:00:00,0
2018-04-26 03:00:00,0
2018-04-27 03:00:00,0
2018-04-28 03:00:00,0
2018-04-29 03:00:00,2
2018-04-30 03:00:00,0
2018-05-01 03:00:00,2
2018-05-02 03:00:00,2
2018-05-03 03:00:00,0
2018-05-04 03:00:00,2
2018-05-05 03:00:00,2
2018-05-06 03:00:00,2
2018-05-07 03:00:00,2
2018-05-08 03:00:00,2
2018-05-09 03:00:00,2
2018-05-10 03:00:00,2
2018-05-11 03:00:00,2
2018-05-12 03:00:00,2
