Time,tlm_mb_battpack_0_element_0_current mA (A)
2023-08-27 03:00:00,83.0
2023-08-27 03:00:00,78.0
2023-08-27 03:00:00,40.0
2023-08-28 03:00:00,40.0
2023-08-28 03:00:00,12.0
2023-08-28 03:00:00,52.4
2023-08-28 03:00:00,179.0
2023-08-28 03:00:00,104.0
2023-08-28 03:00:00,44.0
2023-08-28 03:00:00,45.0
2023-08-28 03:00:00,52.4
2023-08-28 03:00:00,4.0
2023-08-28 03:00:00,52.4
2023-08-28 03:00:00,39.0
2023-08-28 03:00:00,85.0
2023-08-28 03:00:00,128.0
2023-08-28 03:00:00,100.0
2023-08-28 03:00:00,110.0
2023-08-28 03:00:00,37.0
2023-08-28 03:00:00,120.0
2023-08-28 03:00:00,105.0
2023-08-28 03:00:00,110.0
2023-08-29 03:00:00,12.0
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,117.0
2023-08-29 03:00:00,105.0
2023-08-29 03:00:00,46.0
2023-08-29 03:00:00,45.0
2023-08-29 03:00:00,41.0
2023-08-29 03:00:00,40.0
2023-08-29 03:00:00,39.0
2023-08-29 03:00:00,42.0
2023-08-29 03:00:00,50.0
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,52.4
2023-08-29 03:00:00,46.0
2023-08-29 03:00:00,38.0
2023-08-29 03:00:00,112.0
2023-08-29 03:00:00,88.0
2023-08-30 03:00:00,12.0
2023-08-30 03:00:00,40.0
2023-08-30 03:00:00,52.4
2023-08-30 03:00:00,52.4
2023-08-30 03:00:00,174.0
2023-08-30 03:00:00,108.0
2023-08-30 03:00:00,46.0
2023-08-30 03:00:00,43.0
2023-08-30 03:00:00,41.0
2023-08-30 03:00:00,38.0
2023-08-30 03:00:00,81.0
2023-08-30 03:00:00,36.0
2023-08-31 03:00:00,12.0
2023-08-31 03:00:00,38.0
2023-08-31 03:00:00,52.4
2023-08-31 03:00:00,52.4
2023-08-31 03:00:00,46.0
2023-08-31 03:00:00,45.0
2023-08-31 03:00:00,44.0
2023-08-31 03:00:00,52.4
2023-08-31 03:00:00,42.0
2023-08-31 03:00:00,109.0
2023-08-31 03:00:00,79.0
2023-08-31 03:00:00,37.0
2023-08-31 03:00:00,36.0
2023-08-31 03:00:00,39.0
2023-09-01 03:00:00,39.0
2023-09-01 03:00:00,38.0
2023-09-01 03:00:00,12.0
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,46.0
2023-09-01 03:00:00,40.0
2023-09-01 03:00:00,38.0
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,44.0
2023-09-01 03:00:00,37.0
2023-09-01 03:00:00,110.0
2023-09-01 03:00:00,70.0
2023-09-01 03:00:00,52.4
2023-09-01 03:00:00,133.0
2023-09-01 03:00:00,140.0
2023-09-01 03:00:00,52.4
2023-09-02 03:00:00,40.0
2023-09-02 03:00:00,54.0
2023-09-02 03:00:00,38.0
2023-09-02 03:00:00,37.0
2023-09-02 03:00:00,12.0
2023-09-02 03:00:00,43.0
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,171.0
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,48.0
2023-09-02 03:00:00,46.0
2023-09-02 03:00:00,39.0
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,45.0
2023-09-02 03:00:00,42.0
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,52.4
2023-09-02 03:00:00,44.0
2023-09-02 03:00:00,87.0
2023-09-02 03:00:00,76.0
2023-09-02 03:00:00,36.0
2023-09-03 03:00:00,42.0
2023-09-03 03:00:00,42.0
2023-09-03 03:00:00,39.0
2023-09-03 03:00:00,12.0
2023-09-03 03:00:00,52.4
2023-09-03 03:00:00,52.4
2023-09-03 03:00:00,52.4
2023-09-03 03:00:00,165.0
2023-09-03 03:00:00,52.4
2023-09-03 03:00:00,48.0
2023-09-03 03:00:00,41.0
2023-09-03 03:00:00,38.0
2023-09-03 03:00:00,47.0
2023-09-03 03:00:00,37.0
2023-09-03 03:00:00,40.0
2023-09-03 03:00:00,140.0
2023-09-03 03:00:00,75.0
2023-09-03 03:00:00,57.0
2023-09-04 03:00:00,12.0
2023-09-04 03:00:00,52.4
2023-09-04 03:00:00,52.4
2023-09-04 03:00:00,52.4
2023-09-04 03:00:00,36.0
2023-09-04 03:00:00,4.0
2023-09-04 03:00:00,48.0
2023-09-04 03:00:00,70.0
2023-09-04 03:00:00,45.0
2023-09-04 03:00:00,41.0
2023-09-04 03:00:00,40.0
2023-09-04 03:00:00,52.4
2023-09-04 03:00:00,38.0
2023-09-04 03:00:00,46.0
2023-09-04 03:00:00,58.0
2023-09-05 03:00:00,52.4
2023-09-05 03:00:00,52.4
2023-09-05 03:00:00,52.4
2023-09-05 03:00:00,69.0
2023-09-05 03:00:00,66.0
2023-09-05 03:00:00,57.0
2023-09-05 03:00:00,42.0
2023-09-05 03:00:00,41.0
2023-09-05 03:00:00,70.0
2023-09-05 03:00:00,78.0
2023-09-05 03:00:00,61.0
2023-09-05 03:00:00,56.0
2023-09-05 03:00:00,12.0
2023-09-05 03:00:00,58.0
2023-09-05 03:00:00,39.0
2023-09-06 03:00:00,39.0
2023-09-06 03:00:00,38.0
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,64.0
2023-09-06 03:00:00,86.0
2023-09-06 03:00:00,65.0
2023-09-06 03:00:00,74.0
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,52.4
2023-09-06 03:00:00,60.0
2023-09-06 03:00:00,42.0
2023-09-06 03:00:00,40.0
2023-09-07 03:00:00,85.0
2023-09-07 03:00:00,78.0
2023-09-07 03:00:00,74.0
2023-09-07 03:00:00,77.0
2023-09-07 03:00:00,66.0
2023-09-07 03:00:00,38.0
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,52.3
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,122.0
2023-09-07 03:00:00,107.0
2023-09-07 03:00:00,80.0
2023-09-07 03:00:00,89.0
2023-09-07 03:00:00,94.0
2023-09-07 03:00:00,113.0
2023-09-07 03:00:00,106.0
2023-09-07 03:00:00,74.0
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,52.4
2023-09-07 03:00:00,86.0
2023-09-07 03:00:00,82.0
2023-09-07 03:00:00,70.0
2023-09-07 03:00:00,67.0
2023-09-07 03:00:00,65.0
2023-09-07 03:00:00,66.0
2023-09-07 03:00:00,63.0
2023-09-07 03:00:00,31.0
2023-09-08 03:00:00,52.0
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,171.0
2023-09-08 03:00:00,134.0
2023-09-08 03:00:00,79.0
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,49.0
2023-09-08 03:00:00,44.0
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,35.0
2023-09-08 03:00:00,133.0
2023-09-08 03:00:00,73.0
2023-09-08 03:00:00,70.0
2023-09-08 03:00:00,74.0
2023-09-08 03:00:00,52.4
2023-09-08 03:00:00,4.0
2023-09-08 03:00:00,60.0
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,130.0
2023-09-09 03:00:00,46.0
2023-09-09 03:00:00,74.0
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,88.0
2023-09-09 03:00:00,48.0
2023-09-09 03:00:00,47.0
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,142.0
2023-09-09 03:00:00,114.0
2023-09-09 03:00:00,110.0
2023-09-09 03:00:00,104.0
2023-09-09 03:00:00,95.0
2023-09-09 03:00:00,86.0
2023-09-09 03:00:00,99.0
2023-09-09 03:00:00,11.0
2023-09-09 03:00:00,35.0
2023-09-09 03:00:00,52.4
2023-09-09 03:00:00,5.6
2023-09-09 03:00:00,82.0
2023-09-09 03:00:00,84.0
2023-09-09 03:00:00,76.0
2023-09-09 03:00:00,70.0
2023-09-09 03:00:00,52.0
2023-09-10 03:00:00,114.0
2023-09-10 03:00:00,126.0
2023-09-10 03:00:00,123.0
2023-09-10 03:00:00,90.0
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,110.0
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,169.0
2023-09-10 03:00:00,48.0
2023-09-10 03:00:00,46.0
2023-09-10 03:00:00,43.0
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,52.4
2023-09-10 03:00:00,214.0
2023-09-10 03:00:00,149.0
2023-09-10 03:00:00,119.0
2023-09-10 03:00:00,130.0
2023-09-10 03:00:00,106.0
2023-09-10 03:00:00,101.0
2023-09-10 03:00:00,117.0
2023-09-10 03:00:00,91.0
2023-09-10 03:00:00,89.0
2023-09-10 03:00:00,70.0
2023-09-10 03:00:00,74.0
2023-09-10 03:00:00,58.0
2023-09-10 03:00:00,55.0
2023-09-10 03:00:00,54.0
2023-09-10 03:00:00,54.0
2023-09-10 03:00:00,210.0
2023-09-10 03:00:00,88.0
2023-09-10 03:00:00,138.0
2023-09-10 03:00:00,124.0
2023-09-11 03:00:00,115.0
2023-09-11 03:00:00,104.0
2023-09-11 03:00:00,90.0
2023-09-11 03:00:00,56.0
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,124.0
2023-09-11 03:00:00,12.0
2023-09-11 03:00:00,198.0
2023-09-11 03:00:00,65.0
2023-09-11 03:00:00,71.0
2023-09-11 03:00:00,55.0
2023-09-11 03:00:00,46.0
2023-09-11 03:00:00,45.0
2023-09-11 03:00:00,57.0
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,145.0
2023-09-11 03:00:00,119.0
2023-09-11 03:00:00,110.0
2023-09-11 03:00:00,99.0
2023-09-11 03:00:00,112.0
2023-09-11 03:00:00,116.0
2023-09-11 03:00:00,91.0
2023-09-11 03:00:00,52.4
2023-09-11 03:00:00,35.0
2023-09-11 03:00:00,58.0
2023-09-11 03:00:00,69.0
2023-09-11 03:00:00,122.0
2023-09-11 03:00:00,114.0
2023-09-11 03:00:00,118.0
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,52.4
2023-09-12 03:00:00,141.0
2023-09-12 03:00:00,180.0
2023-09-12 03:00:00,63.0
2023-09-12 03:00:00,52.0
2023-09-12 03:00:00,207.0
2023-09-12 03:00:00,130.0
2023-09-12 03:00:00,12.0
2023-09-12 03:00:00,4.0
2023-09-12 03:00:00,77.0
2023-09-12 03:00:00,58.0
2023-09-12 03:00:00,70.0
2023-09-12 03:00:00,150.0
2023-09-12 03:00:00,116.0
2023-09-12 03:00:00,30.0
2023-09-13 03:00:00,69.0
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,52.3
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,161.0
2023-09-13 03:00:00,191.0
2023-09-13 03:00:00,4.0
2023-09-13 03:00:00,170.0
2023-09-13 03:00:00,172.0
2023-09-13 03:00:00,62.0
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,12.0
2023-09-13 03:00:00,52.4
2023-09-13 03:00:00,100.0
2023-09-13 03:00:00,64.0
2023-09-13 03:00:00,61.0
2023-09-13 03:00:00,58.0
2023-09-13 03:00:00,57.0
2023-09-14 03:00:00,52.4
2023-09-14 03:00:00,52.4
2023-09-14 03:00:00,52.4
2023-09-14 03:00:00,52.4
2023-09-14 03:00:00,52.4
2023-09-14 03:00:00,14.0
2023-09-14 03:00:00,35.0
2023-09-14 03:00:00,4.0
2023-09-14 03:00:00,53.0
2023-09-14 03:00:00,50.0
2023-09-14 03:00:00,57.0
2023-09-14 03:00:00,12.0
2023-09-14 03:00:00,138.0
2023-09-14 03:00:00,116.0
2023-09-14 03:00:00,52.3
2023-09-14 03:00:00,90.0
2023-09-14 03:00:00,102.0
2023-09-14 03:00:00,98.0
2023-09-14 03:00:00,58.0
2023-09-14 03:00:00,56.0
2023-09-14 03:00:00,101.0
2023-09-14 03:00:00,124.0
2023-09-14 03:00:00,162.0
2023-09-14 03:00:00,146.0
2023-09-14 03:00:00,144.0
2023-09-14 03:00:00,105.0
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.3
2023-09-15 03:00:00,145.0
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,12.0
2023-09-15 03:00:00,27.0
2023-09-15 03:00:00,141.0
2023-09-15 03:00:00,4.0
2023-09-15 03:00:00,162.0
2023-09-15 03:00:00,52.0
2023-09-15 03:00:00,51.0
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,52.4
2023-09-15 03:00:00,134.0
2023-09-15 03:00:00,138.0
2023-09-15 03:00:00,52.3
2023-09-15 03:00:00,35.0
2023-09-15 03:00:00,114.0
2023-09-15 03:00:00,98.0
2023-09-15 03:00:00,64.0
2023-09-15 03:00:00,58.0
2023-09-15 03:00:00,70.0
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,4.0
2023-09-16 03:00:00,64.0
2023-09-16 03:00:00,41.0
2023-09-16 03:00:00,146.0
2023-09-16 03:00:00,214.0
2023-09-16 03:00:00,19.0
2023-09-16 03:00:00,51.0
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,123.0
2023-09-16 03:00:00,107.0
2023-09-16 03:00:00,102.0
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,9.6
2023-09-16 03:00:00,105.0
2023-09-16 03:00:00,91.0
2023-09-16 03:00:00,12.0
2023-09-16 03:00:00,31.0
2023-09-16 03:00:00,52.4
2023-09-16 03:00:00,59.0
2023-09-16 03:00:00,57.0
2023-09-17 03:00:00,52.4
2023-09-17 03:00:00,52.4
2023-09-17 03:00:00,52.4
2023-09-17 03:00:00,36.0
2023-09-17 03:00:00,158.0
2023-09-17 03:00:00,12.0
2023-09-17 03:00:00,52.4
2023-09-17 03:00:00,52.4
2023-09-17 03:00:00,56.0
2023-09-17 03:00:00,142.0
2023-09-17 03:00:00,100.0
2023-09-17 03:00:00,4.0
2023-09-17 03:00:00,95.0
2023-09-17 03:00:00,87.0
2023-09-17 03:00:00,68.0
2023-09-17 03:00:00,57.0
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,12.0
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,4.0
2023-09-18 03:00:00,158.0
2023-09-18 03:00:00,35.0
2023-09-18 03:00:00,65.0
2023-09-18 03:00:00,46.0
2023-09-18 03:00:00,67.0
2023-09-18 03:00:00,53.0
2023-09-18 03:00:00,51.0
2023-09-18 03:00:00,60.0
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,52.4
2023-09-18 03:00:00,130.0
2023-09-18 03:00:00,100.0
2023-09-18 03:00:00,95.0
2023-09-18 03:00:00,52.3
2023-09-18 03:00:00,52.3
2023-09-18 03:00:00,58.0
2023-09-18 03:00:00,54.0
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,55.0
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,35.0
2023-09-19 03:00:00,12.0
2023-09-19 03:00:00,161.0
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,134.0
2023-09-19 03:00:00,42.0
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,54.0
2023-09-19 03:00:00,52.4
2023-09-19 03:00:00,115.0
2023-09-19 03:00:00,83.0
2023-09-19 03:00:00,76.0
2023-09-19 03:00:00,47.0
2023-09-19 03:00:00,45.0
2023-09-19 03:00:00,43.0
2023-09-19 03:00:00,81.0
2023-09-19 03:00:00,98.0
2023-09-19 03:00:00,74.0
2023-09-19 03:00:00,68.0
2023-09-19 03:00:00,79.0
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,100.0
2023-09-20 03:00:00,94.0
2023-09-20 03:00:00,102.0
2023-09-20 03:00:00,66.0
2023-09-20 03:00:00,12.0
2023-09-20 03:00:00,52.4
2023-09-20 03:00:00,42.0
2023-09-20 03:00:00,38.0
2023-09-20 03:00:00,41.0
2023-09-20 03:00:00,74.0
2023-09-20 03:00:00,4.0
2023-09-20 03:00:00,38.0
2023-09-20 03:00:00,45.0
2023-09-20 03:00:00,51.0
2023-09-20 03:00:00,64.0
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,59.0
2023-09-21 03:00:00,56.0
2023-09-21 03:00:00,48.0
2023-09-21 03:00:00,46.0
2023-09-21 03:00:00,50.0
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,12.0
2023-09-21 03:00:00,36.0
2023-09-21 03:00:00,40.0
2023-09-21 03:00:00,52.4
2023-09-21 03:00:00,44.0
2023-09-21 03:00:00,4.0
2023-09-21 03:00:00,134.0
2023-09-21 03:00:00,110.0
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,44.0
2023-09-22 03:00:00,50.0
2023-09-22 03:00:00,49.0
2023-09-22 03:00:00,46.0
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,36.0
2023-09-22 03:00:00,12.0
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,52.4
2023-09-22 03:00:00,34.0
2023-09-22 03:00:00,128.0
2023-09-23 03:00:00,12.0
2023-09-23 03:00:00,52.4
2023-09-23 03:00:00,47.0
2023-09-23 03:00:00,44.0
2023-09-23 03:00:00,42.0
2023-09-23 03:00:00,41.0
2023-09-23 03:00:00,46.0
2023-09-23 03:00:00,52.4
2023-09-23 03:00:00,52.4
2023-09-23 03:00:00,39.0
2023-09-23 03:00:00,52.4
2023-09-23 03:00:00,137.0
2023-09-23 03:00:00,114.0
2023-09-24 03:00:00,39.0
2023-09-24 03:00:00,41.0
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,46.0
2023-09-24 03:00:00,45.0
2023-09-24 03:00:00,42.0
2023-09-24 03:00:00,48.0
2023-09-24 03:00:00,43.0
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,38.0
2023-09-24 03:00:00,37.0
2023-09-24 03:00:00,12.0
2023-09-24 03:00:00,52.4
2023-09-24 03:00:00,50.0
2023-09-24 03:00:00,137.0
2023-09-25 03:00:00,12.0
2023-09-25 03:00:00,52.4
2023-09-25 03:00:00,52.4
2023-09-25 03:00:00,52.4
2023-09-25 03:00:00,52.4
2023-09-25 03:00:00,49.0
2023-09-25 03:00:00,47.0
2023-09-25 03:00:00,44.0
2023-09-25 03:00:00,43.0
2023-09-25 03:00:00,42.0
2023-09-25 03:00:00,50.0
2023-09-25 03:00:00,46.0
2023-09-25 03:00:00,52.4
2023-09-25 03:00:00,40.0
2023-09-25 03:00:00,37.0
2023-09-25 03:00:00,52.4
2023-09-26 03:00:00,12.0
2023-09-26 03:00:00,36.0
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.0
2023-09-26 03:00:00,50.0
2023-09-26 03:00:00,49.0
2023-09-26 03:00:00,46.0
2023-09-26 03:00:00,45.0
2023-09-26 03:00:00,44.0
2023-09-26 03:00:00,48.0
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,43.0
2023-09-26 03:00:00,122.0
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,52.4
2023-09-26 03:00:00,106.0
2023-09-26 03:00:00,151.0
2023-09-27 03:00:00,185.0
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,50.0
2023-09-27 03:00:00,48.0
2023-09-27 03:00:00,61.0
2023-09-27 03:00:00,41.0
2023-09-27 03:00:00,70.0
2023-09-27 03:00:00,68.0
2023-09-27 03:00:00,46.0
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,52.4
2023-09-27 03:00:00,191.0
2023-09-27 03:00:00,140.0
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,57.0
2023-09-28 03:00:00,41.0
2023-09-28 03:00:00,42.0
2023-09-28 03:00:00,12.0
2023-09-28 03:00:00,37.0
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,45.0
2023-09-28 03:00:00,42.0
2023-09-28 03:00:00,48.0
2023-09-28 03:00:00,46.0
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,52.4
2023-09-28 03:00:00,186.0
2023-09-28 03:00:00,170.0
2023-09-28 03:00:00,38.0
2023-09-29 03:00:00,12.0
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,51.0
2023-09-29 03:00:00,49.0
2023-09-29 03:00:00,50.0
2023-09-29 03:00:00,45.0
2023-09-29 03:00:00,55.0
2023-09-29 03:00:00,63.0
2023-09-29 03:00:00,48.0
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,52.4
2023-09-29 03:00:00,180.0
2023-09-29 03:00:00,37.0
2023-09-29 03:00:00,38.0
2023-09-30 03:00:00,12.0
2023-09-30 03:00:00,52.4
2023-09-30 03:00:00,52.4
2023-09-30 03:00:00,52.4
2023-09-30 03:00:00,52.4
2023-09-30 03:00:00,49.0
2023-09-30 03:00:00,45.0
2023-09-30 03:00:00,53.0
2023-09-30 03:00:00,52.0
2023-09-30 03:00:00,52.4
2023-09-30 03:00:00,150.0
2023-09-30 03:00:00,52.4
2023-10-01 03:00:00,42.0
2023-10-01 03:00:00,41.0
2023-10-01 03:00:00,38.0
2023-10-01 03:00:00,12.0
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.0
2023-10-01 03:00:00,48.0
2023-10-01 03:00:00,46.0
2023-10-01 03:00:00,58.0
2023-10-01 03:00:00,46.0
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-01 03:00:00,52.4
2023-10-02 03:00:00,54.0
2023-10-02 03:00:00,42.0
2023-10-02 03:00:00,42.0
2023-10-02 03:00:00,39.0
2023-10-02 03:00:00,12.0
2023-10-02 03:00:00,52.4
2023-10-02 03:00:00,50.0
2023-10-02 03:00:00,46.0
2023-10-02 03:00:00,45.0
2023-10-02 03:00:00,43.0
2023-10-02 03:00:00,48.0
2023-10-02 03:00:00,52.4
2023-10-02 03:00:00,52.4
2023-10-02 03:00:00,52.4
2023-10-02 03:00:00,190.0
2023-10-02 03:00:00,52.4
2023-10-02 03:00:00,36.0
2023-10-03 03:00:00,12.0
2023-10-03 03:00:00,38.0
2023-10-03 03:00:00,52.4
2023-10-03 03:00:00,52.4
2023-10-03 03:00:00,52.0
2023-10-03 03:00:00,51.0
2023-10-03 03:00:00,46.0
2023-10-03 03:00:00,44.0
2023-10-03 03:00:00,49.0
2023-10-03 03:00:00,52.4
2023-10-03 03:00:00,52.4
2023-10-03 03:00:00,52.4
2023-10-03 03:00:00,190.0
2023-10-03 03:00:00,37.0
2023-10-03 03:00:00,47.0
2023-10-03 03:00:00,39.0
2023-10-03 03:00:00,38.0
2023-10-04 03:00:00,39.0
2023-10-04 03:00:00,12.0
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,50.0
2023-10-04 03:00:00,48.0
2023-10-04 03:00:00,46.0
2023-10-04 03:00:00,45.0
2023-10-04 03:00:00,42.0
2023-10-04 03:00:00,49.0
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,43.0
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,52.4
2023-10-04 03:00:00,46.0
2023-10-05 03:00:00,38.0
2023-10-05 03:00:00,12.0
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,54.0
2023-10-05 03:00:00,51.0
2023-10-05 03:00:00,46.0
2023-10-05 03:00:00,56.0
2023-10-05 03:00:00,42.0
2023-10-05 03:00:00,64.0
2023-10-05 03:00:00,47.0
2023-10-05 03:00:00,45.0
2023-10-05 03:00:00,50.0
2023-10-05 03:00:00,49.0
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,119.0
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,148.0
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,52.4
2023-10-05 03:00:00,192.0
2023-10-05 03:00:00,40.0
2023-10-05 03:00:00,37.0
2023-10-05 03:00:00,166.0
2023-10-06 03:00:00,43.0
2023-10-06 03:00:00,42.0
2023-10-06 03:00:00,41.0
2023-10-06 03:00:00,39.0
2023-10-06 03:00:00,12.0
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,52.4
2023-10-06 03:00:00,63.0
