Time,57175.distinct (°C)
2023-08-10 03:00:00,33.46
2023-08-10 03:00:00,33.77
2023-08-10 03:00:00,35.21
2023-08-10 03:00:00,35.82
2023-08-10 03:00:00,36.68
2023-08-10 03:00:00,37.75
2023-08-10 03:00:00,37.73
2023-08-10 03:00:00,36.5
2023-08-10 03:00:00,39.38
2023-08-10 03:00:00,39.41
2023-08-10 03:00:00,39.09
2023-08-10 03:00:00,39.19
2023-08-10 03:00:00,39.25
2023-08-10 03:00:00,39.31
2023-08-10 03:00:00,39.34
2023-08-10 03:00:00,39.37
2023-08-10 03:00:00,35.58
2023-08-10 03:00:00,38.73
2023-08-10 03:00:00,39.07
2023-08-10 03:00:00,39.26
2023-08-10 03:00:00,39.43
2023-08-10 03:00:00,38.45
2023-08-10 03:00:00,38.71
2023-08-10 03:00:00,32.79
2023-08-10 03:00:00,37.81
2023-08-10 03:00:00,37.41
2023-08-10 03:00:00,37.21
2023-08-10 03:00:00,37.01
2023-08-10 03:00:00,36.38
2023-08-10 03:00:00,36.17
2023-08-10 03:00:00,32.97
2023-08-10 03:00:00,33.58
2023-08-10 03:00:00,34.21
2023-08-10 03:00:00,37.51
2023-08-10 03:00:00,36.9
2023-08-10 03:00:00,36.69
2023-08-10 03:00:00,33.32
2023-08-10 03:00:00,32.31
2023-08-10 03:00:00,38.42
2023-08-10 03:00:00,37.35
2023-08-10 03:00:00,37.79
2023-08-10 03:00:00,37.62
2023-08-10 03:00:00,37.6
2023-08-10 03:00:00,37.38
2023-08-10 03:00:00,37.02
2023-08-10 03:00:00,36.4
2023-08-10 03:00:00,32.39
2023-08-10 03:00:00,32.66
2023-08-10 03:00:00,33.0
2023-08-10 03:00:00,34.07
2023-08-10 03:00:00,33.89
2023-08-10 03:00:00,33.5
2023-08-10 03:00:00,33.13
2023-08-10 03:00:00,32.94
2023-08-10 03:00:00,32.74
2023-08-10 03:00:00,39.13
2023-08-10 03:00:00,38.76
2023-08-10 03:00:00,38.88
2023-08-10 03:00:00,39.01
2023-08-10 03:00:00,39.06
2023-08-10 03:00:00,35.51
2023-08-10 03:00:00,34.85
2023-08-10 03:00:00,38.79
2023-08-10 03:00:00,38.37
2023-08-10 03:00:00,32.49
2023-08-10 03:00:00,32.14
2023-08-10 03:00:00,36.26
2023-08-10 03:00:00,36.04
2023-08-10 03:00:00,35.83
2023-08-10 03:00:00,35.18
2023-08-10 03:00:00,31.07
2023-08-10 03:00:00,31.63
2023-08-10 03:00:00,31.96
2023-08-10 03:00:00,32.25
2023-08-10 03:00:00,32.61
2023-08-10 03:00:00,32.21
2023-08-10 03:00:00,36.74
2023-08-10 03:00:00,37.05
2023-08-10 03:00:00,37.64
2023-08-10 03:00:00,37.08
2023-08-10 03:00:00,36.1
2023-08-10 03:00:00,37.26
2023-08-10 03:00:00,36.86
2023-08-10 03:00:00,36.49
2023-08-10 03:00:00,37.84
2023-08-10 03:00:00,37.54
2023-08-10 03:00:00,37.36
2023-08-10 03:00:00,37.2
2023-08-10 03:00:00,36.84
2023-08-10 03:00:00,36.66
2023-08-10 03:00:00,35.64
2023-08-10 03:00:00,31.72
2023-08-10 03:00:00,31.2
2023-08-10 03:00:00,31.33
2023-08-10 03:00:00,33.12
2023-08-10 03:00:00,32.92
2023-08-10 03:00:00,32.7
2023-08-10 03:00:00,32.3
2023-08-10 03:00:00,31.94
2023-08-10 03:00:00,31.97
2023-08-10 03:00:00,36.8
2023-08-10 03:00:00,36.32
2023-08-10 03:00:00,36.12
2023-08-10 03:00:00,34.94
2023-08-10 03:00:00,34.72
2023-08-10 03:00:00,34.27
2023-08-10 03:00:00,38.28
2023-08-10 03:00:00,38.03
2023-08-10 03:00:00,38.18
2023-08-10 03:00:00,30.71
2023-08-10 03:00:00,31.57
2023-08-10 03:00:00,32.19
2023-08-10 03:00:00,32.08
2023-08-10 03:00:00,36.92
2023-08-10 03:00:00,37.24
2023-08-10 03:00:00,37.07
2023-08-10 03:00:00,36.72
2023-08-10 03:00:00,35.91
2023-08-10 03:00:00,37.48
2023-08-10 03:00:00,37.04
2023-08-10 03:00:00,36.87
2023-08-10 03:00:00,36.71
2023-08-10 03:00:00,36.29
2023-08-10 03:00:00,31.38
2023-08-10 03:00:00,30.86
2023-08-10 03:00:00,31.41
2023-08-10 03:00:00,32.63
2023-08-10 03:00:00,32.24
2023-08-10 03:00:00,32.05
2023-08-10 03:00:00,31.84
2023-08-10 03:00:00,31.35
2023-08-10 03:00:00,36.55
2023-08-10 03:00:00,36.34
2023-08-10 03:00:00,35.37
2023-08-10 03:00:00,35.14
2023-08-10 03:00:00,37.9
2023-08-10 03:00:00,38.0
2023-08-10 03:00:00,38.19
2023-08-10 03:00:00,38.22
2023-08-10 03:00:00,38.16
2023-08-10 03:00:00,37.67
2023-08-10 03:00:00,30.69
2023-08-10 03:00:00,31.01
2023-08-10 03:00:00,31.62
2023-08-10 03:00:00,32.55
2023-08-10 03:00:00,37.99
2023-08-10 03:00:00,32.02
2023-08-10 03:00:00,36.06
2023-08-10 03:00:00,36.56
2023-08-10 03:00:00,36.35
2023-08-10 03:00:00,34.81
2023-08-10 03:00:00,36.89
2023-08-10 03:00:00,35.97
2023-08-10 03:00:00,36.65
2023-08-10 03:00:00,36.23
2023-08-10 03:00:00,30.64
2023-08-10 03:00:00,30.96
2023-08-10 03:00:00,31.23
2023-08-10 03:00:00,32.15
2023-08-10 03:00:00,31.73
2023-08-10 03:00:00,37.23
2023-08-10 03:00:00,37.96
2023-08-10 03:00:00,38.11
2023-08-10 03:00:00,38.13
2023-08-10 03:00:00,37.27
2023-08-10 03:00:00,37.82
2023-08-10 03:00:00,37.93
2023-08-10 03:00:00,37.97
2023-08-10 03:00:00,31.44
2023-08-10 03:00:00,34.91
2023-08-10 03:00:00,34.66
2023-08-10 03:00:00,30.09
2023-08-10 03:00:00,30.59
2023-08-10 03:00:00,31.59
2023-08-10 03:00:00,36.77
2023-08-10 03:00:00,35.28
2023-08-10 03:00:00,35.6
2023-08-10 03:00:00,35.94
2023-08-10 03:00:00,36.58
2023-08-10 03:00:00,36.22
2023-08-10 03:00:00,36.03
2023-08-10 03:00:00,36.47
2023-08-10 03:00:00,36.28
2023-08-10 03:00:00,36.07
2023-08-10 03:00:00,30.41
2023-08-10 03:00:00,30.98
2023-08-10 03:00:00,35.89
2023-08-10 03:00:00,36.83
2023-08-10 03:00:00,31.42
2023-08-10 03:00:00,37.42
2023-08-10 03:00:00,38.06
2023-08-10 03:00:00,37.44
2023-08-10 03:00:00,31.19
2023-08-17 03:00:00,30.4
2023-08-17 03:00:00,31.29
2023-08-17 03:00:00,33.29
2023-08-17 03:00:00,37.51
2023-08-17 03:00:00,31.53
2023-08-17 03:00:00,31.3
2023-08-17 03:00:00,35.65
2023-08-17 03:00:00,35.97
2023-08-17 03:00:00,35.14
2023-08-17 03:00:00,35.77
2023-08-17 03:00:00,36.09
2023-08-17 03:00:00,36.4
2023-08-17 03:00:00,36.72
2023-08-17 03:00:00,36.38
2023-08-17 03:00:00,36.2
2023-08-17 03:00:00,36.01
2023-08-17 03:00:00,35.82
2023-08-17 03:00:00,35.21
2023-08-17 03:00:00,35.54
2023-08-17 03:00:00,37.15
2023-08-17 03:00:00,36.84
2023-08-17 03:00:00,36.69
2023-08-17 03:00:00,36.49
2023-08-17 03:00:00,36.32
2023-08-17 03:00:00,36.13
2023-08-17 03:00:00,37.29
2023-08-17 03:00:00,36.98
2023-08-17 03:00:00,36.8
2023-08-17 03:00:00,36.43
2023-08-17 03:00:00,36.25
2023-08-17 03:00:00,36.44
2023-08-17 03:00:00,36.04
2023-08-17 03:00:00,30.58
2023-08-17 03:00:00,30.86
2023-08-17 03:00:00,36.78
2023-08-17 03:00:00,31.69
2023-08-17 03:00:00,31.5
2023-08-17 03:00:00,36.23
2023-08-17 03:00:00,36.03
2023-08-17 03:00:00,37.32
2023-08-17 03:00:00,37.67
2023-08-17 03:00:00,37.79
2023-08-17 03:00:00,37.94
2023-08-17 03:00:00,37.57
2023-08-17 03:00:00,37.7
2023-08-17 03:00:00,37.97
2023-08-17 03:00:00,31.48
2023-08-17 03:00:00,31.08
2023-08-17 03:00:00,30.09
2023-08-17 03:00:00,31.88
2023-08-17 03:00:00,37.64
2023-08-17 03:00:00,30.18
2023-08-17 03:00:00,36.9
2023-08-17 03:00:00,37.17
2023-08-17 03:00:00,37.01
2023-08-17 03:00:00,34.65
2023-08-17 03:00:00,35.34
2023-08-17 03:00:00,35.67
2023-08-17 03:00:00,37.08
2023-08-17 03:00:00,36.77
2023-08-17 03:00:00,36.59
2023-08-17 03:00:00,36.0
2023-08-17 03:00:00,37.18
2023-08-17 03:00:00,36.83
2023-08-17 03:00:00,36.29
2023-08-17 03:00:00,31.1
2023-08-17 03:00:00,30.59
2023-08-17 03:00:00,30.92
2023-08-17 03:00:00,31.21
2023-08-17 03:00:00,31.68
2023-08-17 03:00:00,35.86
2023-08-17 03:00:00,36.89
2023-08-17 03:00:00,37.9
2023-08-17 03:00:00,37.93
2023-08-17 03:00:00,34.07
2023-08-17 03:00:00,33.84
2023-08-17 03:00:00,37.45
2023-08-17 03:00:00,37.62
2023-08-17 03:00:00,37.73
2023-08-17 03:00:00,37.91
2023-08-17 03:00:00,31.57
2023-08-17 03:00:00,30.15
2023-08-17 03:00:00,30.41
2023-08-17 03:00:00,30.67
2023-08-17 03:00:00,31.6
2023-08-17 03:00:00,31.94
2023-08-17 03:00:00,32.27
2023-08-17 03:00:00,31.38
2023-08-17 03:00:00,30.52
2023-08-17 03:00:00,37.56
2023-08-17 03:00:00,37.88
2023-08-17 03:00:00,36.62
2023-08-17 03:00:00,36.26
2023-08-17 03:00:00,36.07
2023-08-17 03:00:00,37.3
2023-08-17 03:00:00,36.66
2023-08-17 03:00:00,36.46
2023-08-17 03:00:00,36.81
2023-08-17 03:00:00,30.69
2023-08-17 03:00:00,32.85
2023-08-17 03:00:00,35.83
2023-08-17 03:00:00,37.82
2023-08-17 03:00:00,31.41
2023-08-17 03:00:00,30.53
2023-08-17 03:00:00,36.16
2023-08-17 03:00:00,35.95
2023-08-17 03:00:00,35.74
2023-08-17 03:00:00,30.84
2023-08-17 03:00:00,36.75
2023-08-17 03:00:00,37.02
2023-08-17 03:00:00,34.08
2023-08-17 03:00:00,35.03
2023-08-17 03:00:00,35.36
2023-08-17 03:00:00,35.71
2023-08-17 03:00:00,37.13
2023-08-17 03:00:00,37.48
2023-08-17 03:00:00,37.24
2023-08-17 03:00:00,37.1
2023-08-17 03:00:00,36.92
2023-08-17 03:00:00,30.71
2023-08-17 03:00:00,31.02
2023-08-17 03:00:00,33.53
2023-08-17 03:00:00,32.61
2023-08-17 03:00:00,35.88
2023-08-17 03:00:00,35.89
2023-08-17 03:00:00,37.33
2023-08-17 03:00:00,37.76
2023-08-17 03:00:00,37.84
2023-08-17 03:00:00,37.42
2023-08-17 03:00:00,30.03
2023-08-17 03:00:00,30.28
2023-08-17 03:00:00,32.19
2023-08-17 03:00:00,29.77
2023-08-17 03:00:00,30.74
2023-08-17 03:00:00,35.94
2023-08-17 03:00:00,36.55
2023-08-17 03:00:00,36.87
2023-08-17 03:00:00,36.63
2023-08-17 03:00:00,30.46
2023-08-17 03:00:00,32.08
2023-08-17 03:00:00,37.78
2023-08-17 03:00:00,37.5
2023-08-17 03:00:00,37.47
2023-08-17 03:00:00,37.66
2023-08-17 03:00:00,37.85
2023-08-17 03:00:00,38.0
2023-08-17 03:00:00,35.02
2023-08-17 03:00:00,31.72
2023-08-17 03:00:00,35.52
2023-08-17 03:00:00,35.31
2023-08-17 03:00:00,35.09
2023-08-17 03:00:00,34.63
2023-08-17 03:00:00,31.33
2023-08-17 03:00:00,31.66
2023-08-17 03:00:00,31.73
2023-08-17 03:00:00,30.34
2023-08-17 03:00:00,34.6
2023-08-17 03:00:00,36.52
2023-08-17 03:00:00,36.34
2023-08-17 03:00:00,36.14
2023-08-17 03:00:00,36.99
2023-08-17 03:00:00,36.31
2023-08-17 03:00:00,36.12
2023-08-17 03:00:00,37.26
2023-08-17 03:00:00,36.68
2023-08-17 03:00:00,36.47
2023-08-17 03:00:00,31.2
2023-08-17 03:00:00,30.68
2023-08-17 03:00:00,32.3
2023-08-17 03:00:00,37.63
2023-08-17 03:00:00,37.99
2023-08-17 03:00:00,30.65
2023-08-17 03:00:00,31.91
2023-08-17 03:00:00,31.45
2023-08-17 03:00:00,37.23
2023-08-17 03:00:00,34.16
2023-08-17 03:00:00,30.56
2023-08-17 03:00:00,33.12
2023-08-17 03:00:00,32.46
2023-08-17 03:00:00,32.25
2023-08-17 03:00:00,37.69
2023-08-17 03:00:00,37.44
2023-08-17 03:00:00,37.81
2023-08-17 03:00:00,37.41
2023-08-17 03:00:00,31.42
2023-08-17 03:00:00,30.31
2023-08-17 03:00:00,30.55
2023-08-24 03:00:00,31.9
2023-08-24 03:00:00,31.66
2023-08-24 03:00:00,31.48
2023-08-24 03:00:00,35.92
2023-08-24 03:00:00,37.33
2023-08-24 03:00:00,36.25
2023-08-24 03:00:00,36.56
2023-08-24 03:00:00,34.47
2023-08-24 03:00:00,34.82
2023-08-24 03:00:00,37.08
2023-08-24 03:00:00,36.61
2023-08-24 03:00:00,36.38
2023-08-24 03:00:00,36.19
2023-08-24 03:00:00,37.41
2023-08-24 03:00:00,37.17
2023-08-24 03:00:00,37.01
2023-08-24 03:00:00,36.84
2023-08-24 03:00:00,36.5
2023-08-24 03:00:00,36.16
2023-08-24 03:00:00,37.24
2023-08-24 03:00:00,37.13
2023-08-24 03:00:00,36.98
2023-08-24 03:00:00,30.18
2023-08-24 03:00:00,30.41
2023-08-24 03:00:00,36.09
2023-08-24 03:00:00,37.64
2023-08-24 03:00:00,35.34
2023-08-24 03:00:00,31.33
2023-08-24 03:00:00,35.18
2023-08-24 03:00:00,37.36
2023-08-24 03:00:00,37.57
2023-08-24 03:00:00,31.94
2023-08-24 03:00:00,31.57
2023-08-24 03:00:00,37.15
2023-08-24 03:00:00,33.35
2023-08-24 03:00:00,35.46
2023-08-24 03:00:00,35.82
2023-08-24 03:00:00,36.46
2023-08-24 03:00:00,34.18
2023-08-24 03:00:00,34.87
2023-08-24 03:00:00,30.29
2023-08-24 03:00:00,35.97
2023-08-24 03:00:00,38.0
2023-08-24 03:00:00,37.32
2023-08-24 03:00:00,37.47
2023-08-24 03:00:00,37.63
2023-08-24 03:00:00,37.73
2023-08-24 03:00:00,35.43
2023-08-24 03:00:00,35.22
2023-08-24 03:00:00,37.45
2023-08-24 03:00:00,37.9
2023-08-24 03:00:00,35.36
2023-08-24 03:00:00,34.93
2023-08-24 03:00:00,31.65
2023-08-24 03:00:00,30.65
2023-08-24 03:00:00,31.59
2023-08-24 03:00:00,32.36
2023-08-24 03:00:00,31.73
2023-08-24 03:00:00,30.4
2023-08-24 03:00:00,35.7
2023-08-24 03:00:00,36.03
2023-08-24 03:00:00,36.34
2023-08-24 03:00:00,36.68
2023-08-24 03:00:00,37.18
2023-08-24 03:00:00,36.9
2023-08-24 03:00:00,37.78
2023-08-24 03:00:00,34.63
2023-08-24 03:00:00,36.44
2023-08-24 03:00:00,36.28
2023-08-24 03:00:00,36.06
2023-08-24 03:00:00,31.91
2023-08-24 03:00:00,35.86
2023-08-24 03:00:00,36.87
2023-08-24 03:00:00,35.03
2023-08-24 03:00:00,36.95
2023-08-24 03:00:00,30.38
2023-08-24 03:00:00,33.53
2023-08-24 03:00:00,33.13
2023-08-24 03:00:00,32.94
2023-08-24 03:00:00,32.7
2023-08-24 03:00:00,32.48
2023-08-24 03:00:00,30.55
2023-08-24 03:00:00,37.69
2023-08-24 03:00:00,37.96
2023-08-24 03:00:00,38.08
2023-08-24 03:00:00,35.88
2023-08-24 03:00:00,35.67
2023-08-24 03:00:00,35.24
2023-08-24 03:00:00,32.12
2023-08-24 03:00:00,31.93
2023-08-24 03:00:00,32.68
2023-08-24 03:00:00,32.49
2023-08-24 03:00:00,32.09
2023-08-24 03:00:00,36.62
2023-08-24 03:00:00,36.92
2023-08-24 03:00:00,37.67
2023-08-24 03:00:00,37.39
2023-08-24 03:00:00,37.48
2023-08-24 03:00:00,32.8
2023-08-24 03:00:00,32.55
2023-08-24 03:00:00,32.37
2023-08-24 03:00:00,32.15
2023-08-24 03:00:00,31.96
2023-08-24 03:00:00,33.1
2023-08-24 03:00:00,36.53
2023-08-24 03:00:00,38.12
2023-08-24 03:00:00,37.42
2023-08-24 03:00:00,35.55
2023-08-24 03:00:00,35.14
2023-08-24 03:00:00,37.6
2023-08-24 03:00:00,37.87
2023-08-24 03:00:00,38.06
2023-08-24 03:00:00,32.34
2023-08-24 03:00:00,30.59
2023-08-24 03:00:00,30.81
2023-08-24 03:00:00,31.32
2023-08-24 03:00:00,36.86
2023-08-24 03:00:00,37.94
2023-08-24 03:00:00,37.81
2023-08-24 03:00:00,37.07
2023-08-24 03:00:00,36.89
2023-08-24 03:00:00,36.71
2023-08-24 03:00:00,37.05
2023-08-24 03:00:00,31.13
2023-08-24 03:00:00,35.49
2023-08-24 03:00:00,35.85
2023-08-24 03:00:00,36.17
2023-08-24 03:00:00,36.49
2023-08-24 03:00:00,36.83
2023-08-24 03:00:00,33.77
2023-08-24 03:00:00,33.34
2023-08-24 03:00:00,33.12
2023-08-24 03:00:00,32.91
2023-08-24 03:00:00,32.3
2023-08-24 03:00:00,32.11
2023-08-24 03:00:00,36.93
2023-08-24 03:00:00,35.77
2023-08-24 03:00:00,38.34
2023-08-24 03:00:00,36.04
2023-08-24 03:00:00,33.15
2023-08-24 03:00:00,32.95
2023-08-24 03:00:00,31.11
2023-08-24 03:00:00,31.38
2023-08-24 03:00:00,37.44
2023-08-24 03:00:00,38.03
2023-08-24 03:00:00,37.97
2023-08-24 03:00:00,37.29
2023-08-24 03:00:00,31.14
2023-08-24 03:00:00,32.98
2023-08-24 03:00:00,32.76
2023-08-24 03:00:00,38.55
2023-08-24 03:00:00,33.38
2023-08-31 03:00:00,33.47
2023-08-31 03:00:00,33.28
2023-08-31 03:00:00,30.9
2023-08-31 03:00:00,31.3
2023-08-31 03:00:00,31.56
2023-08-31 03:00:00,38.51
2023-08-31 03:00:00,38.36
2023-08-31 03:00:00,38.25
2023-08-31 03:00:00,31.73
2023-08-31 03:00:00,34.35
2023-08-31 03:00:00,33.96
2023-08-31 03:00:00,33.77
2023-08-31 03:00:00,33.38
2023-08-31 03:00:00,33.17
2023-08-31 03:00:00,33.01
2023-08-31 03:00:00,38.71
2023-08-31 03:00:00,38.8
2023-08-31 03:00:00,36.93
2023-08-31 03:00:00,36.75
2023-08-31 03:00:00,36.35
2023-08-31 03:00:00,33.44
2023-08-31 03:00:00,37.88
2023-08-31 03:00:00,37.54
2023-08-31 03:00:00,37.13
2023-08-31 03:00:00,32.0
2023-08-31 03:00:00,32.51
2023-08-31 03:00:00,32.77
2023-08-31 03:00:00,38.92
2023-08-31 03:00:00,38.16
2023-08-31 03:00:00,38.02
2023-08-31 03:00:00,31.91
2023-08-31 03:00:00,32.36
2023-08-31 03:00:00,34.33
2023-08-31 03:00:00,34.16
2023-08-31 03:00:00,33.98
2023-08-31 03:00:00,33.78
2023-08-31 03:00:00,37.6
2023-08-31 03:00:00,37.39
2023-08-31 03:00:00,37.21
2023-08-31 03:00:00,38.94
2023-08-31 03:00:00,39.29
2023-08-31 03:00:00,38.05
2023-08-31 03:00:00,38.3
2023-08-31 03:00:00,38.55
2023-08-31 03:00:00,37.08
2023-08-31 03:00:00,36.74
2023-08-31 03:00:00,32.82
2023-08-31 03:00:00,38.43
2023-08-31 03:00:00,38.27
2023-08-31 03:00:00,38.11
2023-08-31 03:00:00,37.96
2023-08-31 03:00:00,37.78
2023-08-31 03:00:00,37.41
2023-08-31 03:00:00,37.23
2023-08-31 03:00:00,34.45
2023-08-31 03:00:00,34.27
2023-08-31 03:00:00,32.21
2023-08-31 03:00:00,32.42
2023-08-31 03:00:00,32.64
2023-08-31 03:00:00,38.57
2023-08-31 03:00:00,36.12
2023-08-31 03:00:00,36.4
2023-08-31 03:00:00,39.4
2023-08-31 03:00:00,39.31
2023-08-31 03:00:00,38.34
2023-08-31 03:00:00,32.68
2023-08-31 03:00:00,32.97
2023-08-31 03:00:00,35.43
2023-08-31 03:00:00,35.05
2023-08-31 03:00:00,34.87
2023-08-31 03:00:00,34.66
2023-08-31 03:00:00,34.32
2023-08-31 03:00:00,35.18
2023-08-31 03:00:00,35.45
2023-08-31 03:00:00,32.63
2023-08-31 03:00:00,32.88
2023-08-31 03:00:00,33.1
2023-08-31 03:00:00,39.14
2023-08-31 03:00:00,39.32
2023-08-31 03:00:00,39.81
2023-08-31 03:00:00,37.56
2023-08-31 03:00:00,35.14
2023-08-31 03:00:00,38.7
2023-08-31 03:00:00,38.39
2023-08-31 03:00:00,38.12
2023-08-31 03:00:00,38.0
2023-08-31 03:00:00,34.97
2023-08-31 03:00:00,34.81
2023-08-31 03:00:00,33.06
2023-08-31 03:00:00,33.29
2023-08-31 03:00:00,33.52
2023-08-31 03:00:00,39.04
2023-08-31 03:00:00,37.85
2023-08-31 03:00:00,39.66
2023-08-31 03:00:00,38.98
2023-08-31 03:00:00,38.65
2023-08-31 03:00:00,36.06
2023-08-31 03:00:00,35.88
2023-08-31 03:00:00,35.71
2023-08-31 03:00:00,35.16
2023-08-31 03:00:00,34.79
2023-08-31 03:00:00,34.59
2023-08-31 03:00:00,38.49
2023-08-31 03:00:00,39.96
2023-08-31 03:00:00,40.04
2023-08-31 03:00:00,37.84
2023-08-31 03:00:00,37.36
2023-08-31 03:00:00,37.02
2023-08-31 03:00:00,35.37
2023-08-31 03:00:00,35.3
2023-08-31 03:00:00,33.19
2023-08-31 03:00:00,36.78
2023-08-31 03:00:00,39.72
2023-08-31 03:00:00,39.26
2023-08-31 03:00:00,39.22
2023-08-31 03:00:00,38.76
2023-08-31 03:00:00,38.68
2023-08-31 03:00:00,34.02
2023-08-31 03:00:00,35.83
2023-08-31 03:00:00,35.65
2023-08-31 03:00:00,35.46
2023-08-31 03:00:00,33.87
2023-08-31 03:00:00,34.08
2023-08-31 03:00:00,38.4
2023-08-31 03:00:00,38.03
2023-08-31 03:00:00,526.73
2023-08-31 03:00:00,526.74
2023-08-31 03:00:00,34.21
2023-08-31 03:00:00,34.44
2023-08-31 03:00:00,34.65
2023-08-31 03:00:00,34.91
2023-08-31 03:00:00,39.34
2023-08-31 03:00:00,38.86
2023-08-31 03:00:00,38.74
2023-08-31 03:00:00,34.2
2023-08-31 03:00:00,39.16
2023-08-31 03:00:00,39.01
2023-08-31 03:00:00,38.79
2023-08-31 03:00:00,39.98
2023-08-31 03:00:00,38.67
2023-08-31 03:00:00,36.43
2023-08-31 03:00:00,36.09
2023-08-31 03:00:00,35.49
2023-08-31 03:00:00,39.35
2023-08-31 03:00:00,39.1
2023-08-31 03:00:00,34.6
2023-08-31 03:00:00,34.73
2023-08-31 03:00:00,34.9
2023-08-31 03:00:00,35.09
2023-08-31 03:00:00,38.77
2023-08-31 03:00:00,36.61
2023-09-07 03:00:00,39.26
2023-09-07 03:00:00,39.2
2023-09-07 03:00:00,39.14
2023-09-07 03:00:00,39.07
2023-09-07 03:00:00,38.89
2023-09-07 03:00:00,36.66
2023-09-07 03:00:00,35.63
2023-09-07 03:00:00,35.86
2023-09-07 03:00:00,39.98
2023-09-07 03:00:00,526.77
2023-09-07 03:00:00,38.92
2023-09-07 03:00:00,39.17
2023-09-07 03:00:00,39.37
2023-09-07 03:00:00,39.31
2023-09-07 03:00:00,39.22
2023-09-07 03:00:00,39.35
2023-09-07 03:00:00,39.34
2023-09-07 03:00:00,39.28
2023-09-07 03:00:00,39.19
2023-09-07 03:00:00,34.79
2023-09-07 03:00:00,35.08
2023-09-07 03:00:00,35.3
2023-09-07 03:00:00,39.25
2023-09-07 03:00:00,39.03
2023-09-07 03:00:00,38.8
2023-09-07 03:00:00,38.71
2023-09-07 03:00:00,38.61
2023-09-07 03:00:00,527.15
2023-09-07 03:00:00,37.15
2023-09-07 03:00:00,35.98
2023-09-07 03:00:00,36.4
2023-09-07 03:00:00,526.37
2023-09-07 03:00:00,526.25
2023-09-07 03:00:00,35.97
2023-09-07 03:00:00,37.62
2023-09-07 03:00:00,37.08
2023-09-07 03:00:00,35.39
2023-09-07 03:00:00,35.73
2023-09-07 03:00:00,35.94
2023-09-07 03:00:00,38.85
2023-09-07 03:00:00,38.76
2023-09-07 03:00:00,38.45
2023-09-07 03:00:00,527.31
2023-09-07 03:00:00,527.4
2023-09-07 03:00:00,37.38
2023-09-07 03:00:00,35.43
2023-09-07 03:00:00,35.6
2023-09-07 03:00:00,36.17
2023-09-07 03:00:00,36.38
2023-09-07 03:00:00,36.63
2023-09-07 03:00:00,526.3
2023-09-07 03:00:00,526.63
2023-09-07 03:00:00,526.21
2023-09-07 03:00:00,37.6
2023-09-07 03:00:00,37.44
2023-09-07 03:00:00,36.92
2023-09-07 03:00:00,35.48
2023-09-07 03:00:00,36.28
2023-09-07 03:00:00,526.14
2023-09-07 03:00:00,39.29
2023-09-07 03:00:00,39.0
2023-09-07 03:00:00,39.23
2023-09-07 03:00:00,527.2
2023-09-07 03:00:00,527.28
2023-09-07 03:00:00,527.41
2023-09-07 03:00:00,527.32
2023-09-07 03:00:00,39.06
2023-09-07 03:00:00,38.73
2023-09-07 03:00:00,37.32
2023-09-07 03:00:00,35.8
2023-09-07 03:00:00,35.95
2023-09-07 03:00:00,36.13
2023-09-07 03:00:00,36.34
2023-09-07 03:00:00,36.52
2023-09-07 03:00:00,526.83
2023-09-07 03:00:00,526.48
2023-09-07 03:00:00,37.5
2023-09-07 03:00:00,37.24
2023-09-07 03:00:00,37.13
2023-09-07 03:00:00,35.83
2023-09-07 03:00:00,36.06
2023-09-07 03:00:00,36.61
2023-09-07 03:00:00,526.57
2023-09-07 03:00:00,526.42
2023-09-07 03:00:00,38.64
2023-09-07 03:00:00,38.05
2023-09-07 03:00:00,37.84
2023-09-07 03:00:00,37.73
2023-09-07 03:00:00,37.47
2023-09-07 03:00:00,526.45
2023-09-07 03:00:00,526.31
2023-09-07 03:00:00,526.17
2023-09-07 03:00:00,525.99
2023-09-07 03:00:00,39.01
2023-09-07 03:00:00,37.66
2023-09-07 03:00:00,35.71
2023-09-07 03:00:00,35.92
2023-09-07 03:00:00,36.07
2023-09-07 03:00:00,36.23
2023-09-07 03:00:00,36.56
2023-09-07 03:00:00,36.99
2023-09-07 03:00:00,526.46
2023-09-07 03:00:00,526.33
2023-09-07 03:00:00,38.15
2023-09-07 03:00:00,38.03
2023-09-07 03:00:00,37.33
2023-09-07 03:00:00,37.99
2023-09-07 03:00:00,36.19
2023-09-07 03:00:00,36.37
2023-09-07 03:00:00,526.0
2023-09-07 03:00:00,39.32
2023-09-07 03:00:00,39.16
2023-09-07 03:00:00,39.09
2023-09-07 03:00:00,527.55
2023-09-07 03:00:00,527.58
2023-09-07 03:00:00,38.02
2023-09-07 03:00:00,37.79
2023-09-07 03:00:00,37.69
2023-09-07 03:00:00,35.91
2023-09-07 03:00:00,36.32
2023-09-07 03:00:00,36.5
2023-09-07 03:00:00,36.74
2023-09-07 03:00:00,36.93
2023-09-07 03:00:00,39.95
2023-09-07 03:00:00,526.28
2023-09-07 03:00:00,526.49
2023-09-07 03:00:00,37.82
2023-09-07 03:00:00,37.72
2023-09-07 03:00:00,526.52
2023-09-07 03:00:00,527.59
2023-09-07 03:00:00,527.43
2023-09-07 03:00:00,527.53
2023-09-07 03:00:00,37.85
2023-09-07 03:00:00,37.7
2023-09-07 03:00:00,36.09
2023-09-07 03:00:00,36.25
2023-09-07 03:00:00,36.77
2023-09-07 03:00:00,39.53
2023-09-07 03:00:00,526.18
