"Time","tlm_trx_cmn_mcu_temp"
2023-09-16 03:00:00,5
2023-09-16 03:00:00,-1
2023-09-16 03:00:00,0
2023-09-16 03:00:00,1
2023-09-16 03:00:00,2
2023-09-16 03:00:00,3
2023-09-16 03:00:00,-3
2023-09-16 03:00:00,12
2023-09-16 03:00:00,13
2023-09-16 03:00:00,14
2023-09-16 03:00:00,8
2023-09-16 03:00:00,7
2023-09-16 03:00:00,4
2023-09-16 03:00:00,-9
2023-09-16 03:00:00,-8
2023-09-16 03:00:00,-7
2023-09-16 03:00:00,-10
2023-09-17 03:00:00,10
2023-09-17 03:00:00,8
2023-09-17 03:00:00,7
2023-09-17 03:00:00,6
2023-09-17 03:00:00,5
2023-09-17 03:00:00,-5
2023-09-17 03:00:00,-1
2023-09-17 03:00:00,1
2023-09-17 03:00:00,2
2023-09-17 03:00:00,3
2023-09-17 03:00:00,15
2023-09-17 03:00:00,14
2023-09-17 03:00:00,11
2023-09-17 03:00:00,9
2023-09-17 03:00:00,4
2023-09-17 03:00:00,-8
2023-09-17 03:00:00,-9
2023-09-17 03:00:00,12
2023-09-17 03:00:00,13
2023-09-18 03:00:00,12
2023-09-18 03:00:00,13
2023-09-18 03:00:00,11
2023-09-18 03:00:00,10
2023-09-18 03:00:00,9
2023-09-18 03:00:00,8
2023-09-18 03:00:00,7
2023-09-18 03:00:00,6
2023-09-18 03:00:00,-4
2023-09-18 03:00:00,-5
2023-09-18 03:00:00,-3
2023-09-18 03:00:00,-1
2023-09-18 03:00:00,0
2023-09-18 03:00:00,1
2023-09-18 03:00:00,2
2023-09-18 03:00:00,3
2023-09-18 03:00:00,4
2023-09-18 03:00:00,5
2023-09-18 03:00:00,15
2023-09-18 03:00:00,14
2023-09-18 03:00:00,-8
2023-09-18 03:00:00,-7
2023-09-18 03:00:00,-10
2023-09-18 03:00:00,-11
2023-09-19 03:00:00,13
2023-09-19 03:00:00,11
2023-09-19 03:00:00,10
2023-09-19 03:00:00,9
2023-09-19 03:00:00,8
2023-09-19 03:00:00,-9
2023-09-19 03:00:00,15
2023-09-19 03:00:00,12
2023-09-19 03:00:00,-6
2023-09-19 03:00:00,-7
2023-09-19 03:00:00,-1
2023-09-19 03:00:00,-2
2023-09-19 03:00:00,-3
2023-09-19 03:00:00,-4
2023-09-19 03:00:00,0
2023-09-19 03:00:00,1
2023-09-19 03:00:00,3
2023-09-19 03:00:00,4
2023-09-19 03:00:00,5
2023-09-19 03:00:00,2
2023-09-19 03:00:00,14
2023-09-19 03:00:00,-5
2023-09-19 03:00:00,7
2023-09-19 03:00:00,6
2023-09-19 03:00:00,16
2023-09-19 03:00:00,17
2023-09-20 03:00:00,14
2023-09-20 03:00:00,13
2023-09-20 03:00:00,12
2023-09-20 03:00:00,9
2023-09-20 03:00:00,-6
2023-09-20 03:00:00,17
2023-09-20 03:00:00,-4
2023-09-20 03:00:00,2
2023-09-20 03:00:00,1
2023-09-20 03:00:00,3
2023-09-20 03:00:00,4
2023-09-20 03:00:00,5
2023-09-20 03:00:00,11
2023-09-20 03:00:00,-1
2023-09-20 03:00:00,-2
2023-09-20 03:00:00,15
2023-09-20 03:00:00,18
2023-09-20 03:00:00,-5
2023-09-20 03:00:00,-8
2023-09-20 03:00:00,19
2023-09-21 03:00:00,17
2023-09-21 03:00:00,16
2023-09-21 03:00:00,13
2023-09-21 03:00:00,12
2023-09-21 03:00:00,15
2023-09-21 03:00:00,0
2023-09-21 03:00:00,-1
2023-09-21 03:00:00,-2
2023-09-21 03:00:00,1
2023-09-21 03:00:00,4
2023-09-21 03:00:00,5
2023-09-21 03:00:00,6
2023-09-21 03:00:00,3
2023-09-21 03:00:00,7
2023-09-21 03:00:00,8
2023-09-21 03:00:00,9
2023-09-21 03:00:00,19
2023-09-21 03:00:00,14
2023-09-21 03:00:00,20
2023-09-21 03:00:00,21
2023-09-21 03:00:00,-5
2023-09-21 03:00:00,-4
2023-09-21 03:00:00,18
2023-09-22 03:00:00,19
2023-09-22 03:00:00,21
2023-09-22 03:00:00,2
2023-09-22 03:00:00,1
2023-09-22 03:00:00,8
2023-09-22 03:00:00,9
2023-09-22 03:00:00,11
2023-09-22 03:00:00,4
2023-09-22 03:00:00,5
2023-09-22 03:00:00,6
2023-09-22 03:00:00,7
2023-09-22 03:00:00,10
2023-09-22 03:00:00,18
2023-09-22 03:00:00,17
2023-09-22 03:00:00,16
2023-09-22 03:00:00,15
2023-09-22 03:00:00,14
2023-09-22 03:00:00,12
2023-09-22 03:00:00,13
2023-09-22 03:00:00,-3
2023-09-22 03:00:00,-2
2023-09-22 03:00:00,-5
2023-09-22 03:00:00,-1
2023-09-22 03:00:00,-4
2023-09-22 03:00:00,20
2023-09-22 03:00:00,22
2023-09-23 03:00:00,21
2023-09-23 03:00:00,22
2023-09-23 03:00:00,-2
2023-09-23 03:00:00,3
2023-09-23 03:00:00,1
2023-09-23 03:00:00,6
2023-09-23 03:00:00,4
2023-09-23 03:00:00,2
2023-09-23 03:00:00,7
2023-09-23 03:00:00,8
2023-09-23 03:00:00,9
2023-09-23 03:00:00,10
2023-09-23 03:00:00,11
2023-09-23 03:00:00,12
2023-09-23 03:00:00,13
2023-09-23 03:00:00,23
2023-09-23 03:00:00,17
2023-09-23 03:00:00,18
2023-09-23 03:00:00,16
2023-09-23 03:00:00,0
2023-09-23 03:00:00,-1
2023-09-23 03:00:00,-3
2023-09-23 03:00:00,19
2023-09-23 03:00:00,-4
2023-09-23 03:00:00,24
2023-09-24 03:00:00,13
2023-09-24 03:00:00,14
2023-09-24 03:00:00,15
2023-09-24 03:00:00,24
2023-09-24 03:00:00,25
2023-09-24 03:00:00,3
2023-09-24 03:00:00,2
2023-09-24 03:00:00,1
2023-09-24 03:00:00,4
2023-09-24 03:00:00,8
2023-09-24 03:00:00,7
2023-09-24 03:00:00,6
2023-09-24 03:00:00,10
2023-09-24 03:00:00,12
2023-09-24 03:00:00,9
2023-09-24 03:00:00,11
2023-09-24 03:00:00,23
2023-09-24 03:00:00,22
2023-09-24 03:00:00,21
2023-09-24 03:00:00,16
2023-09-24 03:00:00,17
2023-09-24 03:00:00,18
2023-09-24 03:00:00,-1
2023-09-24 03:00:00,-2
2023-09-24 03:00:00,0
2023-09-24 03:00:00,19
2023-09-24 03:00:00,20
2023-09-24 03:00:00,27
2023-09-24 03:00:00,28
2023-09-25 03:00:00,24
2023-09-25 03:00:00,25
2023-09-25 03:00:00,26
2023-09-25 03:00:00,3
2023-09-25 03:00:00,7
2023-09-25 03:00:00,6
2023-09-25 03:00:00,1
2023-09-25 03:00:00,11
2023-09-25 03:00:00,10
2023-09-25 03:00:00,9
2023-09-25 03:00:00,5
2023-09-25 03:00:00,12
2023-09-25 03:00:00,14
2023-09-25 03:00:00,15
2023-09-25 03:00:00,13
2023-09-25 03:00:00,23
2023-09-25 03:00:00,21
2023-09-25 03:00:00,20
2023-09-25 03:00:00,22
2023-09-25 03:00:00,16
2023-09-25 03:00:00,17
2023-09-25 03:00:00,18
2023-09-25 03:00:00,19
2023-09-25 03:00:00,0
2023-09-26 03:00:00,22
2023-09-26 03:00:00,23
2023-09-26 03:00:00,25
2023-09-26 03:00:00,2
2023-09-26 03:00:00,1
2023-09-26 03:00:00,6
2023-09-26 03:00:00,7
2023-09-26 03:00:00,5
2023-09-26 03:00:00,8
2023-09-26 03:00:00,9
2023-09-26 03:00:00,10
2023-09-26 03:00:00,11
2023-09-26 03:00:00,12
2023-09-26 03:00:00,14
2023-09-26 03:00:00,24
2023-09-26 03:00:00,21
2023-09-26 03:00:00,15
2023-09-26 03:00:00,16
2023-09-26 03:00:00,-1
2023-09-26 03:00:00,0
2023-09-26 03:00:00,19
2023-09-27 03:00:00,0
2023-09-27 03:00:00,23
2023-09-27 03:00:00,24
2023-09-27 03:00:00,1
2023-09-27 03:00:00,4
2023-09-27 03:00:00,3
2023-09-27 03:00:00,9
2023-09-27 03:00:00,8
2023-09-27 03:00:00,7
2023-09-27 03:00:00,6
2023-09-27 03:00:00,5
2023-09-27 03:00:00,11
2023-09-27 03:00:00,12
2023-09-27 03:00:00,13
2023-09-27 03:00:00,14
2023-09-27 03:00:00,15
2023-09-27 03:00:00,16
2023-09-27 03:00:00,10
2023-09-27 03:00:00,25
2023-09-27 03:00:00,22
2023-09-27 03:00:00,-1
2023-09-27 03:00:00,2
2023-09-27 03:00:00,18
2023-09-27 03:00:00,19
2023-09-27 03:00:00,21
2023-09-27 03:00:00,-4
2023-09-27 03:00:00,17
2023-09-28 03:00:00,1
2023-09-28 03:00:00,13
2023-09-28 03:00:00,14
2023-09-28 03:00:00,12
2023-09-28 03:00:00,15
2023-09-28 03:00:00,23
2023-09-28 03:00:00,24
2023-09-28 03:00:00,25
2023-09-28 03:00:00,4
2023-09-28 03:00:00,3
2023-09-28 03:00:00,2
2023-09-28 03:00:00,9
2023-09-28 03:00:00,8
2023-09-28 03:00:00,6
2023-09-28 03:00:00,10
2023-09-28 03:00:00,11
2023-09-28 03:00:00,22
2023-09-28 03:00:00,21
2023-09-28 03:00:00,0
2023-09-28 03:00:00,-1
2023-09-28 03:00:00,-2
2023-09-28 03:00:00,18
2023-09-29 03:00:00,25
2023-09-29 03:00:00,26
2023-09-29 03:00:00,2
2023-09-29 03:00:00,6
2023-09-29 03:00:00,4
2023-09-29 03:00:00,7
2023-09-29 03:00:00,8
2023-09-29 03:00:00,9
2023-09-29 03:00:00,12
2023-09-29 03:00:00,13
2023-09-29 03:00:00,14
2023-09-29 03:00:00,11
2023-09-29 03:00:00,24
2023-09-29 03:00:00,23
2023-09-29 03:00:00,22
2023-09-29 03:00:00,3
2023-09-29 03:00:00,-1
2023-09-29 03:00:00,0
2023-09-29 03:00:00,1
2023-09-29 03:00:00,17
2023-09-29 03:00:00,18
2023-09-30 03:00:00,25
2023-09-30 03:00:00,22
2023-09-30 03:00:00,23
2023-09-30 03:00:00,5
2023-09-30 03:00:00,4
2023-09-30 03:00:00,7
2023-09-30 03:00:00,6
2023-09-30 03:00:00,1
2023-09-30 03:00:00,12
2023-09-30 03:00:00,11
2023-09-30 03:00:00,10
2023-09-30 03:00:00,8
2023-09-30 03:00:00,9
2023-09-30 03:00:00,15
2023-09-30 03:00:00,24
2023-09-30 03:00:00,21
2023-09-30 03:00:00,14
2023-09-30 03:00:00,13
2023-09-30 03:00:00,0
2023-09-30 03:00:00,2
2023-09-30 03:00:00,-1
2023-09-30 03:00:00,26
2023-10-01 03:00:00,12
2023-10-01 03:00:00,13
2023-10-01 03:00:00,14
2023-10-01 03:00:00,15
2023-10-01 03:00:00,16
2023-10-01 03:00:00,17
2023-10-01 03:00:00,22
2023-10-01 03:00:00,23
2023-10-01 03:00:00,24
2023-10-01 03:00:00,6
2023-10-01 03:00:00,5
2023-10-01 03:00:00,4
2023-10-01 03:00:00,21
2023-10-01 03:00:00,2
2023-10-01 03:00:00,8
2023-10-01 03:00:00,7
2023-10-01 03:00:00,9
2023-10-01 03:00:00,10
2023-10-01 03:00:00,11
2023-10-01 03:00:00,1
2023-10-01 03:00:00,20
2023-10-02 03:00:00,9
2023-10-02 03:00:00,10
2023-10-02 03:00:00,11
2023-10-02 03:00:00,12
2023-10-02 03:00:00,13
2023-10-02 03:00:00,14
2023-10-02 03:00:00,15
2023-10-02 03:00:00,16
2023-10-02 03:00:00,23
2023-10-02 03:00:00,24
2023-10-02 03:00:00,25
2023-10-02 03:00:00,5
2023-10-02 03:00:00,3
2023-10-02 03:00:00,8
2023-10-02 03:00:00,7
2023-10-02 03:00:00,26
2023-10-02 03:00:00,20
2023-10-02 03:00:00,19
2023-10-02 03:00:00,2
2023-10-02 03:00:00,1
2023-10-02 03:00:00,-2
2023-10-02 03:00:00,18
2023-10-03 03:00:00,23
2023-10-03 03:00:00,24
2023-10-03 03:00:00,25
2023-10-03 03:00:00,6
2023-10-03 03:00:00,5
2023-10-03 03:00:00,4
2023-10-03 03:00:00,10
2023-10-03 03:00:00,8
2023-10-03 03:00:00,7
2023-10-03 03:00:00,9
2023-10-03 03:00:00,11
2023-10-03 03:00:00,12
2023-10-03 03:00:00,13
2023-10-03 03:00:00,14
2023-10-03 03:00:00,15
2023-10-03 03:00:00,27
2023-10-03 03:00:00,26
2023-10-03 03:00:00,22
2023-10-03 03:00:00,21
2023-10-03 03:00:00,20
2023-10-03 03:00:00,3
2023-10-03 03:00:00,2
2023-10-03 03:00:00,-1
2023-10-03 03:00:00,-2
2023-10-03 03:00:00,16
2023-10-03 03:00:00,18
2023-10-03 03:00:00,17
2023-10-03 03:00:00,19
2023-10-04 03:00:00,24
2023-10-04 03:00:00,25
2023-10-04 03:00:00,22
2023-10-04 03:00:00,6
2023-10-04 03:00:00,5
2023-10-04 03:00:00,4
2023-10-04 03:00:00,3
2023-10-04 03:00:00,11
2023-10-04 03:00:00,7
2023-10-04 03:00:00,9
2023-10-04 03:00:00,10
2023-10-04 03:00:00,12
2023-10-04 03:00:00,13
2023-10-04 03:00:00,26
2023-10-04 03:00:00,23
2023-10-04 03:00:00,21
2023-10-04 03:00:00,-1
2023-10-04 03:00:00,1
2023-10-04 03:00:00,0
2023-10-04 03:00:00,17
2023-10-04 03:00:00,15
2023-10-04 03:00:00,16
2023-10-05 03:00:00,15
2023-10-05 03:00:00,16
2023-10-05 03:00:00,17
2023-10-05 03:00:00,24
2023-10-05 03:00:00,21
2023-10-05 03:00:00,22
2023-10-05 03:00:00,23
2023-10-05 03:00:00,5
2023-10-05 03:00:00,4
2023-10-05 03:00:00,3
2023-10-05 03:00:00,8
2023-10-05 03:00:00,1
2023-10-05 03:00:00,9
2023-10-05 03:00:00,11
2023-10-05 03:00:00,12
2023-10-05 03:00:00,10
2023-10-05 03:00:00,13
2023-10-05 03:00:00,25
2023-10-05 03:00:00,14
2023-10-05 03:00:00,0
2023-10-05 03:00:00,-1
2023-10-05 03:00:00,2
2023-10-05 03:00:00,19
2023-10-05 03:00:00,26
2023-10-06 03:00:00,11
2023-10-06 03:00:00,12
2023-10-06 03:00:00,13
2023-10-06 03:00:00,14
2023-10-06 03:00:00,15
2023-10-06 03:00:00,16
2023-10-06 03:00:00,21
2023-10-06 03:00:00,22
2023-10-06 03:00:00,23
2023-10-06 03:00:00,7
2023-10-06 03:00:00,6
2023-10-06 03:00:00,5
2023-10-06 03:00:00,4
2023-10-06 03:00:00,1
2023-10-06 03:00:00,8
2023-10-06 03:00:00,3
2023-10-06 03:00:00,2
2023-10-06 03:00:00,9
2023-10-06 03:00:00,10
2023-10-06 03:00:00,24
2023-10-06 03:00:00,25
2023-10-06 03:00:00,17
2023-10-06 03:00:00,-1
2023-10-06 03:00:00,0
2023-10-06 03:00:00,-2
2023-10-06 03:00:00,18
2023-10-06 03:00:00,19
2023-10-07 03:00:00,11
2023-10-07 03:00:00,12
2023-10-07 03:00:00,13
2023-10-07 03:00:00,14
2023-10-07 03:00:00,15
2023-10-07 03:00:00,21
2023-10-07 03:00:00,22
2023-10-07 03:00:00,23
2023-10-07 03:00:00,7
2023-10-07 03:00:00,6
2023-10-07 03:00:00,2
2023-10-07 03:00:00,1
2023-10-07 03:00:00,18
2023-10-07 03:00:00,20
2023-10-07 03:00:00,5
2023-10-07 03:00:00,4
2023-10-07 03:00:00,8
2023-10-07 03:00:00,9
2023-10-07 03:00:00,10
2023-10-07 03:00:00,25
2023-10-07 03:00:00,24
2023-10-07 03:00:00,26
2023-10-07 03:00:00,16
2023-10-07 03:00:00,17
2023-10-07 03:00:00,0
2023-10-07 03:00:00,3
2023-10-07 03:00:00,-4
2023-10-07 03:00:00,-2
2023-10-07 03:00:00,-1
2023-10-07 03:00:00,-3
2023-10-07 03:00:00,19
2023-10-08 03:00:00,12
2023-10-08 03:00:00,13
2023-10-08 03:00:00,10
2023-10-08 03:00:00,11
2023-10-08 03:00:00,14
2023-10-08 03:00:00,15
2023-10-08 03:00:00,22
2023-10-08 03:00:00,24
2023-10-08 03:00:00,23
2023-10-08 03:00:00,4
2023-10-08 03:00:00,3
2023-10-08 03:00:00,1
2023-10-08 03:00:00,18
2023-10-08 03:00:00,2
2023-10-08 03:00:00,8
2023-10-08 03:00:00,9
2023-10-08 03:00:00,6
2023-10-08 03:00:00,7
2023-10-08 03:00:00,21
2023-10-08 03:00:00,19
2023-10-08 03:00:00,20
2023-10-08 03:00:00,25
2023-10-08 03:00:00,17
2023-10-08 03:00:00,-4
2023-10-08 03:00:00,-3
2023-10-08 03:00:00,16
2023-10-09 03:00:00,12
2023-10-09 03:00:00,23
2023-10-09 03:00:00,24
2023-10-09 03:00:00,5
2023-10-09 03:00:00,4
2023-10-09 03:00:00,3
2023-10-09 03:00:00,2
2023-10-09 03:00:00,18
2023-10-09 03:00:00,19
2023-10-09 03:00:00,7
2023-10-09 03:00:00,9
2023-10-09 03:00:00,6
2023-10-09 03:00:00,10
2023-10-09 03:00:00,11
2023-10-09 03:00:00,13
2023-10-09 03:00:00,8
2023-10-09 03:00:00,25
2023-10-09 03:00:00,20
2023-10-09 03:00:00,21
2023-10-09 03:00:00,22
2023-10-09 03:00:00,26
2023-10-09 03:00:00,14
2023-10-09 03:00:00,-2
2023-10-09 03:00:00,-3
2023-10-09 03:00:00,15
2023-10-09 03:00:00,16
2023-10-09 03:00:00,17
2023-10-10 03:00:00,14
2023-10-10 03:00:00,15
2023-10-10 03:00:00,16
2023-10-10 03:00:00,17
2023-10-10 03:00:00,23
2023-10-10 03:00:00,24
2023-10-10 03:00:00,20
2023-10-10 03:00:00,22
2023-10-10 03:00:00,4
2023-10-10 03:00:00,18
2023-10-10 03:00:00,21
2023-10-10 03:00:00,7
2023-10-10 03:00:00,6
2023-10-10 03:00:00,8
2023-10-10 03:00:00,9
2023-10-10 03:00:00,10
2023-10-10 03:00:00,11
2023-10-10 03:00:00,12
2023-10-10 03:00:00,25
2023-10-10 03:00:00,5
2023-10-10 03:00:00,1
2023-10-10 03:00:00,0
2023-10-10 03:00:00,13
2023-10-10 03:00:00,-1
2023-10-10 03:00:00,-2
2023-10-11 03:00:00,13
2023-10-11 03:00:00,14
2023-10-11 03:00:00,15
2023-10-11 03:00:00,18
2023-10-11 03:00:00,19
2023-10-11 03:00:00,20
2023-10-11 03:00:00,21
2023-10-11 03:00:00,4
2023-10-11 03:00:00,-1
2023-10-11 03:00:00,6
2023-10-11 03:00:00,2
2023-10-11 03:00:00,7
2023-10-11 03:00:00,8
2023-10-11 03:00:00,9
2023-10-11 03:00:00,10
2023-10-11 03:00:00,11
2023-10-11 03:00:00,26
2023-10-11 03:00:00,23
2023-10-11 03:00:00,22
2023-10-11 03:00:00,24
2023-10-11 03:00:00,25
2023-10-11 03:00:00,12
2023-10-11 03:00:00,1
2023-10-11 03:00:00,0
2023-10-11 03:00:00,-2
2023-10-11 03:00:00,16
2023-10-11 03:00:00,17
2023-10-12 03:00:00,10
2023-10-12 03:00:00,11
2023-10-12 03:00:00,12
2023-10-12 03:00:00,13
2023-10-12 03:00:00,14
2023-10-12 03:00:00,19
2023-10-12 03:00:00,20
2023-10-12 03:00:00,1
2023-10-12 03:00:00,0
2023-10-12 03:00:00,4
2023-10-12 03:00:00,3
2023-10-12 03:00:00,5
2023-10-12 03:00:00,6
2023-10-12 03:00:00,7
2023-10-12 03:00:00,8
2023-10-12 03:00:00,9
2023-10-12 03:00:00,23
2023-10-12 03:00:00,22
2023-10-12 03:00:00,25
2023-10-12 03:00:00,24
2023-10-12 03:00:00,15
2023-10-12 03:00:00,2
2023-10-12 03:00:00,-1
2023-10-12 03:00:00,-5
2023-10-12 03:00:00,-4
2023-10-12 03:00:00,18
2023-10-12 03:00:00,21
2023-10-13 03:00:00,11
2023-10-13 03:00:00,9
2023-10-13 03:00:00,10
2023-10-13 03:00:00,12
2023-10-13 03:00:00,13
2023-10-13 03:00:00,14
2023-10-13 03:00:00,19
2023-10-13 03:00:00,2
2023-10-13 03:00:00,1
2023-10-13 03:00:00,0
2023-10-13 03:00:00,-1
2023-10-13 03:00:00,4
2023-10-13 03:00:00,5
2023-10-13 03:00:00,6
2023-10-13 03:00:00,7
2023-10-13 03:00:00,8
2023-10-13 03:00:00,3
2023-10-13 03:00:00,20
2023-10-13 03:00:00,23
2023-10-13 03:00:00,25
2023-10-13 03:00:00,24
2023-10-13 03:00:00,22
2023-10-13 03:00:00,21
2023-10-13 03:00:00,-4
2023-10-13 03:00:00,-3
2023-10-14 03:00:00,7
2023-10-14 03:00:00,8
2023-10-14 03:00:00,9
2023-10-14 03:00:00,10
2023-10-14 03:00:00,11
2023-10-14 03:00:00,12
2023-10-14 03:00:00,13
2023-10-14 03:00:00,14
2023-10-14 03:00:00,21
2023-10-14 03:00:00,2
2023-10-14 03:00:00,1
2023-10-14 03:00:00,0
2023-10-14 03:00:00,16
2023-10-14 03:00:00,5
2023-10-14 03:00:00,6
2023-10-14 03:00:00,4
2023-10-14 03:00:00,3
2023-10-14 03:00:00,22
2023-10-14 03:00:00,24
2023-10-14 03:00:00,23
2023-10-14 03:00:00,25
2023-10-14 03:00:00,20
2023-10-14 03:00:00,-1
2023-10-14 03:00:00,-5
2023-10-14 03:00:00,-4
2023-10-14 03:00:00,-2
2023-10-14 03:00:00,-3
2023-10-15 03:00:00,21
2023-10-15 03:00:00,24
2023-10-15 03:00:00,23
2023-10-15 03:00:00,22
2023-10-15 03:00:00,20
2023-10-15 03:00:00,19
2023-10-15 03:00:00,2
2023-10-15 03:00:00,1
2023-10-15 03:00:00,5
2023-10-15 03:00:00,6
2023-10-15 03:00:00,7
2023-10-15 03:00:00,8
2023-10-15 03:00:00,9
2023-10-15 03:00:00,4
2023-10-15 03:00:00,10
2023-10-15 03:00:00,11
2023-10-15 03:00:00,17
2023-10-15 03:00:00,18
2023-10-15 03:00:00,-3
2023-10-15 03:00:00,-4
2023-10-15 03:00:00,0
2023-10-15 03:00:00,-1
2023-10-15 03:00:00,-2
2023-10-15 03:00:00,16
2023-10-16 03:00:00,9
2023-10-16 03:00:00,10
2023-10-16 03:00:00,11
2023-10-16 03:00:00,12
2023-10-16 03:00:00,13
2023-10-16 03:00:00,6
2023-10-16 03:00:00,7
2023-10-16 03:00:00,8
2023-10-16 03:00:00,3
2023-10-16 03:00:00,4
2023-10-16 03:00:00,5
2023-10-16 03:00:00,24
2023-10-16 03:00:00,23
2023-10-16 03:00:00,22
2023-10-16 03:00:00,21
2023-10-16 03:00:00,-2
2023-10-16 03:00:00,1
2023-10-16 03:00:00,0
2023-10-16 03:00:00,-1
2023-10-16 03:00:00,-5
2023-10-16 03:00:00,-4
2023-10-16 03:00:00,2
2023-10-16 03:00:00,17
2023-10-16 03:00:00,18
2023-10-16 03:00:00,19
2023-10-17 03:00:00,9
2023-10-17 03:00:00,10
2023-10-17 03:00:00,11
2023-10-17 03:00:00,12
2023-10-17 03:00:00,13
2023-10-17 03:00:00,18
2023-10-17 03:00:00,-1
2023-10-17 03:00:00,4
2023-10-17 03:00:00,3
2023-10-17 03:00:00,6
2023-10-17 03:00:00,7
2023-10-17 03:00:00,8
2023-10-17 03:00:00,2
2023-10-17 03:00:00,5
2023-10-17 03:00:00,20
2023-10-17 03:00:00,23
2023-10-17 03:00:00,22
2023-10-17 03:00:00,21
2023-10-17 03:00:00,1
2023-10-17 03:00:00,-5
2023-10-17 03:00:00,-4
2023-10-17 03:00:00,0
2023-10-17 03:00:00,17
2023-10-17 03:00:00,19
2023-10-18 03:00:00,10
2023-10-18 03:00:00,9
2023-10-18 03:00:00,1
2023-10-18 03:00:00,15
2023-10-18 03:00:00,5
2023-10-18 03:00:00,4
2023-10-18 03:00:00,6
2023-10-18 03:00:00,11
2023-10-18 03:00:00,8
2023-10-18 03:00:00,7
2023-10-18 03:00:00,3
2023-10-18 03:00:00,2
2023-10-18 03:00:00,23
2023-10-18 03:00:00,24
2023-10-18 03:00:00,21
2023-10-18 03:00:00,-4
2023-10-18 03:00:00,12
2023-10-18 03:00:00,-1
2023-10-18 03:00:00,-3
2023-10-18 03:00:00,18
2023-10-18 03:00:00,19
2023-10-18 03:00:00,20
2023-10-19 03:00:00,7
2023-10-19 03:00:00,8
2023-10-19 03:00:00,12
2023-10-19 03:00:00,11
2023-10-19 03:00:00,10
2023-10-19 03:00:00,9
2023-10-19 03:00:00,5
2023-10-19 03:00:00,6
2023-10-19 03:00:00,4
2023-10-19 03:00:00,1
2023-10-19 03:00:00,2
2023-10-19 03:00:00,3
2023-10-19 03:00:00,18
2023-10-19 03:00:00,15
2023-10-19 03:00:00,16
2023-10-19 03:00:00,17
2023-10-19 03:00:00,24
2023-10-19 03:00:00,23
2023-10-19 03:00:00,13
2023-10-19 03:00:00,22
2023-10-19 03:00:00,21
2023-10-19 03:00:00,20
2023-10-19 03:00:00,-4
2023-10-19 03:00:00,-1
2023-10-19 03:00:00,-3
2023-10-19 03:00:00,-2
2023-10-19 03:00:00,19
2023-10-20 03:00:00,11
2023-10-20 03:00:00,8
2023-10-20 03:00:00,2
2023-10-20 03:00:00,5
2023-10-20 03:00:00,6
2023-10-20 03:00:00,3
2023-10-20 03:00:00,4
2023-10-20 03:00:00,22
2023-10-20 03:00:00,21
2023-10-20 03:00:00,7
2023-10-20 03:00:00,1
2023-10-20 03:00:00,0
2023-10-20 03:00:00,-1
2023-10-20 03:00:00,-2
2023-10-20 03:00:00,-3
2023-10-20 03:00:00,9
2023-10-20 03:00:00,10
2023-10-20 03:00:00,13
2023-10-20 03:00:00,14
2023-10-20 03:00:00,19
2023-10-20 03:00:00,16
2023-10-20 03:00:00,17
2023-10-20 03:00:00,18
2023-10-20 03:00:00,12
2023-10-21 03:00:00,10
2023-10-21 03:00:00,8
2023-10-21 03:00:00,7
2023-10-21 03:00:00,1
2023-10-21 03:00:00,-1
2023-10-21 03:00:00,6
2023-10-21 03:00:00,0
2023-10-21 03:00:00,2
2023-10-21 03:00:00,4
2023-10-21 03:00:00,5
2023-10-21 03:00:00,3
2023-10-21 03:00:00,11
2023-10-21 03:00:00,12
2023-10-21 03:00:00,21
2023-10-21 03:00:00,20
2023-10-21 03:00:00,-2
2023-10-21 03:00:00,9
2023-10-21 03:00:00,13
2023-10-21 03:00:00,14
2023-10-21 03:00:00,15
2023-10-21 03:00:00,16
2023-10-21 03:00:00,17
2023-10-21 03:00:00,18
2023-10-22 03:00:00,11
2023-10-22 03:00:00,9
2023-10-22 03:00:00,7
2023-10-22 03:00:00,6
2023-10-22 03:00:00,2
2023-10-22 03:00:00,4
2023-10-22 03:00:00,5
2023-10-22 03:00:00,3
2023-10-22 03:00:00,24
2023-10-22 03:00:00,23
2023-10-22 03:00:00,21
2023-10-22 03:00:00,15
2023-10-22 03:00:00,8
2023-10-22 03:00:00,10
2023-10-22 03:00:00,-2
2023-10-22 03:00:00,-3
2023-10-22 03:00:00,1
2023-10-22 03:00:00,0
2023-10-22 03:00:00,-5
2023-10-22 03:00:00,17
2023-10-22 03:00:00,18
2023-10-22 03:00:00,19
2023-10-23 03:00:00,4
2023-10-23 03:00:00,3
2023-10-23 03:00:00,11
2023-10-23 03:00:00,9
2023-10-23 03:00:00,8
2023-10-23 03:00:00,7
2023-10-23 03:00:00,6
2023-10-23 03:00:00,2
2023-10-23 03:00:00,5
2023-10-23 03:00:00,1
2023-10-23 03:00:00,22
2023-10-23 03:00:00,23
2023-10-23 03:00:00,21
2023-10-23 03:00:00,-1
2023-10-23 03:00:00,-5
2023-10-23 03:00:00,-2
2023-10-23 03:00:00,-4
2023-10-23 03:00:00,16
2023-10-23 03:00:00,17
2023-10-23 03:00:00,18
2023-10-23 03:00:00,19
2023-10-23 03:00:00,20
2023-10-23 03:00:00,10
2023-10-24 03:00:00,2
2023-10-24 03:00:00,3
2023-10-24 03:00:00,4
2023-10-24 03:00:00,5
2023-10-24 03:00:00,6
