"Time","tlm_mb_solarpanel_1_current()"
2023-08-01 03:00:00,148 
2023-08-01 03:00:00,304 
2023-08-01 03:00:00,577 
2023-08-01 03:00:00,42 
2023-08-01 03:00:00,20 
2023-08-01 03:00:00,65 
2023-08-01 03:00:00,406 
2023-08-01 03:00:00,264 
2023-08-01 03:00:00,453 
2023-08-02 03:00:00,698 
2023-08-02 03:00:00,704 
2023-08-02 03:00:00,3.2 
2023-08-02 03:00:00,562 
2023-08-02 03:00:00,572 
2023-08-02 03:00:00,411 
2023-08-02 03:00:00,2.7 
2023-08-02 03:00:00,2.9 
2023-08-02 03:00:00,765 
2023-08-02 03:00:00,358 
2023-08-02 03:00:00,208 
2023-08-02 03:00:00,124 
2023-08-02 03:00:00,401 
2023-08-02 03:00:00,447 
2023-08-02 03:00:00,661 
2023-08-02 03:00:00,551 
2023-08-02 03:00:00,196 
2023-08-02 03:00:00,234 
2023-08-02 03:00:00,385 
2023-08-02 03:00:00,364 
2023-08-02 03:00:00,342 
2023-08-02 03:00:00,289 
2023-08-02 03:00:00,512 
2023-08-02 03:00:00,391 
2023-08-02 03:00:00,242 
2023-08-03 03:00:00,517 
2023-08-03 03:00:00,380 
2023-08-03 03:00:00,285 
2023-08-03 03:00:00,378 
2023-08-03 03:00:00,353 
2023-08-03 03:00:00,583 
2023-08-03 03:00:00,288 
2023-08-03 03:00:00,342 
2023-08-03 03:00:00,2.7 
2023-08-03 03:00:00,2.9 
2023-08-03 03:00:00,814 
2023-08-03 03:00:00,335 
2023-08-03 03:00:00,703 
2023-08-03 03:00:00,849 
2023-08-03 03:00:00,747 
2023-08-03 03:00:00,705 
2023-08-03 03:00:00,233 
2023-08-03 03:00:00,340 
2023-08-03 03:00:00,217 
2023-08-04 03:00:00,768 
2023-08-04 03:00:00,3.2 
2023-08-04 03:00:00,662 
2023-08-04 03:00:00,629 
2023-08-04 03:00:00,580 
2023-08-04 03:00:00,471 
2023-08-04 03:00:00,509 
2023-08-04 03:00:00,171 
2023-08-04 03:00:00,373 
2023-08-04 03:00:00,404 
2023-08-04 03:00:00,375 
2023-08-04 03:00:00,242 
2023-08-04 03:00:00,2.7 
2023-08-04 03:00:00,414 
2023-08-04 03:00:00,89 
2023-08-04 03:00:00,409 
2023-08-04 03:00:00,545 
2023-08-04 03:00:00,60 
2023-08-04 03:00:00,116 
2023-08-04 03:00:00,286 
2023-08-04 03:00:00,203 
2023-08-04 03:00:00,59 
2023-08-05 03:00:00,543 
2023-08-05 03:00:00,669 
2023-08-05 03:00:00,3.2 
2023-08-05 03:00:00,329 
2023-08-05 03:00:00,619 
2023-08-05 03:00:00,480 
2023-08-05 03:00:00,214 
2023-08-05 03:00:00,476 
2023-08-05 03:00:00,298 
2023-08-05 03:00:00,2.7 
2023-08-05 03:00:00,2.9 
2023-08-05 03:00:00,784 
2023-08-05 03:00:00,252 
2023-08-05 03:00:00,188 
2023-08-05 03:00:00,453 
2023-08-05 03:00:00,80 
2023-08-05 03:00:00,358 
2023-08-06 03:00:00,565 
2023-08-06 03:00:00,779 
2023-08-06 03:00:00,341 
2023-08-06 03:00:00,438 
2023-08-06 03:00:00,236 
2023-08-06 03:00:00,338 
2023-08-06 03:00:00,328 
2023-08-06 03:00:00,493 
2023-08-06 03:00:00,2.7 
2023-08-06 03:00:00,2.9 
2023-08-06 03:00:00,302 
2023-08-06 03:00:00,294 
2023-08-06 03:00:00,208 
2023-08-06 03:00:00,612 
2023-08-06 03:00:00,362 
2023-08-06 03:00:00,27 
2023-08-06 03:00:00,546 
2023-08-06 03:00:00,256 
2023-08-06 03:00:00,433 
2023-08-06 03:00:00,264 
2023-08-06 03:00:00,226 
2023-08-07 03:00:00,13 
2023-08-07 03:00:00,153 
2023-08-07 03:00:00,442 
2023-08-07 03:00:00,120 
2023-08-07 03:00:00,14 
2023-08-07 03:00:00,493 
2023-08-07 03:00:00,2.7 
2023-08-07 03:00:00,2.9 
2023-08-07 03:00:00,7.1 
2023-08-07 03:00:00,16 
2023-08-07 03:00:00,101 
2023-08-07 03:00:00,24 
2023-08-07 03:00:00,159 
2023-08-07 03:00:00,39 
2023-08-07 03:00:00,626 
2023-08-07 03:00:00,543 
2023-08-07 03:00:00,222 
2023-08-07 03:00:00,12 
2023-08-08 03:00:00,601 
2023-08-08 03:00:00,636 
2023-08-08 03:00:00,3.2 
2023-08-08 03:00:00,523 
2023-08-08 03:00:00,545 
2023-08-08 03:00:00,520 
2023-08-08 03:00:00,16 
2023-08-08 03:00:00,469 
2023-08-08 03:00:00,470 
2023-08-08 03:00:00,380 
2023-08-08 03:00:00,2.7 
2023-08-08 03:00:00,93 
2023-08-08 03:00:00,166 
2023-08-08 03:00:00,441 
2023-08-08 03:00:00,379 
2023-08-08 03:00:00,520 
2023-08-08 03:00:00,722 
2023-08-08 03:00:00,460 
2023-08-08 03:00:00,523 
2023-08-08 03:00:00,94 
2023-08-08 03:00:00,125 
2023-08-09 03:00:00,351 
2023-08-09 03:00:00,14 
2023-08-09 03:00:00,147 
2023-08-09 03:00:00,96 
2023-08-09 03:00:00,484 
2023-08-09 03:00:00,28 
2023-08-09 03:00:00,523 
2023-08-09 03:00:00,10 
2023-08-09 03:00:00,143 
2023-08-09 03:00:00,62 
2023-08-09 03:00:00,448 
2023-08-09 03:00:00,21 
2023-08-09 03:00:00,90 
2023-08-09 03:00:00,21 
2023-08-09 03:00:00,2.7 
2023-08-09 03:00:00,2.9 
2023-08-09 03:00:00,287 
2023-08-09 03:00:00,552 
2023-08-09 03:00:00,285 
2023-08-09 03:00:00,486 
2023-08-09 03:00:00,470 
2023-08-09 03:00:00,420 
2023-08-09 03:00:00,525 
2023-08-09 03:00:00,429 
2023-08-09 03:00:00,828 
2023-08-09 03:00:00,481 
2023-08-09 03:00:00,427 
2023-08-09 03:00:00,400 
2023-08-09 03:00:00,611 
2023-08-09 03:00:00,175 
2023-08-09 03:00:00,112 
2023-08-09 03:00:00,141 
2023-08-09 03:00:00,16 
2023-08-09 03:00:00,136 
2023-08-09 03:00:00,359 
2023-08-09 03:00:00,411 
2023-08-09 03:00:00,252 
2023-08-09 03:00:00,334 
2023-08-09 03:00:00,316 
2023-08-10 03:00:00,2.7 
2023-08-10 03:00:00,495 
2023-08-10 03:00:00,474 
2023-08-10 03:00:00,62 
2023-08-10 03:00:00,358 
2023-08-10 03:00:00,563 
2023-08-10 03:00:00,512 
2023-08-10 03:00:00,179 
2023-08-10 03:00:00,3.2 
2023-08-10 03:00:00,50 
2023-08-10 03:00:00,434 
2023-08-10 03:00:00,19 
2023-08-10 03:00:00,483 
2023-08-10 03:00:00,5.9 
2023-08-10 03:00:00,89 
2023-08-10 03:00:00,106 
2023-08-10 03:00:00,13 
2023-08-10 03:00:00,64 
2023-08-10 03:00:00,438 
2023-08-10 03:00:00,22 
2023-08-10 03:00:00,484 
2023-08-10 03:00:00,5.1 
2023-08-10 03:00:00,25 
2023-08-10 03:00:00,213 
2023-08-10 03:00:00,152 
2023-08-10 03:00:00,442 
2023-08-10 03:00:00,435 
2023-08-10 03:00:00,10 
2023-08-10 03:00:00,20 
2023-08-10 03:00:00,48 
2023-08-10 03:00:00,52 
2023-08-10 03:00:00,238 
2023-08-10 03:00:00,6.3 
2023-08-10 03:00:00,177 
2023-08-10 03:00:00,80 
2023-08-10 03:00:00,666 
2023-08-10 03:00:00,435 
2023-08-10 03:00:00,339 
2023-08-10 03:00:00,459 
2023-08-10 03:00:00,274 
2023-08-10 03:00:00,701 
2023-08-10 03:00:00,470 
2023-08-10 03:00:00,10 
2023-08-10 03:00:00,584 
2023-08-10 03:00:00,257 
2023-08-10 03:00:00,215 
2023-08-11 03:00:00,2.9 
2023-08-11 03:00:00,413 
2023-08-11 03:00:00,203 
2023-08-11 03:00:00,232 
2023-08-11 03:00:00,210 
2023-08-11 03:00:00,676 
2023-08-11 03:00:00,423 
2023-08-11 03:00:00,94 
2023-08-11 03:00:00,13 
2023-08-11 03:00:00,3.2 
2023-08-11 03:00:00,234 
2023-08-11 03:00:00,9.0 
2023-08-11 03:00:00,202 
2023-08-11 03:00:00,229 
2023-08-11 03:00:00,208 
2023-08-11 03:00:00,474 
2023-08-11 03:00:00,11 
2023-08-11 03:00:00,466 
2023-08-11 03:00:00,284 
2023-08-11 03:00:00,407 
2023-08-11 03:00:00,2.7 
2023-08-11 03:00:00,152 
2023-08-11 03:00:00,17 
2023-08-11 03:00:00,9.3 
2023-08-11 03:00:00,344 
2023-08-11 03:00:00,429 
2023-08-11 03:00:00,191 
2023-08-11 03:00:00,423 
2023-08-11 03:00:00,451 
2023-08-11 03:00:00,726 
2023-08-11 03:00:00,149 
2023-08-11 03:00:00,280 
2023-08-11 03:00:00,21 
2023-08-11 03:00:00,475 
2023-08-11 03:00:00,241 
2023-08-11 03:00:00,105 
2023-08-11 03:00:00,312 
2023-08-11 03:00:00,316 
2023-08-11 03:00:00,658 
2023-08-11 03:00:00,246 
2023-08-11 03:00:00,27 
2023-08-11 03:00:00,428 
2023-08-11 03:00:00,22 
2023-08-11 03:00:00,341 
2023-08-11 03:00:00,121 
2023-08-11 03:00:00,5.1 
2023-08-11 03:00:00,258 
2023-08-12 03:00:00,2.7 
2023-08-12 03:00:00,25 
2023-08-12 03:00:00,8.1 
2023-08-12 03:00:00,233 
2023-08-12 03:00:00,381 
2023-08-12 03:00:00,336 
2023-08-12 03:00:00,9.0 
2023-08-12 03:00:00,2.4 
2023-08-12 03:00:00,664 
2023-08-12 03:00:00,190 
2023-08-12 03:00:00,10 
2023-08-12 03:00:00,7.3 
2023-08-12 03:00:00,19 
2023-08-12 03:00:00,25 
2023-08-12 03:00:00,18 
2023-08-12 03:00:00,375 
2023-08-12 03:00:00,35 
2023-08-12 03:00:00,39 
2023-08-12 03:00:00,186 
2023-08-12 03:00:00,331 
2023-08-12 03:00:00,173 
2023-08-12 03:00:00,12 
2023-08-12 03:00:00,28 
2023-08-12 03:00:00,30 
2023-08-12 03:00:00,256 
2023-08-12 03:00:00,132 
2023-08-12 03:00:00,156 
2023-08-12 03:00:00,279 
2023-08-12 03:00:00,121 
2023-08-12 03:00:00,182 
2023-08-12 03:00:00,474 
2023-08-12 03:00:00,82 
2023-08-12 03:00:00,265 
2023-08-12 03:00:00,502 
2023-08-12 03:00:00,206 
2023-08-12 03:00:00,95 
2023-08-12 03:00:00,727 
2023-08-12 03:00:00,405 
2023-08-12 03:00:00,32 
2023-08-12 03:00:00,43 
2023-08-12 03:00:00,132 
2023-08-12 03:00:00,672 
2023-08-12 03:00:00,606 
2023-08-12 03:00:00,115 
2023-08-12 03:00:00,483 
2023-08-12 03:00:00,5.1 
2023-08-12 03:00:00,9.3 
2023-08-12 03:00:00,286 
2023-08-12 03:00:00,24 
2023-08-12 03:00:00,10 
2023-08-12 03:00:00,6.8 
2023-08-12 03:00:00,30 
2023-08-13 03:00:00,2.4 
2023-08-13 03:00:00,2.7 
2023-08-13 03:00:00,22 
2023-08-13 03:00:00,43 
2023-08-13 03:00:00,3.2 
2023-08-13 03:00:00,5.1 
2023-08-13 03:00:00,543 
2023-08-13 03:00:00,642 
2023-08-13 03:00:00,6.3 
2023-08-13 03:00:00,2.9 
2023-08-13 03:00:00,13 
2023-08-13 03:00:00,20 
2023-08-13 03:00:00,345 
2023-08-13 03:00:00,23 
2023-08-13 03:00:00,36 
2023-08-13 03:00:00,14 
2023-08-13 03:00:00,51 
2023-08-13 03:00:00,30 
2023-08-13 03:00:00,11 
2023-08-13 03:00:00,7.3 
2023-08-13 03:00:00,35 
2023-08-13 03:00:00,371 
2023-08-13 03:00:00,44 
2023-08-13 03:00:00,7.1 
2023-08-13 03:00:00,28 
2023-08-13 03:00:00,5.4 
2023-08-13 03:00:00,15 
2023-08-13 03:00:00,23 
2023-08-13 03:00:00,135 
2023-08-13 03:00:00,57 
2023-08-13 03:00:00,13 
2023-08-13 03:00:00,38 
2023-08-13 03:00:00,52 
2023-08-13 03:00:00,17 
2023-08-13 03:00:00,19 
2023-08-13 03:00:00,69 
2023-08-13 03:00:00,16 
2023-08-13 03:00:00,9.0 
2023-08-13 03:00:00,462 
2023-08-13 03:00:00,401 
2023-08-13 03:00:00,328 
2023-08-13 03:00:00,116 
2023-08-13 03:00:00,123 
2023-08-13 03:00:00,276 
2023-08-13 03:00:00,86 
2023-08-13 03:00:00,107 
2023-08-13 03:00:00,28 
2023-08-13 03:00:00,453 
2023-08-13 03:00:00,270 
2023-08-13 03:00:00,70 
2023-08-13 03:00:00,366 
2023-08-13 03:00:00,649 
2023-08-13 03:00:00,173 
2023-08-13 03:00:00,338 
2023-08-13 03:00:00,200 
2023-08-13 03:00:00,13 
2023-08-14 03:00:00,2.4 
2023-08-14 03:00:00,2.7 
2023-08-14 03:00:00,195 
2023-08-14 03:00:00,6.6 
2023-08-14 03:00:00,611 
2023-08-14 03:00:00,4.6 
2023-08-14 03:00:00,406 
2023-08-14 03:00:00,77 
2023-08-14 03:00:00,5.9 
2023-08-14 03:00:00,12 
2023-08-14 03:00:00,387 
2023-08-14 03:00:00,16 
2023-08-14 03:00:00,131 
2023-08-14 03:00:00,17 
2023-08-14 03:00:00,11 
2023-08-14 03:00:00,28 
2023-08-14 03:00:00,366 
2023-08-14 03:00:00,22 
2023-08-14 03:00:00,27 
2023-08-14 03:00:00,5.4 
2023-08-14 03:00:00,14 
2023-08-14 03:00:00,17 
2023-08-14 03:00:00,9.3 
2023-08-14 03:00:00,25 
2023-08-14 03:00:00,27 
2023-08-14 03:00:00,24 
2023-08-14 03:00:00,230 
2023-08-14 03:00:00,34 
2023-08-14 03:00:00,60 
2023-08-14 03:00:00,159 
2023-08-14 03:00:00,502 
2023-08-14 03:00:00,440 
2023-08-14 03:00:00,274 
2023-08-14 03:00:00,112 
2023-08-14 03:00:00,559 
2023-08-14 03:00:00,247 
2023-08-14 03:00:00,59 
2023-08-14 03:00:00,486 
2023-08-14 03:00:00,63 
2023-08-14 03:00:00,406 
2023-08-14 03:00:00,771 
2023-08-15 03:00:00,2.4 
2023-08-15 03:00:00,2.7 
2023-08-15 03:00:00,115 
2023-08-15 03:00:00,8.1 
2023-08-15 03:00:00,13 
2023-08-15 03:00:00,507 
2023-08-15 03:00:00,2.9 
2023-08-15 03:00:00,17 
2023-08-15 03:00:00,5.6 
2023-08-15 03:00:00,6.8 
2023-08-15 03:00:00,93 
2023-08-15 03:00:00,343 
2023-08-15 03:00:00,123 
2023-08-15 03:00:00,185 
2023-08-15 03:00:00,17 
2023-08-15 03:00:00,306 
2023-08-15 03:00:00,53 
2023-08-15 03:00:00,38 
2023-08-15 03:00:00,32 
2023-08-15 03:00:00,34 
2023-08-15 03:00:00,18 
2023-08-15 03:00:00,44 
2023-08-15 03:00:00,488 
2023-08-15 03:00:00,93 
2023-08-15 03:00:00,125 
2023-08-15 03:00:00,437 
2023-08-15 03:00:00,423 
2023-08-15 03:00:00,288 
2023-08-15 03:00:00,508 
2023-08-15 03:00:00,179 
2023-08-15 03:00:00,189 
2023-08-15 03:00:00,114 
2023-08-15 03:00:00,212 
2023-08-15 03:00:00,336 
2023-08-15 03:00:00,18 
2023-08-15 03:00:00,342 
2023-08-15 03:00:00,15 
2023-08-15 03:00:00,295 
2023-08-15 03:00:00,20 
2023-08-15 03:00:00,108 
2023-08-15 03:00:00,186 
2023-08-15 03:00:00,145 
2023-08-16 03:00:00,2.2 
2023-08-16 03:00:00,2.4 
2023-08-16 03:00:00,14 
2023-08-16 03:00:00,19 
2023-08-16 03:00:00,372 
2023-08-16 03:00:00,495 
2023-08-16 03:00:00,2.9 
2023-08-16 03:00:00,553 
2023-08-16 03:00:00,11 
2023-08-16 03:00:00,14 
2023-08-16 03:00:00,8.5 
2023-08-16 03:00:00,13 
2023-08-16 03:00:00,48 
2023-08-16 03:00:00,22 
2023-08-16 03:00:00,14 
2023-08-16 03:00:00,6.6 
2023-08-16 03:00:00,547 
2023-08-16 03:00:00,11 
2023-08-16 03:00:00,9.0 
2023-08-16 03:00:00,5.9 
2023-08-16 03:00:00,5.1 
2023-08-16 03:00:00,15 
2023-08-16 03:00:00,130 
2023-08-16 03:00:00,643 
2023-08-16 03:00:00,498 
2023-08-16 03:00:00,478 
2023-08-16 03:00:00,473 
2023-08-16 03:00:00,471 
2023-08-16 03:00:00,217 
2023-08-16 03:00:00,327 
2023-08-16 03:00:00,123 
2023-08-16 03:00:00,53 
2023-08-16 03:00:00,364 
2023-08-16 03:00:00,496 
2023-08-16 03:00:00,535 
2023-08-16 03:00:00,276 
2023-08-16 03:00:00,382 
2023-08-16 03:00:00,510 
2023-08-16 03:00:00,795 
2023-08-16 03:00:00,485 
2023-08-16 03:00:00,304 
2023-08-17 03:00:00,2.4 
2023-08-17 03:00:00,2.7 
2023-08-17 03:00:00,588 
2023-08-17 03:00:00,43 
2023-08-17 03:00:00,24 
2023-08-17 03:00:00,2.9 
2023-08-17 03:00:00,3.2 
2023-08-17 03:00:00,244 
2023-08-17 03:00:00,464 
2023-08-17 03:00:00,30 
2023-08-17 03:00:00,5.4 
2023-08-17 03:00:00,75 
2023-08-17 03:00:00,21 
2023-08-17 03:00:00,174 
2023-08-17 03:00:00,17 
2023-08-17 03:00:00,9.3 
2023-08-17 03:00:00,29 
2023-08-17 03:00:00,16 
2023-08-17 03:00:00,33 
2023-08-17 03:00:00,383 
2023-08-17 03:00:00,15 
2023-08-17 03:00:00,26 
2023-08-17 03:00:00,25 
2023-08-17 03:00:00,5.6 
2023-08-17 03:00:00,36 
2023-08-17 03:00:00,5.9 
2023-08-17 03:00:00,520 
2023-08-17 03:00:00,24 
2023-08-17 03:00:00,10 
2023-08-17 03:00:00,359 
2023-08-17 03:00:00,21 
2023-08-17 03:00:00,12 
2023-08-17 03:00:00,511 
2023-08-17 03:00:00,665 
2023-08-17 03:00:00,20 
2023-08-17 03:00:00,13 
2023-08-17 03:00:00,162 
2023-08-17 03:00:00,70 
2023-08-17 03:00:00,395 
2023-08-17 03:00:00,22 
2023-08-17 03:00:00,10 
2023-08-18 03:00:00,2.4 
2023-08-18 03:00:00,63 
2023-08-18 03:00:00,21 
2023-08-18 03:00:00,516 
2023-08-18 03:00:00,485 
2023-08-18 03:00:00,482 
2023-08-18 03:00:00,315 
2023-08-18 03:00:00,2.9 
2023-08-18 03:00:00,398 
2023-08-18 03:00:00,11 
2023-08-18 03:00:00,23 
2023-08-18 03:00:00,41 
2023-08-18 03:00:00,115 
2023-08-18 03:00:00,21 
2023-08-18 03:00:00,373 
2023-08-18 03:00:00,137 
2023-08-18 03:00:00,16 
2023-08-18 03:00:00,23 
2023-08-18 03:00:00,14 
2023-08-18 03:00:00,13 
2023-08-18 03:00:00,6.1 
2023-08-18 03:00:00,9.8 
2023-08-18 03:00:00,34 
2023-08-18 03:00:00,22 
2023-08-18 03:00:00,511 
2023-08-18 03:00:00,709 
2023-08-18 03:00:00,83 
2023-08-18 03:00:00,612 
2023-08-18 03:00:00,8.3 
2023-08-18 03:00:00,99 
2023-08-18 03:00:00,436 
2023-08-18 03:00:00,643 
2023-08-18 03:00:00,193 
2023-08-18 03:00:00,33 
2023-08-19 03:00:00,2.4 
2023-08-19 03:00:00,2.7 
2023-08-19 03:00:00,19 
2023-08-19 03:00:00,558 
2023-08-19 03:00:00,567 
2023-08-19 03:00:00,218 
2023-08-19 03:00:00,2.9 
2023-08-19 03:00:00,80 
2023-08-19 03:00:00,12 
2023-08-19 03:00:00,41 
2023-08-19 03:00:00,10 
2023-08-19 03:00:00,157 
2023-08-19 03:00:00,6.1 
2023-08-19 03:00:00,5.1 
2023-08-19 03:00:00,15 
2023-08-19 03:00:00,13 
2023-08-19 03:00:00,16 
2023-08-19 03:00:00,8.3 
2023-08-19 03:00:00,29 
2023-08-19 03:00:00,26 
2023-08-19 03:00:00,118 
2023-08-19 03:00:00,82 
2023-08-19 03:00:00,12 
2023-08-20 03:00:00,2.4 
2023-08-20 03:00:00,12 
2023-08-20 03:00:00,16 
2023-08-20 03:00:00,34 
2023-08-20 03:00:00,3.2 
2023-08-20 03:00:00,520 
2023-08-20 03:00:00,539 
2023-08-20 03:00:00,2.9 
2023-08-20 03:00:00,7.1 
2023-08-20 03:00:00,14 
2023-08-20 03:00:00,14 
2023-08-20 03:00:00,311 
2023-08-20 03:00:00,5.9 
2023-08-20 03:00:00,15 
2023-08-20 03:00:00,12 
2023-08-20 03:00:00,8.5 
2023-08-20 03:00:00,37 
2023-08-20 03:00:00,15 
2023-08-20 03:00:00,29 
2023-08-20 03:00:00,12 
2023-08-20 03:00:00,224 
2023-08-20 03:00:00,488 
2023-08-20 03:00:00,98 
2023-08-20 03:00:00,448 
2023-08-20 03:00:00,389 
2023-08-20 03:00:00,135 
2023-08-20 03:00:00,146 
2023-08-20 03:00:00,169 
2023-08-20 03:00:00,73 
2023-08-20 03:00:00,24 
2023-08-20 03:00:00,101 
2023-08-21 03:00:00,6.6 
2023-08-21 03:00:00,2.2 
2023-08-21 03:00:00,2.4 
2023-08-21 03:00:00,2.9 
2023-08-21 03:00:00,3.2 
2023-08-21 03:00:00,605 
2023-08-21 03:00:00,187 
2023-08-21 03:00:00,6.8 
2023-08-21 03:00:00,83 
2023-08-21 03:00:00,13 
2023-08-21 03:00:00,5.6 
2023-08-21 03:00:00,25 
2023-08-21 03:00:00,250 
2023-08-21 03:00:00,28 
2023-08-21 03:00:00,321 
2023-08-21 03:00:00,338 
2023-08-21 03:00:00,12 
2023-08-21 03:00:00,283 
2023-08-21 03:00:00,11 
2023-08-21 03:00:00,9.8 
2023-08-21 03:00:00,57 
2023-08-21 03:00:00,6.1 
2023-08-21 03:00:00,7.3 
2023-08-21 03:00:00,473 
2023-08-21 03:00:00,664 
2023-08-21 03:00:00,46 
2023-08-21 03:00:00,106 
2023-08-21 03:00:00,755 
2023-08-21 03:00:00,451 
2023-08-21 03:00:00,151 
2023-08-21 03:00:00,305 
2023-08-21 03:00:00,109 
2023-08-21 03:00:00,5.4 
2023-08-21 03:00:00,4.9 
2023-08-21 03:00:00,31 
2023-08-21 03:00:00,13 
2023-08-21 03:00:00,15 
2023-08-21 03:00:00,178 
2023-08-22 03:00:00,2.7 
2023-08-22 03:00:00,23 
2023-08-22 03:00:00,2.4 
2023-08-22 03:00:00,2.9 
2023-08-22 03:00:00,31 
2023-08-22 03:00:00,27 
2023-08-22 03:00:00,83 
2023-08-22 03:00:00,44 
2023-08-22 03:00:00,42 
2023-08-22 03:00:00,25 
2023-08-22 03:00:00,17 
2023-08-22 03:00:00,126 
2023-08-22 03:00:00,385 
2023-08-22 03:00:00,12 
2023-08-22 03:00:00,21 
2023-08-22 03:00:00,6.1 
2023-08-22 03:00:00,14 
2023-08-22 03:00:00,11 
2023-08-22 03:00:00,20 
2023-08-22 03:00:00,47 
2023-08-22 03:00:00,16 
2023-08-22 03:00:00,100 
2023-08-22 03:00:00,12 
2023-08-22 03:00:00,256 
2023-08-22 03:00:00,133 
2023-08-22 03:00:00,113 
2023-08-22 03:00:00,22 
2023-08-22 03:00:00,549 
2023-08-22 03:00:00,138 
2023-08-22 03:00:00,68 
2023-08-22 03:00:00,715 
2023-08-22 03:00:00,70 
2023-08-22 03:00:00,104 
2023-08-22 03:00:00,643 
2023-08-22 03:00:00,78 
2023-08-22 03:00:00,475 
2023-08-22 03:00:00,39 
2023-08-22 03:00:00,192 
2023-08-22 03:00:00,9.5 
2023-08-22 03:00:00,443 
2023-08-23 03:00:00,23 
2023-08-23 03:00:00,2.4 
2023-08-23 03:00:00,714 
2023-08-23 03:00:00,526 
2023-08-23 03:00:00,2.9 
2023-08-23 03:00:00,7.1 
2023-08-23 03:00:00,387 
2023-08-23 03:00:00,386 
2023-08-23 03:00:00,19 
2023-08-23 03:00:00,5.6 
2023-08-23 03:00:00,28 
2023-08-23 03:00:00,8.5 
2023-08-23 03:00:00,16 
2023-08-23 03:00:00,113 
2023-08-23 03:00:00,88 
2023-08-23 03:00:00,9.3 
2023-08-23 03:00:00,7.8 
2023-08-23 03:00:00,42 
2023-08-23 03:00:00,162 
2023-08-23 03:00:00,462 
2023-08-23 03:00:00,421 
2023-08-23 03:00:00,17 
2023-08-23 03:00:00,517 
2023-08-23 03:00:00,399 
2023-08-23 03:00:00,471 
2023-08-23 03:00:00,159 
2023-08-23 03:00:00,171 
2023-08-23 03:00:00,499 
2023-08-23 03:00:00,350 
2023-08-23 03:00:00,176 
2023-08-23 03:00:00,507 
2023-08-23 03:00:00,516 
2023-08-23 03:00:00,333 
2023-08-23 03:00:00,295 
2023-08-23 03:00:00,70 
2023-08-23 03:00:00,391 
2023-08-23 03:00:00,228 
2023-08-23 03:00:00,267 
2023-08-23 03:00:00,2.7 
2023-08-24 03:00:00,6.6 
2023-08-24 03:00:00,7.6 
2023-08-24 03:00:00,7.1 
2023-08-24 03:00:00,3.2 
2023-08-24 03:00:00,668 
2023-08-24 03:00:00,677 
2023-08-24 03:00:00,2.9 
2023-08-24 03:00:00,5.6 
2023-08-24 03:00:00,93 
2023-08-24 03:00:00,78 
2023-08-24 03:00:00,46 
2023-08-24 03:00:00,449 
2023-08-24 03:00:00,20 
2023-08-24 03:00:00,5.9 
2023-08-24 03:00:00,80 
2023-08-24 03:00:00,8.5 
2023-08-24 03:00:00,246 
2023-08-24 03:00:00,24 
2023-08-24 03:00:00,7.8 
2023-08-24 03:00:00,48 
2023-08-24 03:00:00,2.4 
2023-08-24 03:00:00,36 
2023-08-24 03:00:00,81 
2023-08-24 03:00:00,24 
2023-08-24 03:00:00,29 
2023-08-24 03:00:00,191 
2023-08-25 03:00:00,365 
2023-08-25 03:00:00,313 
2023-08-25 03:00:00,13 
2023-08-25 03:00:00,8.3 
2023-08-25 03:00:00,77 
2023-08-25 03:00:00,11 
2023-08-25 03:00:00,2.9 
2023-08-25 03:00:00,3.2 
2023-08-25 03:00:00,545 
2023-08-25 03:00:00,2.7 
2023-08-25 03:00:00,2.4 
2023-08-25 03:00:00,30 
2023-08-25 03:00:00,6.1 
2023-08-25 03:00:00,346 
2023-08-25 03:00:00,105 
2023-08-25 03:00:00,521 
2023-08-25 03:00:00,20 
2023-08-25 03:00:00,7.1 
2023-08-25 03:00:00,9.0 
2023-08-25 03:00:00,157 
2023-08-25 03:00:00,187 
2023-08-25 03:00:00,60 
2023-08-25 03:00:00,25 
2023-08-25 03:00:00,9.8 
2023-08-26 03:00:00,100 
2023-08-26 03:00:00,324 
2023-08-26 03:00:00,2.4 
2023-08-26 03:00:00,3.2 
2023-08-26 03:00:00,5.4 
2023-08-26 03:00:00,307 
2023-08-26 03:00:00,232 
2023-08-26 03:00:00,141 
2023-08-26 03:00:00,88 
2023-08-26 03:00:00,472 
2023-08-27 03:00:00,47 
2023-08-27 03:00:00,24 
2023-08-27 03:00:00,26 
2023-08-27 03:00:00,42 
2023-08-27 03:00:00,29 
2023-08-27 03:00:00,5.1 
2023-08-27 03:00:00,3.2 
2023-08-27 03:00:00,622 
2023-08-27 03:00:00,2.9 
2023-08-27 03:00:00,35 
2023-08-27 03:00:00,2.4 
2023-08-27 03:00:00,12 
2023-08-27 03:00:00,20 
2023-08-27 03:00:00,9.0 
2023-08-27 03:00:00,10 
2023-08-27 03:00:00,24 
2023-08-27 03:00:00,362 
2023-08-27 03:00:00,180 
2023-08-27 03:00:00,165 
2023-08-27 03:00:00,485 
2023-08-27 03:00:00,261 
2023-08-27 03:00:00,11 
2023-08-27 03:00:00,191 
2023-08-27 03:00:00,40 
2023-08-27 03:00:00,27 
2023-08-27 03:00:00,8.5 
2023-08-27 03:00:00,171 
2023-08-28 03:00:00,40 
2023-08-28 03:00:00,5.4 
2023-08-28 03:00:00,13 
2023-08-28 03:00:00,3.2 
2023-08-28 03:00:00,674 
