"Time","tlm_mb_solarpanel_0_volt_pos"
2023-08-13 03:00:00,4.9 V
2023-08-13 03:00:00,5.0 V
2023-08-13 03:00:00,5.3 V
2023-08-13 03:00:00,0.011 V
2023-08-13 03:00:00,5.0 V
2023-08-13 03:00:00,5.6 V
2023-08-13 03:00:00,5.7 V
2023-08-13 03:00:00,5.7 V
2023-08-13 03:00:00,5.7 V
2023-08-13 03:00:00,5.5 V
2023-08-13 03:00:00,4.9 V
2023-08-13 03:00:00,5.4 V
2023-08-13 03:00:00,5.3 V
2023-08-13 03:00:00,5.3 V
2023-08-13 03:00:00,0.035 V
2023-08-13 03:00:00,2.5 V
2023-08-13 03:00:00,5.6 V
2023-08-13 03:00:00,0.013 V
2023-08-13 03:00:00,5.4 V
2023-08-13 03:00:00,5.4 V
2023-08-14 03:00:00,0 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,5.3 V
2023-08-14 03:00:00,1.2 V
2023-08-14 03:00:00,0.0014 V
2023-08-14 03:00:00,4.9 V
2023-08-14 03:00:00,5.2 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,5.3 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,5.0 V
2023-08-14 03:00:00,5.1 V
2023-08-14 03:00:00,5.0 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,4.9 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.1 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,4.6 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.1 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.0 V
2023-08-14 03:00:00,4.8 V
2023-08-14 03:00:00,5.4 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,5.7 V
2023-08-14 03:00:00,4.8 V
2023-08-14 03:00:00,5.6 V
2023-08-14 03:00:00,5.5 V
2023-08-14 03:00:00,4.7 V
2023-08-14 03:00:00,5.7 V
2023-08-14 03:00:00,0.0042 V
2023-08-14 03:00:00,4.7 V
2023-08-14 03:00:00,5.6 V
2023-08-14 03:00:00,1.7 V
2023-08-14 03:00:00,0.049 V
2023-08-15 03:00:00,0 V
2023-08-15 03:00:00,5.6 V
2023-08-15 03:00:00,5.3 V
2023-08-15 03:00:00,5.3 V
2023-08-15 03:00:00,2.7 V
2023-08-15 03:00:00,0.018 V
2023-08-15 03:00:00,5.2 V
2023-08-15 03:00:00,5.4 V
2023-08-15 03:00:00,5.5 V
2023-08-15 03:00:00,5.5 V
2023-08-15 03:00:00,4.8 V
2023-08-15 03:00:00,4.8 V
2023-08-15 03:00:00,5.1 V
2023-08-15 03:00:00,5.0 V
2023-08-15 03:00:00,4.9 V
2023-08-15 03:00:00,5.1 V
2023-08-15 03:00:00,5.5 V
2023-08-15 03:00:00,5.1 V
2023-08-15 03:00:00,5.3 V
2023-08-15 03:00:00,5.1 V
2023-08-15 03:00:00,4.6 V
2023-08-15 03:00:00,4.8 V
2023-08-15 03:00:00,5.7 V
2023-08-15 03:00:00,2.6 V
2023-08-15 03:00:00,5.7 V
2023-08-15 03:00:00,5.6 V
2023-08-15 03:00:00,3.3 V
2023-08-15 03:00:00,0.13 V
2023-08-15 03:00:00,3.8 V
2023-08-15 03:00:00,0.0014 V
2023-08-15 03:00:00,1.1 V
2023-08-15 03:00:00,4.3 V
2023-08-15 03:00:00,5.6 V
2023-08-15 03:00:00,1.8 V
2023-08-15 03:00:00,3.7 V
2023-08-15 03:00:00,4.6 V
2023-08-15 03:00:00,0.011 V
2023-08-15 03:00:00,4.7 V
2023-08-15 03:00:00,4.6 V
2023-08-15 03:00:00,5.4 V
2023-08-15 03:00:00,4.8 V
2023-08-15 03:00:00,4.8 V
2023-08-15 03:00:00,4.9 V
2023-08-16 03:00:00,0.0014 V
2023-08-16 03:00:00,0 V
2023-08-16 03:00:00,4.8 V
2023-08-16 03:00:00,4.8 V
2023-08-16 03:00:00,0.011 V
2023-08-16 03:00:00,0.0098 V
2023-08-16 03:00:00,1.7 V
2023-08-16 03:00:00,4.8 V
2023-08-16 03:00:00,4.7 V
2023-08-16 03:00:00,5.3 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.1 V
2023-08-16 03:00:00,5.1 V
2023-08-16 03:00:00,5.1 V
2023-08-16 03:00:00,5.0 V
2023-08-16 03:00:00,0.013 V
2023-08-16 03:00:00,5.5 V
2023-08-16 03:00:00,4.9 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.4 V
2023-08-16 03:00:00,5.2 V
2023-08-16 03:00:00,0.020 V
2023-08-16 03:00:00,0.073 V
2023-08-16 03:00:00,0.56 V
2023-08-16 03:00:00,0.77 V
2023-08-16 03:00:00,3.9 V
2023-08-16 03:00:00,4.5 V
2023-08-16 03:00:00,4.7 V
2023-08-16 03:00:00,0.014 V
2023-08-16 03:00:00,0.13 V
2023-08-16 03:00:00,0.084 V
2023-08-16 03:00:00,0.39 V
2023-08-16 03:00:00,1.1 V
2023-08-16 03:00:00,0.083 V
2023-08-16 03:00:00,3.8 V
2023-08-16 03:00:00,5.5 V
2023-08-16 03:00:00,5.4 V
2023-08-17 03:00:00,0 V
2023-08-17 03:00:00,0.0042 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.3 V
2023-08-17 03:00:00,0.0014 V
2023-08-17 03:00:00,0.011 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.5 V
2023-08-17 03:00:00,5.5 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.2 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.2 V
2023-08-17 03:00:00,5.0 V
2023-08-17 03:00:00,4.6 V
2023-08-17 03:00:00,5.3 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.5 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.4 V
2023-08-17 03:00:00,5.2 V
2023-08-17 03:00:00,4.8 V
2023-08-17 03:00:00,4.9 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.1 V
2023-08-17 03:00:00,5.3 V
2023-08-17 03:00:00,0.13 V
2023-08-17 03:00:00,3.1 V
2023-08-17 03:00:00,5.6 V
2023-08-17 03:00:00,5.5 V
2023-08-17 03:00:00,5.6 V
2023-08-17 03:00:00,5.7 V
2023-08-17 03:00:00,0.045 V
2023-08-17 03:00:00,5.3 V
2023-08-17 03:00:00,5.3 V
2023-08-18 03:00:00,0.0014 V
2023-08-18 03:00:00,0 V
2023-08-18 03:00:00,5.6 V
2023-08-18 03:00:00,5.3 V
2023-08-18 03:00:00,2.9 V
2023-08-18 03:00:00,3.6 V
2023-08-18 03:00:00,5.7 V
2023-08-18 03:00:00,0.0028 V
2023-08-18 03:00:00,0.0042 V
2023-08-18 03:00:00,5.1 V
2023-08-18 03:00:00,5.5 V
2023-08-18 03:00:00,5.4 V
2023-08-18 03:00:00,5.0 V
2023-08-18 03:00:00,5.0 V
2023-08-18 03:00:00,5.0 V
2023-08-18 03:00:00,5.1 V
2023-08-18 03:00:00,4.9 V
2023-08-18 03:00:00,5.4 V
2023-08-18 03:00:00,5.1 V
2023-08-18 03:00:00,5.2 V
2023-08-18 03:00:00,4.2 V
2023-08-18 03:00:00,5.4 V
2023-08-18 03:00:00,5.2 V
2023-08-18 03:00:00,5.0 V
2023-08-18 03:00:00,5.4 V
2023-08-18 03:00:00,5.6 V
2023-08-18 03:00:00,0.49 V
2023-08-18 03:00:00,5.6 V
2023-08-18 03:00:00,4.4 V
2023-08-18 03:00:00,4.9 V
2023-08-18 03:00:00,4.9 V
2023-08-18 03:00:00,5.6 V
2023-08-18 03:00:00,0.18 V
2023-08-18 03:00:00,0.013 V
2023-08-18 03:00:00,4.5 V
2023-08-18 03:00:00,4.6 V
2023-08-19 03:00:00,0 V
2023-08-19 03:00:00,0.0014 V
2023-08-19 03:00:00,5.3 V
2023-08-19 03:00:00,0.014 V
2023-08-19 03:00:00,5.4 V
2023-08-19 03:00:00,4.3 V
2023-08-19 03:00:00,5.2 V
2023-08-19 03:00:00,5.4 V
2023-08-19 03:00:00,5.1 V
2023-08-19 03:00:00,5.5 V
2023-08-19 03:00:00,5.0 V
2023-08-19 03:00:00,5.5 V
2023-08-19 03:00:00,5.1 V
2023-08-19 03:00:00,5.4 V
2023-08-19 03:00:00,5.2 V
2023-08-19 03:00:00,5.4 V
2023-08-19 03:00:00,5.1 V
2023-08-19 03:00:00,5.1 V
2023-08-19 03:00:00,5.4 V
2023-08-19 03:00:00,5.1 V
2023-08-19 03:00:00,5.7 V
2023-08-19 03:00:00,5.4 V
2023-08-20 03:00:00,0 V
2023-08-20 03:00:00,4.5 V
2023-08-20 03:00:00,4.9 V
2023-08-20 03:00:00,5.2 V
2023-08-20 03:00:00,2.4 V
2023-08-20 03:00:00,2.9 V
2023-08-20 03:00:00,0.0042 V
2023-08-20 03:00:00,5.5 V
2023-08-20 03:00:00,5.1 V
2023-08-20 03:00:00,4.6 V
2023-08-20 03:00:00,5.0 V
2023-08-20 03:00:00,5.5 V
2023-08-20 03:00:00,4.3 V
2023-08-20 03:00:00,5.4 V
2023-08-20 03:00:00,5.2 V
2023-08-20 03:00:00,5.4 V
2023-08-20 03:00:00,5.5 V
2023-08-20 03:00:00,4.8 V
2023-08-20 03:00:00,5.4 V
2023-08-20 03:00:00,4.8 V
2023-08-20 03:00:00,4.7 V
2023-08-20 03:00:00,5.2 V
2023-08-20 03:00:00,5.4 V
2023-08-20 03:00:00,0.25 V
2023-08-20 03:00:00,5.6 V
2023-08-20 03:00:00,0.015 V
2023-08-20 03:00:00,5.5 V
2023-08-20 03:00:00,5.0 V
2023-08-20 03:00:00,4.6 V
2023-08-20 03:00:00,5.7 V
2023-08-20 03:00:00,5.6 V
2023-08-20 03:00:00,5.7 V
2023-08-20 03:00:00,5.6 V
2023-08-20 03:00:00,5.6 V
2023-08-20 03:00:00,0.0014 V
2023-08-21 03:00:00,5.4 V
2023-08-21 03:00:00,0.0014 V
2023-08-21 03:00:00,0 V
2023-08-21 03:00:00,1.0 V
2023-08-21 03:00:00,5.7 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,5.1 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,5.4 V
2023-08-21 03:00:00,5.0 V
2023-08-21 03:00:00,5.4 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,5.0 V
2023-08-21 03:00:00,5.3 V
2023-08-21 03:00:00,5.1 V
2023-08-21 03:00:00,5.4 V
2023-08-21 03:00:00,4.8 V
2023-08-21 03:00:00,5.1 V
2023-08-21 03:00:00,5.6 V
2023-08-21 03:00:00,5.7 V
2023-08-21 03:00:00,4.2 V
2023-08-21 03:00:00,0.084 V
2023-08-21 03:00:00,5.6 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,0.013 V
2023-08-21 03:00:00,1.6 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,5.5 V
2023-08-21 03:00:00,4.8 V
2023-08-21 03:00:00,4.8 V
2023-08-21 03:00:00,5.0 V
2023-08-21 03:00:00,5.4 V
2023-08-21 03:00:00,5.0 V
2023-08-22 03:00:00,0 V
2023-08-22 03:00:00,4.4 V
2023-08-22 03:00:00,4.9 V
2023-08-22 03:00:00,5.5 V
2023-08-22 03:00:00,5.2 V
2023-08-22 03:00:00,5.1 V
2023-08-22 03:00:00,5.5 V
2023-08-22 03:00:00,5.0 V
2023-08-22 03:00:00,5.4 V
2023-08-22 03:00:00,4.5 V
2023-08-22 03:00:00,5.0 V
2023-08-22 03:00:00,5.4 V
2023-08-22 03:00:00,5.5 V
2023-08-22 03:00:00,5.3 V
2023-08-22 03:00:00,5.2 V
2023-08-22 03:00:00,5.5 V
2023-08-22 03:00:00,4.8 V
2023-08-22 03:00:00,5.3 V
2023-08-22 03:00:00,5.4 V
2023-08-22 03:00:00,4.8 V
2023-08-22 03:00:00,5.2 V
2023-08-22 03:00:00,5.2 V
2023-08-22 03:00:00,5.6 V
2023-08-22 03:00:00,5.4 V
2023-08-22 03:00:00,5.4 V
2023-08-22 03:00:00,0.0028 V
2023-08-22 03:00:00,5.7 V
2023-08-22 03:00:00,5.7 V
2023-08-22 03:00:00,0.038 V
2023-08-22 03:00:00,5.6 V
2023-08-22 03:00:00,5.6 V
2023-08-22 03:00:00,2.5 V
2023-08-22 03:00:00,5.5 V
2023-08-22 03:00:00,1.7 V
2023-08-22 03:00:00,3.3 V
2023-08-22 03:00:00,5.6 V
2023-08-22 03:00:00,1.9 V
2023-08-23 03:00:00,5.2 V
2023-08-23 03:00:00,0.0014 V
2023-08-23 03:00:00,4.0 V
2023-08-23 03:00:00,5.5 V
2023-08-23 03:00:00,0 V
2023-08-23 03:00:00,5.5 V
2023-08-23 03:00:00,5.0 V
2023-08-23 03:00:00,4.9 V
2023-08-23 03:00:00,5.5 V
2023-08-23 03:00:00,5.5 V
2023-08-23 03:00:00,5.1 V
2023-08-23 03:00:00,5.4 V
2023-08-23 03:00:00,5.4 V
2023-08-23 03:00:00,4.7 V
2023-08-23 03:00:00,5.2 V
2023-08-23 03:00:00,4.2 V
2023-08-23 03:00:00,5.4 V
2023-08-23 03:00:00,4.9 V
2023-08-23 03:00:00,3.1 V
2023-08-23 03:00:00,0.013 V
2023-08-23 03:00:00,5.2 V
2023-08-23 03:00:00,5.7 V
2023-08-23 03:00:00,0.0028 V
2023-08-23 03:00:00,3.5 V
2023-08-23 03:00:00,5.4 V
2023-08-23 03:00:00,5.7 V
2023-08-23 03:00:00,1.2 V
2023-08-23 03:00:00,0.35 V
2023-08-23 03:00:00,5.7 V
2023-08-23 03:00:00,0.028 V
2023-08-23 03:00:00,5.7 V
2023-08-23 03:00:00,5.7 V
2023-08-23 03:00:00,5.6 V
2023-08-23 03:00:00,4.8 V
2023-08-23 03:00:00,0.011 V
2023-08-23 03:00:00,4.7 V
2023-08-24 03:00:00,5.4 V
2023-08-24 03:00:00,5.4 V
2023-08-24 03:00:00,5.4 V
2023-08-24 03:00:00,0 V
2023-08-24 03:00:00,0.011 V
2023-08-24 03:00:00,0.0028 V
2023-08-24 03:00:00,5.5 V
2023-08-24 03:00:00,5.0 V
2023-08-24 03:00:00,5.0 V
2023-08-24 03:00:00,5.0 V
2023-08-24 03:00:00,4.9 V
2023-08-24 03:00:00,5.5 V
2023-08-24 03:00:00,5.5 V
2023-08-24 03:00:00,5.5 V
2023-08-24 03:00:00,5.0 V
2023-08-24 03:00:00,5.2 V
2023-08-24 03:00:00,5.4 V
2023-08-24 03:00:00,5.0 V
2023-08-24 03:00:00,4.9 V
2023-08-24 03:00:00,5.7 V
2023-08-24 03:00:00,5.2 V
2023-08-24 03:00:00,4.8 V
2023-08-24 03:00:00,4.7 V
2023-08-25 03:00:00,0.0028 V
2023-08-25 03:00:00,0.0098 V
2023-08-25 03:00:00,4.9 V
2023-08-25 03:00:00,5.4 V
2023-08-25 03:00:00,5.7 V
2023-08-25 03:00:00,5.4 V
2023-08-25 03:00:00,0.052 V
2023-08-25 03:00:00,0.14 V
2023-08-25 03:00:00,2.4 V
2023-08-25 03:00:00,0 V
2023-08-25 03:00:00,5.1 V
2023-08-25 03:00:00,5.6 V
2023-08-25 03:00:00,0.0042 V
2023-08-25 03:00:00,0.20 V
2023-08-25 03:00:00,5.6 V
2023-08-25 03:00:00,5.4 V
2023-08-25 03:00:00,5.3 V
2023-08-25 03:00:00,5.7 V
2023-08-25 03:00:00,4.7 V
2023-08-25 03:00:00,5.5 V
2023-08-25 03:00:00,5.3 V
2023-08-25 03:00:00,5.0 V
2023-08-25 03:00:00,0.0014 V
2023-08-26 03:00:00,5.4 V
2023-08-26 03:00:00,4.8 V
2023-08-26 03:00:00,0 V
2023-08-26 03:00:00,0.0014 V
2023-08-26 03:00:00,0.0028 V
2023-08-26 03:00:00,0.15 V
2023-08-26 03:00:00,1.8 V
2023-08-26 03:00:00,5.7 V
2023-08-26 03:00:00,5.6 V
2023-08-26 03:00:00,5.6 V
2023-08-26 03:00:00,5.4 V
2023-08-26 03:00:00,1.6 V
2023-08-27 03:00:00,4.4 V
2023-08-27 03:00:00,5.0 V
2023-08-27 03:00:00,5.4 V
2023-08-27 03:00:00,5.5 V
2023-08-27 03:00:00,5.4 V
2023-08-27 03:00:00,4.9 V
2023-08-27 03:00:00,0.0014 V
2023-08-27 03:00:00,0.22 V
2023-08-27 03:00:00,0.013 V
2023-08-27 03:00:00,0 V
2023-08-27 03:00:00,5.4 V
2023-08-27 03:00:00,5.1 V
2023-08-27 03:00:00,5.3 V
2023-08-27 03:00:00,5.2 V
2023-08-27 03:00:00,5.1 V
2023-08-27 03:00:00,4.7 V
2023-08-27 03:00:00,0.50 V
2023-08-27 03:00:00,5.6 V
2023-08-27 03:00:00,5.7 V
2023-08-27 03:00:00,3.2 V
2023-08-27 03:00:00,4.9 V
2023-08-27 03:00:00,4.8 V
2023-08-27 03:00:00,5.3 V
2023-08-27 03:00:00,5.4 V
2023-08-27 03:00:00,5.4 V
2023-08-27 03:00:00,4.8 V
2023-08-28 03:00:00,4.7 V
2023-08-28 03:00:00,5.4 V
2023-08-28 03:00:00,5.2 V
2023-08-28 03:00:00,0.0028 V
2023-08-28 03:00:00,4.8 V
2023-08-28 03:00:00,5.7 V
2023-08-28 03:00:00,5.2 V
2023-08-28 03:00:00,4.4 V
2023-08-28 03:00:00,0.0014 V
2023-08-28 03:00:00,5.0 V
2023-08-28 03:00:00,4.6 V
2023-08-28 03:00:00,5.2 V
2023-08-28 03:00:00,4.9 V
2023-08-28 03:00:00,5.4 V
2023-08-28 03:00:00,5.5 V
2023-08-28 03:00:00,5.6 V
2023-08-28 03:00:00,5.5 V
2023-08-28 03:00:00,0.38 V
2023-08-28 03:00:00,0.13 V
2023-08-28 03:00:00,4.8 V
2023-08-28 03:00:00,5.0 V
2023-08-28 03:00:00,5.3 V
2023-08-28 03:00:00,5.7 V
2023-08-28 03:00:00,5.4 V
2023-08-29 03:00:00,5.4 V
2023-08-29 03:00:00,4.5 V
2023-08-29 03:00:00,0.0014 V
2023-08-29 03:00:00,0.0028 V
2023-08-29 03:00:00,0.0070 V
2023-08-29 03:00:00,2.8 V
2023-08-29 03:00:00,5.6 V
2023-08-29 03:00:00,5.5 V
2023-08-29 03:00:00,4.8 V
2023-08-29 03:00:00,5.2 V
2023-08-29 03:00:00,5.5 V
2023-08-29 03:00:00,5.1 V
2023-08-29 03:00:00,5.5 V
2023-08-29 03:00:00,5.1 V
2023-08-29 03:00:00,0.0042 V
2023-08-29 03:00:00,0 V
2023-08-29 03:00:00,0.013 V
2023-08-29 03:00:00,0.35 V
2023-08-29 03:00:00,5.4 V
2023-08-29 03:00:00,5.1 V
2023-08-29 03:00:00,4.3 V
2023-08-29 03:00:00,5.4 V
2023-08-29 03:00:00,4.8 V
2023-08-29 03:00:00,4.8 V
2023-08-29 03:00:00,5.4 V
2023-08-29 03:00:00,5.4 V
2023-08-29 03:00:00,4.7 V
2023-08-29 03:00:00,5.0 V
2023-08-29 03:00:00,5.7 V
2023-08-29 03:00:00,5.5 V
2023-08-29 03:00:00,0.0056 V
2023-08-30 03:00:00,5.1 V
2023-08-30 03:00:00,5.4 V
2023-08-30 03:00:00,4.9 V
2023-08-30 03:00:00,5.3 V
2023-08-30 03:00:00,5.1 V
2023-08-30 03:00:00,0.0014 V
2023-08-30 03:00:00,5.7 V
2023-08-30 03:00:00,5.5 V
2023-08-30 03:00:00,5.2 V
2023-08-30 03:00:00,5.5 V
2023-08-30 03:00:00,5.4 V
2023-08-30 03:00:00,5.4 V
2023-08-30 03:00:00,4.8 V
2023-08-30 03:00:00,5.4 V
2023-08-30 03:00:00,5.6 V
2023-08-30 03:00:00,4.9 V
2023-08-31 03:00:00,5.1 V
2023-08-31 03:00:00,4.9 V
2023-08-31 03:00:00,0.0028 V
2023-08-31 03:00:00,0.0042 V
2023-08-31 03:00:00,0.0014 V
2023-08-31 03:00:00,5.1 V
2023-08-31 03:00:00,5.5 V
2023-08-31 03:00:00,4.9 V
2023-08-31 03:00:00,0.0070 V
2023-08-31 03:00:00,5.4 V
2023-08-31 03:00:00,5.3 V
2023-08-31 03:00:00,4.7 V
2023-08-31 03:00:00,4.5 V
2023-08-31 03:00:00,5.4 V
2023-08-31 03:00:00,4.7 V
2023-08-31 03:00:00,0.021 V
2023-08-31 03:00:00,5.6 V
2023-08-31 03:00:00,5.3 V
2023-08-31 03:00:00,5.0 V
2023-08-31 03:00:00,5.0 V
2023-08-31 03:00:00,5.4 V
2023-09-01 03:00:00,4.6 V
2023-09-01 03:00:00,5.0 V
2023-09-01 03:00:00,5.0 V
2023-09-01 03:00:00,5.4 V
2023-09-01 03:00:00,0.0042 V
2023-09-01 03:00:00,0 V
2023-09-01 03:00:00,0.0028 V
2023-09-01 03:00:00,5.3 V
2023-09-01 03:00:00,5.5 V
2023-09-01 03:00:00,4.8 V
2023-09-01 03:00:00,5.1 V
2023-09-01 03:00:00,0.0014 V
2023-09-01 03:00:00,5.2 V
2023-09-01 03:00:00,5.2 V
2023-09-01 03:00:00,5.0 V
2023-09-01 03:00:00,5.4 V
2023-09-01 03:00:00,5.4 V
2023-09-01 03:00:00,4.8 V
2023-09-01 03:00:00,5.0 V
2023-09-01 03:00:00,0.11 V
2023-09-01 03:00:00,4.5 V
2023-09-01 03:00:00,5.7 V
2023-09-01 03:00:00,0.015 V
2023-09-01 03:00:00,5.4 V
2023-09-01 03:00:00,4.9 V
2023-09-02 03:00:00,5.5 V
2023-09-02 03:00:00,5.1 V
2023-09-02 03:00:00,5.5 V
2023-09-02 03:00:00,5.2 V
2023-09-02 03:00:00,5.1 V
2023-09-02 03:00:00,5.5 V
2023-09-02 03:00:00,5.3 V
2023-09-02 03:00:00,4.9 V
2023-09-02 03:00:00,5.1 V
2023-09-02 03:00:00,0 V
2023-09-02 03:00:00,0.0028 V
2023-09-02 03:00:00,0.0014 V
2023-09-02 03:00:00,0.14 V
2023-09-02 03:00:00,5.3 V
2023-09-02 03:00:00,4.9 V
2023-09-02 03:00:00,5.5 V
2023-09-02 03:00:00,5.2 V
2023-09-02 03:00:00,4.9 V
2023-09-02 03:00:00,4.9 V
2023-09-02 03:00:00,5.0 V
2023-09-02 03:00:00,5.4 V
2023-09-02 03:00:00,5.2 V
2023-09-02 03:00:00,4.9 V
2023-09-02 03:00:00,3.7 V
2023-09-02 03:00:00,5.7 V
2023-09-02 03:00:00,5.3 V
2023-09-02 03:00:00,5.4 V
2023-09-03 03:00:00,5.1 V
2023-09-03 03:00:00,5.5 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,4.6 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,5.1 V
2023-09-03 03:00:00,0.0028 V
2023-09-03 03:00:00,0 V
2023-09-03 03:00:00,0.013 V
2023-09-03 03:00:00,0.0014 V
2023-09-03 03:00:00,5.6 V
2023-09-03 03:00:00,5.5 V
2023-09-03 03:00:00,5.1 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,5.0 V
2023-09-03 03:00:00,5.2 V
2023-09-03 03:00:00,4.8 V
2023-09-03 03:00:00,5.4 V
2023-09-03 03:00:00,4.9 V
2023-09-03 03:00:00,5.5 V
2023-09-03 03:00:00,5.3 V
2023-09-03 03:00:00,0.021 V
2023-09-03 03:00:00,4.0 V
2023-09-03 03:00:00,5.0 V
2023-09-03 03:00:00,4.6 V
2023-09-03 03:00:00,5.0 V
2023-09-03 03:00:00,5.1 V
2023-09-03 03:00:00,5.1 V
2023-09-04 03:00:00,5.4 V
2023-09-04 03:00:00,0 V
2023-09-04 03:00:00,5.4 V
2023-09-04 03:00:00,2.8 V
2023-09-04 03:00:00,5.0 V
2023-09-04 03:00:00,5.1 V
2023-09-04 03:00:00,5.2 V
2023-09-04 03:00:00,5.5 V
2023-09-04 03:00:00,5.5 V
2023-09-04 03:00:00,5.4 V
2023-09-04 03:00:00,5.4 V
2023-09-04 03:00:00,5.2 V
2023-09-04 03:00:00,5.0 V
2023-09-04 03:00:00,0.0014 V
2023-09-04 03:00:00,5.5 V
2023-09-04 03:00:00,5.2 V
2023-09-04 03:00:00,5.0 V
2023-09-04 03:00:00,4.9 V
2023-09-04 03:00:00,1.5 V
2023-09-04 03:00:00,0.17 V
2023-09-04 03:00:00,5.5 V
2023-09-05 03:00:00,0 V
2023-09-05 03:00:00,5.6 V
2023-09-05 03:00:00,5.5 V
2023-09-05 03:00:00,4.7 V
2023-09-05 03:00:00,5.2 V
2023-09-05 03:00:00,5.6 V
2023-09-05 03:00:00,5.2 V
2023-09-05 03:00:00,4.9 V
2023-09-05 03:00:00,5.6 V
2023-09-05 03:00:00,5.5 V
2023-09-05 03:00:00,0.0028 V
2023-09-05 03:00:00,4.4 V
2023-09-05 03:00:00,5.0 V
2023-09-06 03:00:00,5.5 V
2023-09-06 03:00:00,5.0 V
2023-09-06 03:00:00,0 V
2023-09-06 03:00:00,0.017 V
2023-09-06 03:00:00,4.6 V
2023-09-06 03:00:00,5.2 V
2023-09-06 03:00:00,4.7 V
2023-09-06 03:00:00,5.6 V
2023-09-06 03:00:00,5.4 V
2023-09-06 03:00:00,5.5 V
2023-09-06 03:00:00,4.7 V
2023-09-06 03:00:00,5.3 V
2023-09-07 03:00:00,5.5 V
2023-09-07 03:00:00,5.6 V
2023-09-07 03:00:00,4.5 V
2023-09-07 03:00:00,5.3 V
2023-09-07 03:00:00,5.3 V
2023-09-07 03:00:00,5.4 V
2023-09-07 03:00:00,0 V
2023-09-07 03:00:00,0.0098 V
2023-09-07 03:00:00,0.032 V
2023-09-07 03:00:00,0.0056 V
2023-09-07 03:00:00,5.3 V
2023-09-07 03:00:00,5.2 V
2023-09-07 03:00:00,4.9 V
2023-09-07 03:00:00,5.4 V
2023-09-07 03:00:00,5.5 V
2023-09-07 03:00:00,5.2 V
2023-09-07 03:00:00,5.0 V
2023-09-07 03:00:00,5.2 V
2023-09-07 03:00:00,5.6 V
2023-09-07 03:00:00,5.6 V
2023-09-07 03:00:00,5.4 V
2023-09-07 03:00:00,5.4 V
2023-09-07 03:00:00,4.8 V
2023-09-07 03:00:00,5.3 V
2023-09-07 03:00:00,4.7 V
2023-09-07 03:00:00,5.5 V
2023-09-07 03:00:00,0.022 V
2023-09-08 03:00:00,5.1 V
2023-09-08 03:00:00,0 V
2023-09-08 03:00:00,5.3 V
2023-09-08 03:00:00,5.5 V
2023-09-08 03:00:00,5.6 V
2023-09-08 03:00:00,5.0 V
2023-09-08 03:00:00,5.4 V
2023-09-08 03:00:00,2.8 V
2023-09-08 03:00:00,5.1 V
2023-09-08 03:00:00,5.1 V
2023-09-08 03:00:00,4.8 V
2023-09-08 03:00:00,5.3 V
2023-09-08 03:00:00,1.8 V
2023-09-08 03:00:00,5.7 V
2023-09-08 03:00:00,5.2 V
2023-09-09 03:00:00,0 V
2023-09-09 03:00:00,5.6 V
2023-09-09 03:00:00,2.4 V
2023-09-09 03:00:00,3.8 V
2023-09-09 03:00:00,2.0 V
2023-09-09 03:00:00,4.7 V
