Time,57175.tlm_mb_time
2023-10-10 17:41:17,28925
2023-10-10 17:42:17,28985
2023-10-10 17:45:07,29155
2023-10-10 19:17:28,34695
2023-10-10 19:18:28,34755
2023-10-10 19:19:28,34815
2023-10-10 19:20:28,34875
2023-10-10 20:27:28,38895
2023-10-10 22:05:03,44750
2023-10-10 22:06:38,44845
2023-10-10 22:32:58,46425
2023-10-10 22:33:58,46485
2023-10-11 03:17:46,63515
2023-10-11 03:18:46,63575
2023-10-11 03:21:36,63745
2023-10-11 05:57:19,7550
2023-10-11 09:36:59,20730
2023-10-11 17:36:18,49490
2023-10-11 19:15:29,55440
2023-10-11 19:16:28,55500
2023-10-11 20:24:29,59580
2023-10-11 20:28:13,59810
2023-10-11 20:28:18,59810
2023-10-11 20:29:13,59870
2023-10-11 20:29:18,59870
2023-10-11 21:58:48,65240
2023-10-11 21:59:48,65300
2023-10-11 22:01:39,65410
2023-10-11 22:03:38,65530
2023-10-11 22:27:59,1455
2023-10-11 22:28:59,1515
2023-10-11 22:30:50,1625
2023-10-11 22:32:50,1745
2023-10-12 01:55:59,13935
2023-10-12 03:11:49,18485
2023-10-12 03:12:48,18545
2023-10-12 03:13:49,18605
2023-10-12 03:14:48,18665
2023-10-12 03:31:19,19655
2023-10-12 04:22:49,22745
2023-10-12 10:37:09,45205
2023-10-12 11:05:09,46895
2023-10-12 11:05:19,46895
2023-10-12 13:37:59,56055
2023-10-12 15:12:19,61715
2023-10-12 15:20:59,62235
2023-10-12 17:35:09,4750
2023-10-12 17:38:09,4930
2023-10-12 19:15:20,10760
2023-10-12 20:20:31,14670
2023-10-12 20:21:30,14730
2023-10-12 20:23:16,14840
2023-10-12 20:23:20,14840
2023-10-12 20:24:15,14900
2023-10-12 20:24:16,14900
2023-10-12 20:24:20,14900
2023-10-12 20:24:20,14900
2023-10-12 20:25:15,14960
2023-10-12 20:25:20,14960
2023-10-12 20:26:15,15020
2023-10-12 20:26:16,15020
2023-10-12 20:26:20,15020
2023-10-12 20:26:20,15020
2023-10-12 20:27:16,15080
2023-10-12 20:27:20,15080
2023-10-12 21:57:35,20500
2023-10-12 21:57:40,20500
2023-10-12 21:58:36,20560
2023-10-12 21:58:40,20560
2023-10-12 21:59:36,20620
2023-10-12 21:59:40,20620
2023-10-12 22:00:40,20680
2023-10-12 22:02:19,20790
2023-10-12 22:02:26,20790
2023-10-12 22:02:30,20790
2023-10-12 22:02:30,20790
2023-10-12 22:03:26,20850
2023-10-12 22:03:30,20850
2023-10-13 01:54:00,34680
2023-10-13 03:11:39,39340
2023-10-13 03:12:39,39400
2023-10-13 03:12:40,39400
2023-10-13 03:13:39,39460
2023-10-13 03:14:39,39520
2023-10-13 03:15:39,39580
2023-10-13 03:29:10,40390
2023-10-13 04:15:49,43190
2023-10-13 04:16:49,43250
2023-10-13 04:17:50,43310
2023-10-13 09:29:00,61980
2023-10-13 09:30:50,62090
2023-10-13 09:30:51,62090
2023-10-13 09:31:50,62150
2023-10-13 11:02:21,2045
2023-10-13 11:04:12,2155
2023-10-13 11:06:12,2275
2023-10-13 12:37:32,7755
2023-10-13 12:38:32,7815
2023-10-13 12:39:32,7875
2023-10-13 12:40:28,7935
2023-10-13 12:40:28,7935
2023-10-13 12:40:31,7935
2023-10-13 15:09:11,16855
2023-10-13 16:45:31,22635
2023-10-13 17:29:11,25255
2023-10-13 17:30:11,25315
2023-10-13 17:32:11,25435
2023-10-13 20:18:21,35405
2023-10-13 20:21:15,35585
2023-10-13 20:21:15,35585
2023-10-13 20:21:20,35585
2023-10-13 20:21:20,35585
2023-10-13 20:21:20,35585
2023-10-13 20:22:15,35645
2023-10-13 21:59:47,41496
2023-10-13 21:59:52,41496
2023-10-14 01:51:51,55415
2023-10-14 03:06:39,59905
2023-10-14 03:07:39,59965
2023-10-14 03:08:39,60025
2023-10-14 03:09:39,60085
2023-10-14 03:10:39,60145
2023-10-14 03:12:30,60255
2023-10-14 03:26:10,61075
2023-10-14 03:27:11,61135
2023-10-14 04:16:40,64105
2023-10-14 04:17:40,64165
2023-10-14 09:25:52,17120
2023-10-14 09:27:52,17240
2023-10-14 09:28:52,17300
2023-10-14 10:59:13,22720
2023-10-14 11:01:13,22840
2023-10-14 11:03:13,22960
2023-10-14 11:06:02,23130
2023-10-14 13:30:51,31820
2023-10-14 13:31:52,31880
2023-10-14 15:04:11,37420
2023-10-14 15:06:11,37540
2023-10-14 15:06:11,37540
2023-10-14 15:07:11,37600
2023-10-14 16:43:21,43370
2023-10-14 17:28:11,46060
2023-10-14 20:17:22,56210
2023-10-14 20:20:52,56426
2023-10-14 20:20:57,56426
2023-10-14 20:20:58,56426
2023-10-14 20:21:58,56486
2023-10-14 21:48:42,61690
2023-10-14 21:49:42,61750
2023-10-14 21:50:42,61810
2023-10-14 21:56:48,62187
2023-10-14 21:56:58,62187
2023-10-14 21:56:59,62187
2023-10-14 21:58:22,62270
2023-10-15 01:03:12,7825
2023-10-15 01:45:52,10385
2023-10-15 01:45:52,10385
2023-10-15 01:48:52,10565
2023-10-15 03:54:12,18085
2023-10-15 04:11:42,19135
2023-10-15 04:12:42,19195
2023-10-15 04:13:42,19255
2023-10-15 04:14:42,19315
2023-10-15 09:21:03,18145
2023-10-15 09:22:53,18255
2023-10-15 09:23:47,18315
2023-10-15 09:23:53,18315
2023-10-15 09:23:53,18315
2023-10-15 09:24:53,18375
2023-10-15 09:25:53,18435
2023-10-15 10:57:13,23915
2023-10-15 10:58:13,23975
2023-10-15 10:59:13,24035
2023-10-15 12:33:33,29695
2023-10-15 12:35:24,29805
2023-10-15 14:29:14,36635
2023-10-15 14:30:14,36695
2023-10-15 15:03:13,38675
2023-10-15 15:03:13,38675
2023-10-15 15:03:13,38675
2023-10-15 16:38:33,44395
2023-10-15 16:40:23,44505
2023-10-15 17:23:13,47075
2023-10-15 17:24:13,47135
2023-10-15 17:24:13,47135
2023-10-15 17:25:13,47195
2023-10-15 20:11:23,57165
2023-10-15 20:12:23,57225
2023-10-15 20:13:23,57285
2023-10-15 20:16:13,57455
2023-10-15 20:17:13,57515
2023-10-15 20:18:13,57575
2023-10-15 21:45:43,62825
2023-10-15 21:45:43,62825
2023-10-15 21:47:43,62945
2023-10-15 21:47:43,62945
2023-10-15 21:49:32,63055
2023-10-15 21:49:33,63055
2023-10-15 21:50:33,63115
2023-10-15 21:51:33,63175
2023-10-15 23:23:54,3180
2023-10-15 23:25:54,3300
2023-10-16 01:42:53,11520
2023-10-16 01:42:53,11520
2023-10-16 01:43:53,11580
2023-10-16 02:58:45,16070
2023-10-16 02:59:46,16130
2023-10-16 03:00:43,16190
2023-10-16 03:00:46,16190
2023-10-16 03:01:43,16250
2023-10-16 03:01:46,16250
2023-10-16 03:02:43,16310
2023-10-16 03:02:46,16310
2023-10-16 03:04:33,16420
2023-10-16 03:04:36,16420
2023-10-16 03:05:33,16480
2023-10-16 03:06:33,16540
2023-10-16 03:07:33,16600
2023-10-16 09:21:53,39060
2023-10-16 10:53:14,44540
2023-10-16 10:54:14,44600
2023-10-16 10:55:14,44660
2023-10-16 10:57:04,44770
2023-10-16 10:58:04,44830
2023-10-16 10:59:04,44890
2023-10-16 11:01:04,45010
2023-10-16 12:31:20,50430
2023-10-16 12:31:20,50430
2023-10-16 12:31:22,50430
2023-10-16 12:31:22,50430
2023-10-16 12:31:23,50430
2023-10-16 12:31:23,50430
2023-10-16 12:32:22,50490
2023-10-16 12:32:22,50490
2023-10-16 12:32:24,50490
2023-10-16 15:00:13,59360
2023-10-16 15:00:13,59360
2023-10-16 16:35:23,65070
2023-10-16 16:36:23,65130
2023-10-16 16:37:23,65190
2023-10-16 17:20:14,2225
2023-10-16 17:22:05,2335
2023-10-16 17:23:04,2395
2023-10-16 17:23:05,2395
2023-10-16 20:09:24,12375
2023-10-16 20:11:14,12485
2023-10-16 20:14:09,12665
2023-10-16 20:14:14,12665
2023-10-16 20:17:40,12870
2023-10-16 21:44:34,18085
2023-10-16 21:45:34,18145
2023-10-16 21:46:34,18205
2023-10-16 21:47:34,18265
2023-10-16 21:48:34,18325
2023-10-16 23:19:55,23805
2023-10-16 23:20:55,23865
2023-10-17 01:39:54,32205
2023-10-17 01:40:54,32265
2023-10-17 02:59:32,36985
2023-10-17 03:00:32,37045
2023-10-17 03:01:32,37105
2023-10-17 03:03:32,37225
2023-10-17 05:39:03,46555
2023-10-17 09:14:54,59505
2023-10-17 09:16:54,59625
2023-10-17 09:18:45,59735
2023-10-17 09:19:44,59795
2023-10-17 09:19:45,59795
2023-10-17 10:50:14,65225
2023-10-17 10:53:04,65395
2023-10-17 10:55:04,65515
2023-10-17 10:56:04,39
2023-10-17 12:27:25,5520
2023-10-17 12:28:22,5580
2023-10-17 12:28:22,5580
2023-10-17 12:28:24,5580
2023-10-17 12:28:24,5580
2023-10-17 12:28:25,5580
2023-10-17 12:28:25,5580
2023-10-17 12:28:25,5580
2023-10-17 12:29:25,5640
2023-10-17 13:38:24,9780
2023-10-17 13:39:24,9840
2023-10-17 13:42:14,10010
2023-10-17 14:04:35,11350
2023-10-17 14:57:05,14500
2023-10-17 14:57:05,14500
2023-10-17 14:58:05,14560
2023-10-17 16:33:25,20280
2023-10-17 16:34:25,20340
2023-10-17 17:17:05,22900
2023-10-17 17:18:05,22960
2023-10-17 17:20:05,23080
2023-10-17 17:20:05,23080
2023-10-17 17:21:05,23140
2023-10-17 17:22:53,23250
2023-10-17 17:23:53,23310
2023-10-17 20:07:15,33110
2023-10-17 21:40:34,38710
2023-10-17 21:41:34,38770
2023-10-17 21:42:34,38830
2023-10-18 01:35:54,52830
2023-10-18 01:36:54,52890
2023-10-18 01:38:45,53000
2023-10-18 03:53:50,61110
2023-10-18 03:53:50,61110
2023-10-18 03:53:54,61110
2023-10-18 05:36:05,1705
2023-10-18 09:15:46,14885
2023-10-18 09:16:46,14945
2023-10-18 10:18:55,18675
2023-10-18 10:19:55,18735
2023-10-18 10:20:55,18795
2023-10-18 10:21:55,18855
2023-10-18 10:45:10,20255
2023-10-18 10:52:55,20715
2023-10-18 12:26:13,26315
2023-10-18 12:26:13,26315
2023-10-18 12:26:15,26315
2023-10-18 12:27:13,26375
2023-10-18 12:27:13,26375
2023-10-18 14:53:05,35125
2023-10-18 14:55:05,35245
2023-10-18 17:15:05,43645
2023-10-18 17:16:05,43705
2023-10-18 17:17:54,43815
2023-10-18 17:18:54,43875
2023-10-18 17:19:54,43935
2023-10-18 18:51:15,49415
2023-10-18 18:53:15,49535
2023-10-18 18:54:15,49595
2023-10-18 18:55:15,49655
2023-10-18 20:04:15,53795
2023-10-18 20:05:10,53855
2023-10-18 21:36:30,59335
2023-10-18 21:36:35,59335
2023-10-18 21:37:35,59395
2023-10-18 21:38:35,59455
2023-10-18 22:09:35,61315
2023-10-18 22:13:35,61555
2023-10-19 01:33:46,8030
2023-10-19 01:34:46,8090
2023-10-19 01:36:46,8210
2023-10-19 09:12:46,35570
2023-10-19 09:14:36,35680
2023-10-19 10:18:46,39530
2023-10-19 10:19:46,39590
2023-10-19 10:43:01,40990
2023-10-19 10:43:06,40990
2023-10-19 12:22:13,46940
2023-10-19 12:22:13,46940
2023-10-19 12:22:13,46940
2023-10-19 12:22:14,46940
2023-10-19 12:22:14,46940
2023-10-19 12:22:16,46940
2023-10-19 12:22:16,46940
2023-10-19 12:22:16,46940
2023-10-19 12:22:16,46940
2023-10-19 12:23:13,47000
2023-10-19 12:23:13,47000
2023-10-19 12:23:14,47000
2023-10-19 12:23:14,47000
2023-10-19 12:23:16,47000
2023-10-19 12:23:16,47000
2023-10-19 12:24:13,47060
2023-10-19 12:24:13,47060
2023-10-19 12:24:16,47060
2023-10-19 13:16:46,50210
2023-10-19 14:16:08,53770
2023-10-19 14:17:57,53880
2023-10-19 14:19:57,54000
2023-10-19 14:51:06,55870
2023-10-19 14:51:06,55870
2023-10-19 14:52:56,55980
2023-10-19 15:46:21,59190
2023-10-19 15:46:21,59190
2023-10-19 15:46:26,59190
2023-10-19 15:47:21,59250
2023-10-19 15:47:22,59250
2023-10-19 15:47:26,59250
2023-10-19 16:27:16,61640
2023-10-19 16:28:16,61700
2023-10-19 17:16:54,64620
2023-10-19 17:18:45,64730
2023-10-19 21:35:26,14595
2023-10-19 21:41:05,14945
2023-10-19 21:41:16,14945
2023-10-19 23:14:34,20545
2023-10-19 23:14:34,20545
2023-10-19 23:14:36,20545
2023-10-20 01:32:47,28835
2023-10-20 03:48:42,36995
2023-10-20 03:48:42,36995
2023-10-20 09:10:36,56305
2023-10-20 10:40:01,61675
2023-10-20 10:41:01,61735
2023-10-20 10:41:06,61735
2023-10-20 12:19:15,2090
2023-10-20 12:19:15,2090
2023-10-20 12:19:17,2090
2023-10-20 12:20:14,2150
2023-10-20 12:20:14,2150
2023-10-20 12:20:17,2150
2023-10-20 12:20:17,2150
2023-10-20 12:20:17,2150
2023-10-20 16:24:17,16790
2023-10-20 16:25:17,16850
2023-10-20 17:07:57,19410
2023-10-20 17:08:57,19470
2023-10-20 17:10:57,19590
2023-10-20 20:02:52,29910
2023-10-20 21:31:27,35220
2023-10-20 21:32:27,35280
2023-10-20 21:37:05,35570
2023-10-20 21:37:17,35570
2023-10-20 21:38:05,35630
2023-10-20 21:38:05,35630
2023-10-20 21:38:17,35630
2023-10-20 21:38:17,35630
2023-10-20 22:03:37,37150
2023-10-20 22:05:27,37260
2023-10-20 22:06:27,37320
2023-10-20 23:09:34,41110
2023-10-20 23:09:34,41110
2023-10-20 23:09:37,41110
2023-10-20 23:10:34,41170
2023-10-20 23:10:34,41170
2023-10-20 23:10:34,41170
2023-10-20 23:10:36,41170
2023-10-20 23:10:36,41170
2023-10-20 23:10:37,41170
2023-10-20 23:10:37,41170
2023-10-20 23:10:37,41170
2023-10-20 23:10:37,41170
2023-10-20 23:11:34,41230
2023-10-20 23:11:34,41230
2023-10-20 23:11:37,41230
2023-10-20 23:11:37,41230
2023-10-21 01:29:37,49510
2023-10-21 01:31:37,49630
2023-10-21 10:36:28,16791
2023-10-21 10:37:58,16875
2023-10-21 10:40:58,17055
2023-10-21 10:41:58,17115
2023-10-21 12:17:05,22825
2023-10-21 12:17:05,22825
2023-10-21 12:17:07,22825
2023-10-21 12:17:07,22825
2023-10-21 12:17:08,22825
2023-10-21 12:17:08,22825
2023-10-21 12:17:08,22825
2023-10-21 16:28:57,37935
2023-10-21 16:29:57,37995
2023-10-21 21:28:28,55905
2023-10-21 21:29:28,55965
2023-10-21 21:31:17,56075
2023-10-21 22:00:28,57825
2023-10-21 22:01:28,57885
2023-10-21 23:07:34,61855
2023-10-21 23:07:34,61855
2023-10-21 23:07:36,61855
2023-10-21 23:07:36,61855
2023-10-21 23:07:37,61855
2023-10-21 23:07:37,61855
2023-10-22 01:25:38,4600
2023-10-22 01:25:38,4600
2023-10-22 01:26:38,4660
2023-10-22 02:40:30,9090
2023-10-22 02:41:30,9150
2023-10-22 02:42:30,9210
2023-10-22 02:43:30,9270
2023-10-22 02:44:30,9330
2023-10-22 02:46:17,9440
2023-10-22 02:46:20,9440
2023-10-22 02:47:17,9500
2023-10-22 02:48:17,9560
2023-10-22 10:07:48,35930
2023-10-22 10:34:53,37560
2023-10-22 10:34:58,37560
2023-10-22 10:38:49,37790
2023-10-22 12:13:05,43450
2023-10-22 12:13:05,43450
2023-10-22 12:13:08,43450
2023-10-22 12:13:08,43450
2023-10-22 12:14:06,43510
2023-10-22 12:14:06,43510
2023-10-22 12:14:08,43510
2023-10-22 14:40:58,52320
2023-10-22 14:41:58,52380
2023-10-22 16:18:08,58150
2023-10-22 17:05:47,61010
2023-10-22 17:07:47,61130
2023-10-22 19:54:54,5625
2023-10-22 19:54:59,5625
2023-10-22 21:26:19,11105
2023-10-22 21:28:19,11225
2023-10-22 23:03:36,16945
2023-10-22 23:03:36,16945
2023-10-22 23:03:38,16945
2023-10-22 23:03:38,16945
2023-10-22 23:03:39,16945
2023-10-22 23:03:39,16945
2023-10-23 01:20:39,25165
2023-10-23 01:22:39,25285
2023-10-23 01:23:39,25345
2023-10-23 02:37:32,29775
2023-10-23 02:39:31,29895
2023-10-23 02:41:20,30005
2023-10-23 02:42:21,30065
2023-10-23 02:43:21,30125
2023-10-23 10:04:39,56605
2023-10-23 10:05:39,56665
2023-10-23 10:06:39,56725
2023-10-23 10:30:53,58185
2023-10-23 10:30:58,58185
2023-10-23 10:34:49,58415
2023-10-23 10:35:49,58475
2023-10-23 10:36:49,58535
2023-10-23 12:07:09,63955
2023-10-23 12:07:59,64015
2023-10-23 12:08:09,64015
2023-10-23 12:09:08,64075
2023-10-23 12:10:06,64135
2023-10-23 12:10:06,64135
2023-10-23 12:10:08,64135
2023-10-23 12:11:06,64195
2023-10-23 12:11:06,64195
2023-10-23 12:11:09,64195
2023-10-23 12:11:09,64195
2023-10-23 14:38:49,7520
2023-10-23 16:14:09,13240
2023-10-23 21:23:20,31790
2023-10-23 21:24:19,31850
2023-10-24 01:21:30,46080
2023-10-24 02:39:19,50750
2023-10-24 02:40:22,50810
2023-10-24 02:42:09,50920
2023-10-24 05:22:39,60550
2023-10-24 08:53:41,7675
2023-10-24 08:57:31,7905
2023-10-24 08:58:31,7965
2023-10-24 10:00:40,11695
2023-10-24 10:01:40,11755
2023-10-24 10:02:40,11815
2023-10-24 10:03:40,11875
2023-10-24 10:28:45,13385
2023-10-24 10:28:50,13385
2023-10-24 10:29:50,13445
2023-10-24 10:30:51,13505
2023-10-24 10:32:50,13625
2023-10-24 10:32:51,13625
2023-10-24 10:36:41,13855
2023-10-24 12:02:11,18985
2023-10-24 12:03:11,19045
2023-10-24 12:04:11,19105
2023-10-24 12:05:11,19165
2023-10-24 13:42:55,995
2023-10-24 16:12:35,9975
2023-10-24 18:34:35,18495
2023-10-24 18:36:25,18605
2023-10-24 18:37:25,18665
2023-10-24 18:38:25,18725
2023-10-24 18:39:25,18785
2023-10-24 19:44:35,22695
2023-10-24 21:19:45,28405
2023-10-24 21:19:45,28405
2023-10-24 21:20:45,28465
2023-10-24 21:25:35,28755
2023-10-24 21:26:35,28815
2023-10-24 21:27:35,28875
2023-10-24 22:57:05,34245
2023-10-24 22:58:52,34355
2023-10-24 22:58:52,34355
2023-10-24 22:58:55,34355
2023-10-24 22:58:55,34355
2023-10-25 00:33:15,40015
2023-10-25 00:34:15,40075
2023-10-25 01:16:05,42585
2023-10-25 01:17:05,42645
2023-10-25 01:18:55,42755
2023-10-25 02:34:43,47305
2023-10-25 02:35:43,47365
2023-10-25 02:37:42,47485
2023-10-25 02:38:43,47545
2023-10-25 03:42:55,51395
2023-10-25 05:14:10,56875
2023-10-25 05:18:05,57105
2023-10-25 05:19:05,57165
2023-10-25 08:50:06,4290
2023-10-25 08:51:06,4350
2023-10-25 08:52:06,4410
2023-10-25 08:53:56,4520
2023-10-25 08:54:56,4580
2023-10-25 08:55:56,4640
2023-10-25 09:58:05,8370
2023-10-25 09:59:06,8430
2023-10-25 10:00:05,8490
2023-10-25 10:03:55,8720
2023-10-25 10:24:20,9950
2023-10-25 10:25:20,10010
2023-10-25 10:25:26,10010
2023-10-25 10:27:10,10120
2023-10-25 10:27:15,10120
2023-10-25 10:27:16,10120
2023-10-25 10:28:16,10180
2023-10-25 10:29:15,10240
2023-10-25 10:29:16,10240
2023-10-25 10:30:15,10300
2023-10-25 10:30:16,10300
2023-10-25 11:58:56,15620
2023-10-25 12:00:25,15720
2023-10-25 12:00:35,15720
2023-10-25 12:00:36,15720
2023-10-25 12:03:36,15900
2023-10-25 12:03:36,15900
2023-10-25 12:04:36,15960
2023-10-25 12:04:36,15960
2023-10-25 12:06:26,16070
2023-10-25 13:35:56,21440
2023-10-25 13:39:46,21670
2023-10-25 13:40:46,21730
2023-10-25 13:42:46,21850
2023-10-25 14:33:15,24880
2023-10-25 16:59:04,33630
2023-10-25 17:00:04,33690
2023-10-25 18:32:26,39230
2023-10-25 19:42:26,43430
2023-10-25 19:47:16,43720
2023-10-25 19:48:16,43780
2023-10-25 21:15:45,49030
2023-10-25 21:17:45,49150
2023-10-25 21:18:45,49210
2023-10-25 21:18:46,49210
2023-10-25 21:20:36,49320
2023-10-25 21:21:36,49380
2023-10-25 21:22:36,49440
2023-10-25 22:52:05,54810
2023-10-25 22:52:06,54810
2023-10-25 22:53:55,54920
2023-10-25 22:54:55,54980
2023-10-25 22:56:55,55100
2023-10-25 22:56:56,55100
2023-10-25 22:57:56,55160
2023-10-26 02:32:45,2515
2023-10-26 02:32:47,2515
2023-10-26 02:33:45,2575
2023-10-26 02:33:47,2575
2023-10-26 02:35:35,2685
2023-10-26 02:35:37,2685
2023-10-26 02:36:35,2745
2023-10-26 04:24:36,9225
2023-10-26 05:15:06,12255
2023-10-26 08:47:07,24975
2023-10-26 08:49:56,25145
2023-10-26 10:22:11,30685
2023-10-26 10:22:16,30685
2023-10-26 10:22:17,30685
2023-10-26 10:23:10,30745
2023-10-26 10:23:16,30745
2023-10-26 10:23:17,30745
2023-10-26 10:24:11,30805
2023-10-26 10:24:16,30805
2023-10-26 10:24:17,30805
2023-10-26 10:25:17,30865
2023-10-26 10:26:16,30925
2023-10-26 10:26:17,30925
2023-10-26 10:28:07,31035
2023-10-26 11:57:36,36405
2023-10-26 12:01:26,36635
2023-10-26 12:01:27,36635
2023-10-26 12:02:26,36695
2023-10-26 12:02:26,36695
2023-10-26 13:37:46,42415
2023-10-26 14:27:16,45385
2023-10-26 14:28:16,45445
2023-10-26 14:29:16,45505
2023-10-26 14:30:16,45565
2023-10-26 16:12:17,51685
2023-10-26 18:32:16,60085
2023-10-26 19:38:27,64055
2023-10-26 19:39:27,64115
2023-10-26 19:40:26,64175
2023-10-26 19:42:06,64285
2023-10-26 19:42:16,64285
2023-10-26 19:44:06,64405
2023-10-26 19:45:16,64465
2023-10-26 19:46:06,64525
2023-10-26 19:46:10,64525
2023-10-26 19:46:16,64525
2023-10-26 19:46:16,64525
2023-10-26 21:12:47,4180
2023-10-26 21:13:48,4240
2023-10-26 21:15:37,4350
2023-10-26 21:15:37,4350
2023-10-26 21:16:37,4410
2023-10-26 21:17:27,4470
2023-10-26 21:17:37,4470
2023-10-26 21:17:37,4470
2023-10-26 21:18:27,4530
2023-10-26 21:18:37,4530
2023-10-26 21:18:37,4530
2023-10-26 21:19:27,4590
2023-10-26 21:19:37,4590
2023-10-26 21:19:37,4590
2023-10-26 22:49:57,10010
2023-10-26 22:50:57,10070
2023-10-26 22:51:57,10130
2023-10-26 22:52:57,10190
2023-10-27 01:10:57,18470
2023-10-27 01:11:57,18530
2023-10-27 02:25:49,22960
2023-10-27 02:26:49,23020
2023-10-27 02:27:49,23080
2023-10-27 02:28:49,23140
2023-10-27 04:00:04,28620
2023-10-27 04:02:04,28740
2023-10-27 04:03:54,28850
2023-10-27 04:04:54,28910
2023-10-27 04:05:54,28970
2023-10-27 04:06:54,29030
2023-10-27 10:20:11,51430
2023-10-27 10:20:16,51430
2023-10-27 10:20:17,51430
2023-10-27 10:21:11,51490
2023-10-27 10:21:16,51490
2023-10-27 10:23:07,51600
2023-10-27 10:23:08,51600
2023-10-27 10:24:07,51660
2023-10-27 10:25:07,51720
2023-10-27 10:25:08,51720
2023-10-27 11:56:27,57200
2023-10-27 11:57:26,57260
2023-10-27 11:58:27,57320
2023-10-27 11:58:27,57320
2023-10-27 14:25:17,595
2023-10-27 14:26:17,655
2023-10-27 15:29:29,4445
2023-10-27 16:03:27,6485
2023-10-27 18:25:28,15005
2023-10-27 18:27:17,15115
2023-10-27 18:29:17,15235
2023-10-27 19:38:18,19375
2023-10-27 19:39:18,19435
2023-10-27 21:08:48,24805
2023-10-27 21:10:37,24915
2023-10-27 21:10:38,24915
2023-10-27 21:11:37,24975
2023-10-27 21:11:38,24975
2023-10-27 21:12:37,25035
2023-10-27 21:12:38,25035
2023-10-27 21:13:38,25095
2023-10-27 21:14:38,25155
2023-10-27 21:43:47,26905
2023-10-27 22:44:57,30575
2023-10-27 22:45:58,30635
2023-10-27 22:46:58,30695
2023-10-27 22:47:57,30755
2023-10-27 22:47:58,30755
2023-10-28 01:05:57,39035
2023-10-28 03:59:56,49475
2023-10-28 04:00:56,49535
2023-10-28 04:01:56,49595
2023-10-28 04:02:56,49655
2023-10-28 04:17:27,50525
2023-10-28 04:18:27,50585
2023-10-28 08:42:58,920
2023-10-28 09:48:58,4880
2023-10-28 09:50:58,5000
2023-10-28 09:51:58,5060
2023-10-28 10:16:13,6520
2023-10-28 10:16:18,6520
2023-10-28 10:18:03,6630
2023-10-28 10:18:08,6630
2023-10-28 10:18:09,6630
2023-10-28 10:19:09,6690
2023-10-28 10:20:08,6750
2023-10-28 10:20:09,6750
2023-10-28 10:21:08,6810
2023-10-28 10:21:09,6810
2023-10-28 10:23:58,6980
2023-10-28 10:23:58,6980
2023-10-28 11:52:29,12290
2023-10-28 11:53:29,12350
2023-10-28 11:55:29,12470
2023-10-28 13:26:49,17950
2023-10-28 13:27:49,18010
2023-10-28 14:23:08,21330
2023-10-28 14:24:08,21390
2023-10-28 15:29:20,25300
2023-10-28 21:05:38,45480
2023-10-28 21:06:38,45540
2023-10-28 21:07:38,45600
2023-10-28 21:08:38,45660
2023-10-28 21:09:38,45720
2023-10-28 22:44:48,51430
2023-10-29 00:21:08,57210
2023-10-29 01:05:48,59890
2023-10-29 04:14:28,5675
2023-10-29 04:15:29,5735
2023-10-29 06:37:18,14245
2023-10-29 06:38:18,14305
2023-10-29 09:43:58,25445
2023-10-29 09:44:58,25505
2023-10-29 09:46:58,25625
2023-10-29 09:47:58,25685
2023-10-29 09:49:48,25795
2023-10-29 09:50:48,25855
2023-10-29 10:16:09,27375
2023-10-29 10:17:08,27435
2023-10-29 10:18:58,27545
2023-10-29 10:19:59,27605
2023-10-29 11:52:19,33145
2023-10-29 13:25:37,38745
2023-10-29 13:25:37,38745
2023-10-29 13:25:38,38745
2023-10-29 13:26:37,38805
2023-10-29 13:26:37,38805
2023-10-29 13:26:38,38805
2023-10-29 13:27:38,38865
2023-10-29 14:19:09,41955
2023-10-29 14:20:08,42015
2023-10-29 14:38:33,43125
2023-10-29 14:38:38,43125
2023-10-29 21:05:05,16855
2023-10-29 21:06:05,16915
2023-10-29 23:08:35,24265
2023-10-30 01:00:25,30975
2023-10-30 01:01:25,31035
2023-10-30 01:02:25,31095
2023-10-30 04:12:55,42525
2023-10-30 09:45:24,62475
2023-10-30 09:46:24,62535
2023-10-30 10:14:35,64225
2023-10-30 11:46:56,4230
2023-10-30 11:47:56,4290
2023-10-30 21:00:06,37420
2023-10-30 21:01:05,37480
2023-10-30 21:03:05,37600
2023-10-30 22:39:15,43370
2023-10-30 23:10:25,45240
2023-10-31 03:48:24,61920
2023-10-31 03:49:24,61980
2023-10-31 03:50:24,62040
2023-10-31 03:51:24,62100
2023-10-31 03:52:24,62160
2023-10-31 03:54:15,62270
2023-10-31 03:55:15,62330
2023-10-31 04:07:55,63090
2023-10-31 04:08:55,63150
2023-10-31 04:09:55,63210
2023-10-31 04:56:35,475
2023-10-31 04:58:25,585
2023-10-31 04:59:25,645
2023-10-31 06:32:46,6245
2023-10-31 10:04:46,18965
2023-10-31 10:07:31,19135
2023-10-31 10:07:36,19135
2023-10-31 10:09:36,19255
2023-10-31 10:10:36,19315
2023-10-31 10:11:36,19375
2023-10-31 10:13:26,19485
2023-10-31 10:14:26,19545
2023-10-31 10:15:21,19605
2023-10-31 11:43:56,24915
2023-10-31 11:44:56,24975
2023-10-31 13:22:06,30805
2023-10-31 14:13:36,33895
2023-10-31 14:14:36,33955
2023-10-31 14:15:36,34015
2023-10-31 19:25:46,52625
2023-10-31 22:34:16,63935
2023-10-31 22:35:16,63995
2023-10-31 22:35:16,63995
2023-10-31 22:36:16,64055
