"Time","tlm_mb_solarpanel_1_current(mA)"
2023-11-20 03:00:00,5.9 mA
2023-11-20 03:00:00,10 mA
2023-11-20 03:00:00,70 mA
2023-11-20 03:00:00,166 mA
2023-11-20 03:00:00,39 mA
2023-11-20 03:00:00,94 mA
2023-11-20 03:00:00,27 mA
2023-11-20 03:00:00,221 mA
2023-11-21 03:00:00,2.7 mA
2023-11-21 03:00:00,301 mA
2023-11-21 03:00:00,51 mA
2023-11-21 03:00:00,69 mA
2023-11-21 03:00:00,2.2 mA
2023-11-21 03:00:00,2.4 mA
2023-11-21 03:00:00,545 mA
2023-11-21 03:00:00,405 mA
2023-11-21 03:00:00,329 mA
2023-11-21 03:00:00,6.3 mA
2023-11-21 03:00:00,8.1 mA
2023-11-21 03:00:00,46 mA
2023-11-21 03:00:00,265 mA
2023-11-21 03:00:00,37 mA
2023-11-21 03:00:00,13 mA
2023-11-21 03:00:00,101 mA
2023-11-21 03:00:00,28 mA
2023-11-21 03:00:00,27 mA
2023-11-21 03:00:00,5.9 mA
2023-11-22 03:00:00,5.9 mA
2023-11-22 03:00:00,11 mA
2023-11-22 03:00:00,157 mA
2023-11-22 03:00:00,231 mA
2023-11-22 03:00:00,389 mA
2023-11-22 03:00:00,2.2 mA
2023-11-22 03:00:00,19 mA
2023-11-22 03:00:00,2.7 mA
2023-11-22 03:00:00,22 mA
2023-11-22 03:00:00,20 mA
2023-11-22 03:00:00,78 mA
2023-11-22 03:00:00,8.1 mA
2023-11-23 03:00:00,2.4 mA
2023-11-23 03:00:00,2.7 mA
2023-11-23 03:00:00,5.9 mA
2023-11-23 03:00:00,24 mA
2023-11-23 03:00:00,65 mA
2023-11-23 03:00:00,248 mA
2023-11-23 03:00:00,221 mA
2023-11-23 03:00:00,292 mA
2023-11-23 03:00:00,10 mA
2023-11-23 03:00:00,8.5 mA
2023-11-23 03:00:00,48 mA
2023-11-23 03:00:00,18 mA
2023-11-23 03:00:00,5.6 mA
2023-11-24 03:00:00,16 mA
2023-11-24 03:00:00,2.7 mA
2023-11-24 03:00:00,2.9 mA
2023-11-25 03:00:00,351 mA
2023-11-25 03:00:00,78 mA
2023-11-25 03:00:00,242 mA
2023-11-25 03:00:00,64 mA
2023-11-25 03:00:00,2.7 mA
2023-11-25 03:00:00,5.4 mA
2023-11-25 03:00:00,33 mA
2023-11-26 03:00:00,32 mA
2023-11-26 03:00:00,52 mA
2023-11-26 03:00:00,28 mA
2023-11-26 03:00:00,41 mA
2023-11-26 03:00:00,174 mA
2023-11-26 03:00:00,2.7 mA
2023-11-26 03:00:00,2.4 mA
2023-11-26 03:00:00,12 mA
2023-11-26 03:00:00,66 mA
2023-11-26 03:00:00,6.8 mA
2023-11-26 03:00:00,14 mA
2023-11-26 03:00:00,179 mA
2023-11-26 03:00:00,96 mA
2023-11-26 03:00:00,82 mA
2023-11-26 03:00:00,2.9 mA
2023-11-26 03:00:00,240 mA
2023-11-26 03:00:00,111 mA
2023-11-27 03:00:00,340 mA
2023-11-27 03:00:00,43 mA
2023-11-27 03:00:00,37 mA
2023-11-27 03:00:00,28 mA
2023-11-27 03:00:00,9.5 mA
2023-11-27 03:00:00,23 mA
2023-11-27 03:00:00,2.4 mA
2023-11-27 03:00:00,2.2 mA
2023-11-27 03:00:00,8.5 mA
2023-11-27 03:00:00,51 mA
2023-11-27 03:00:00,3.9 mA
2023-11-27 03:00:00,384 mA
2023-11-27 03:00:00,2.7 mA
2023-11-27 03:00:00,29 mA
2023-11-27 03:00:00,31 mA
2023-11-27 03:00:00,31 mA
2023-11-28 03:00:00,18 mA
2023-11-28 03:00:00,394 mA
2023-11-28 03:00:00,33 mA
2023-11-28 03:00:00,2.4 mA
2023-11-28 03:00:00,171 mA
2023-11-28 03:00:00,90 mA
2023-11-28 03:00:00,39 mA
2023-11-28 03:00:00,13 mA
2023-11-28 03:00:00,66 mA
2023-11-28 03:00:00,32 mA
2023-11-28 03:00:00,27 mA
2023-11-29 03:00:00,7.1 mA
2023-11-29 03:00:00,46 mA
2023-11-29 03:00:00,27 mA
2023-11-29 03:00:00,11 mA
2023-11-29 03:00:00,112 mA
2023-11-29 03:00:00,40 mA
2023-11-29 03:00:00,11 mA
2023-11-29 03:00:00,2.4 mA
2023-11-29 03:00:00,146 mA
2023-11-29 03:00:00,14 mA
2023-11-29 03:00:00,3.2 mA
2023-11-29 03:00:00,2.2 mA
2023-11-29 03:00:00,231 mA
2023-11-29 03:00:00,2.7 mA
2023-11-29 03:00:00,2.9 mA
2023-11-29 03:00:00,11 mA
2023-11-29 03:00:00,115 mA
2023-11-29 03:00:00,119 mA
2023-11-29 03:00:00,7.6 mA
2023-11-30 03:00:00,5.6 mA
2023-11-30 03:00:00,2.7 mA
2023-11-30 03:00:00,20 mA
2023-11-30 03:00:00,2.4 mA
2023-11-30 03:00:00,162 mA
2023-11-30 03:00:00,560 mA
2023-11-30 03:00:00,28 mA
2023-11-30 03:00:00,7.6 mA
2023-11-30 03:00:00,186 mA
2023-12-01 03:00:00,83 mA
2023-12-01 03:00:00,6.3 mA
2023-12-01 03:00:00,5.6 mA
2023-12-01 03:00:00,2.4 mA
2023-12-01 03:00:00,2.7 mA
2023-12-01 03:00:00,14 mA
2023-12-01 03:00:00,2.2 mA
2023-12-02 03:00:00,5.9 mA
2023-12-02 03:00:00,281 mA
2023-12-02 03:00:00,45 mA
2023-12-02 03:00:00,11 mA
2023-12-02 03:00:00,83 mA
2023-12-02 03:00:00,24 mA
2023-12-02 03:00:00,2.4 mA
2023-12-02 03:00:00,2.7 mA
2023-12-02 03:00:00,25 mA
2023-12-02 03:00:00,2.2 mA
2023-12-02 03:00:00,40 mA
2023-12-02 03:00:00,116 mA
2023-12-02 03:00:00,23 mA
2023-12-02 03:00:00,8.3 mA
2023-12-02 03:00:00,2.9 mA
2023-12-02 03:00:00,250 mA
2023-12-03 03:00:00,55 mA
2023-12-03 03:00:00,2.7 mA
2023-12-03 03:00:00,2.9 mA
2023-12-03 03:00:00,5.6 mA
2023-12-03 03:00:00,2.2 mA
2023-12-03 03:00:00,2.4 mA
2023-12-03 03:00:00,59 mA
2023-12-03 03:00:00,98 mA
2023-12-03 03:00:00,12 mA
2023-12-03 03:00:00,12 mA
2023-12-04 03:00:00,8.5 mA
2023-12-04 03:00:00,10 mA
2023-12-04 03:00:00,40 mA
2023-12-04 03:00:00,61 mA
2023-12-04 03:00:00,2.7 mA
2023-12-04 03:00:00,61 mA
2023-12-04 03:00:00,57 mA
2023-12-04 03:00:00,115 mA
2023-12-04 03:00:00,27 mA
2023-12-05 03:00:00,120 mA
2023-12-05 03:00:00,7.8 mA
2023-12-05 03:00:00,7.6 mA
2023-12-05 03:00:00,2.7 mA
2023-12-05 03:00:00,2.9 mA
2023-12-05 03:00:00,15 mA
2023-12-05 03:00:00,6.1 mA
2023-12-05 03:00:00,2.4 mA
2023-12-05 03:00:00,71 mA
2023-12-05 03:00:00,2.2 mA
2023-12-05 03:00:00,325 mA
2023-12-05 03:00:00,117 mA
2023-12-05 03:00:00,13 mA
2023-12-06 03:00:00,202 mA
2023-12-06 03:00:00,12 mA
2023-12-06 03:00:00,16 mA
2023-12-06 03:00:00,45 mA
2023-12-06 03:00:00,9.8 mA
2023-12-06 03:00:00,79 mA
2023-12-06 03:00:00,22 mA
2023-12-06 03:00:00,55 mA
2023-12-06 03:00:00,5.1 mA
2023-12-06 03:00:00,161 mA
2023-12-06 03:00:00,339 mA
2023-12-06 03:00:00,2.7 mA
2023-12-06 03:00:00,290 mA
2023-12-06 03:00:00,156 mA
2023-12-06 03:00:00,2.4 mA
2023-12-06 03:00:00,32 mA
2023-12-06 03:00:00,182 mA
2023-12-06 03:00:00,58 mA
2023-12-06 03:00:00,544 mA
2023-12-06 03:00:00,68 mA
2023-12-06 03:00:00,43 mA
2023-12-06 03:00:00,2.2 mA
2023-12-06 03:00:00,14 mA
2023-12-06 03:00:00,31 mA
2023-12-06 03:00:00,29 mA
2023-12-06 03:00:00,25 mA
2023-12-06 03:00:00,43 mA
2023-12-06 03:00:00,400 mA
2023-12-06 03:00:00,60 mA
2023-12-06 03:00:00,2.9 mA
2023-12-06 03:00:00,14 mA
2023-12-06 03:00:00,5.9 mA
2023-12-06 03:00:00,32 mA
2023-12-07 03:00:00,25 mA
2023-12-07 03:00:00,154 mA
2023-12-07 03:00:00,44 mA
2023-12-07 03:00:00,262 mA
2023-12-07 03:00:00,77 mA
2023-12-07 03:00:00,2.7 mA
2023-12-07 03:00:00,5.6 mA
2023-12-07 03:00:00,495 mA
2023-12-07 03:00:00,271 mA
2023-12-07 03:00:00,531 mA
2023-12-07 03:00:00,11 mA
2023-12-07 03:00:00,5.9 mA
2023-12-07 03:00:00,520 mA
2023-12-07 03:00:00,2.4 mA
2023-12-07 03:00:00,648 mA
2023-12-07 03:00:00,9.0 mA
2023-12-07 03:00:00,256 mA
2023-12-07 03:00:00,11 mA
2023-12-07 03:00:00,2.9 mA
2023-12-07 03:00:00,195 mA
2023-12-07 03:00:00,31 mA
2023-12-07 03:00:00,542 mA
2023-12-07 03:00:00,23 mA
2023-12-07 03:00:00,25 mA
2023-12-08 03:00:00,2.7 mA
2023-12-08 03:00:00,2.4 mA
2023-12-08 03:00:00,488 mA
2023-12-08 03:00:00,635 mA
2023-12-08 03:00:00,28 mA
2023-12-08 03:00:00,6.3 mA
2023-12-08 03:00:00,689 mA
2023-12-08 03:00:00,542 mA
2023-12-08 03:00:00,246 mA
2023-12-08 03:00:00,2.2 mA
2023-12-08 03:00:00,208 mA
2023-12-08 03:00:00,172 mA
2023-12-08 03:00:00,2.9 mA
2023-12-08 03:00:00,209 mA
2023-12-08 03:00:00,7.8 mA
2023-12-08 03:00:00,405 mA
2023-12-08 03:00:00,14 mA
2023-12-08 03:00:00,179 mA
2023-12-08 03:00:00,12 mA
2023-12-09 03:00:00,29 mA
2023-12-09 03:00:00,238 mA
2023-12-09 03:00:00,164 mA
2023-12-09 03:00:00,2.7 mA
2023-12-09 03:00:00,24 mA
2023-12-09 03:00:00,14 mA
2023-12-09 03:00:00,485 mA
2023-12-09 03:00:00,2.4 mA
2023-12-09 03:00:00,28 mA
2023-12-09 03:00:00,68 mA
2023-12-09 03:00:00,41 mA
2023-12-09 03:00:00,21 mA
2023-12-09 03:00:00,94 mA
2023-12-09 03:00:00,86 mA
2023-12-09 03:00:00,88 mA
2023-12-09 03:00:00,199 mA
2023-12-09 03:00:00,129 mA
2023-12-09 03:00:00,33 mA
2023-12-09 03:00:00,2.9 mA
2023-12-09 03:00:00,378 mA
2023-12-09 03:00:00,13 mA
2023-12-09 03:00:00,21 mA
2023-12-09 03:00:00,5.6 mA
2023-12-09 03:00:00,63 mA
2023-12-10 03:00:00,6.6 mA
2023-12-10 03:00:00,12 mA
2023-12-10 03:00:00,212 mA
2023-12-10 03:00:00,215 mA
2023-12-10 03:00:00,159 mA
2023-12-10 03:00:00,5.9 mA
2023-12-10 03:00:00,2.7 mA
2023-12-10 03:00:00,13 mA
2023-12-10 03:00:00,17 mA
2023-12-10 03:00:00,2.2 mA
2023-12-10 03:00:00,2.4 mA
2023-12-10 03:00:00,528 mA
2023-12-10 03:00:00,81 mA
2023-12-10 03:00:00,235 mA
2023-12-10 03:00:00,31 mA
2023-12-10 03:00:00,4.4 mA
2023-12-10 03:00:00,305 mA
2023-12-10 03:00:00,386 mA
2023-12-10 03:00:00,11 mA
2023-12-10 03:00:00,433 mA
2023-12-10 03:00:00,32 mA
2023-12-10 03:00:00,48 mA
2023-12-10 03:00:00,135 mA
2023-12-10 03:00:00,5.1 mA
2023-12-10 03:00:00,5.6 mA
2023-12-11 03:00:00,12 mA
2023-12-11 03:00:00,342 mA
2023-12-11 03:00:00,511 mA
2023-12-11 03:00:00,506 mA
2023-12-11 03:00:00,2.7 mA
2023-12-11 03:00:00,2.4 mA
2023-12-11 03:00:00,2.2 mA
2023-12-11 03:00:00,131 mA
2023-12-11 03:00:00,21 mA
2023-12-11 03:00:00,24 mA
2023-12-11 03:00:00,38 mA
2023-12-11 03:00:00,176 mA
2023-12-11 03:00:00,519 mA
2023-12-11 03:00:00,309 mA
2023-12-11 03:00:00,32 mA
2023-12-11 03:00:00,68 mA
2023-12-11 03:00:00,2.9 mA
2023-12-11 03:00:00,5.9 mA
2023-12-11 03:00:00,110 mA
2023-12-11 03:00:00,40 mA
2023-12-11 03:00:00,54 mA
2023-12-11 03:00:00,5.4 mA
2023-12-11 03:00:00,244 mA
2023-12-11 03:00:00,163 mA
2023-12-12 03:00:00,2.4 mA
2023-12-12 03:00:00,73 mA
2023-12-12 03:00:00,66 mA
2023-12-12 03:00:00,90 mA
2023-12-12 03:00:00,8.1 mA
2023-12-12 03:00:00,88 mA
2023-12-12 03:00:00,24 mA
2023-12-12 03:00:00,3.9 mA
2023-12-12 03:00:00,441 mA
2023-12-12 03:00:00,127 mA
2023-12-12 03:00:00,196 mA
2023-12-12 03:00:00,6.8 mA
2023-12-12 03:00:00,18 mA
2023-12-12 03:00:00,2.7 mA
2023-12-12 03:00:00,5.9 mA
2023-12-12 03:00:00,180 mA
2023-12-12 03:00:00,391 mA
2023-12-12 03:00:00,11 mA
2023-12-12 03:00:00,40 mA
2023-12-12 03:00:00,17 mA
2023-12-12 03:00:00,508 mA
2023-12-13 03:00:00,2.4 mA
2023-12-13 03:00:00,2.7 mA
2023-12-13 03:00:00,52 mA
2023-12-13 03:00:00,5.6 mA
2023-12-13 03:00:00,2.2 mA
2023-12-13 03:00:00,320 mA
2023-12-13 03:00:00,6.1 mA
2023-12-13 03:00:00,2.9 mA
2023-12-13 03:00:00,34 mA
2023-12-13 03:00:00,13 mA
2023-12-13 03:00:00,11 mA
2023-12-14 03:00:00,2.4 mA
2023-12-14 03:00:00,2.7 mA
2023-12-14 03:00:00,2.2 mA
2023-12-14 03:00:00,552 mA
2023-12-14 03:00:00,187 mA
2023-12-14 03:00:00,4.9 mA
2023-12-14 03:00:00,3.7 mA
2023-12-14 03:00:00,115 mA
2023-12-14 03:00:00,80 mA
2023-12-14 03:00:00,71 mA
2023-12-14 03:00:00,524 mA
2023-12-14 03:00:00,373 mA
2023-12-14 03:00:00,13 mA
2023-12-14 03:00:00,17 mA
2023-12-14 03:00:00,2.9 mA
2023-12-14 03:00:00,28 mA
2023-12-14 03:00:00,6.6 mA
2023-12-14 03:00:00,31 mA
2023-12-14 03:00:00,22 mA
2023-12-14 03:00:00,18 mA
2023-12-14 03:00:00,40 mA
2023-12-14 03:00:00,25 mA
2023-12-14 03:00:00,195 mA
2023-12-14 03:00:00,41 mA
2023-12-14 03:00:00,180 mA
2023-12-15 03:00:00,2.2 mA
2023-12-15 03:00:00,2.4 mA
2023-12-15 03:00:00,73 mA
2023-12-15 03:00:00,10 mA
2023-12-15 03:00:00,320 mA
2023-12-15 03:00:00,17 mA
2023-12-15 03:00:00,20 mA
2023-12-15 03:00:00,386 mA
2023-12-15 03:00:00,471 mA
2023-12-15 03:00:00,486 mA
2023-12-15 03:00:00,155 mA
2023-12-15 03:00:00,34 mA
2023-12-15 03:00:00,15 mA
2023-12-15 03:00:00,140 mA
2023-12-15 03:00:00,14 mA
2023-12-15 03:00:00,12 mA
2023-12-15 03:00:00,5.6 mA
2023-12-15 03:00:00,2.7 mA
2023-12-15 03:00:00,2.9 mA
2023-12-15 03:00:00,157 mA
2023-12-15 03:00:00,10 mA
2023-12-15 03:00:00,29 mA
2023-12-16 03:00:00,2.7 mA
2023-12-16 03:00:00,23 mA
2023-12-16 03:00:00,13 mA
2023-12-16 03:00:00,12 mA
2023-12-16 03:00:00,4.2 mA
2023-12-16 03:00:00,2.4 mA
2023-12-16 03:00:00,33 mA
2023-12-16 03:00:00,35 mA
2023-12-16 03:00:00,187 mA
2023-12-16 03:00:00,15 mA
2023-12-16 03:00:00,11 mA
2023-12-16 03:00:00,2.9 mA
2023-12-16 03:00:00,23 mA
2023-12-16 03:00:00,13 mA
2023-12-17 03:00:00,2.7 mA
2023-12-17 03:00:00,22 mA
2023-12-17 03:00:00,155 mA
2023-12-17 03:00:00,170 mA
2023-12-17 03:00:00,441 mA
2023-12-17 03:00:00,99 mA
2023-12-17 03:00:00,4.4 mA
2023-12-17 03:00:00,5.9 mA
2023-12-17 03:00:00,10 mA
2023-12-17 03:00:00,24 mA
2023-12-17 03:00:00,18 mA
2023-12-17 03:00:00,324 mA
2023-12-17 03:00:00,166 mA
2023-12-17 03:00:00,120 mA
2023-12-17 03:00:00,14 mA
2023-12-17 03:00:00,109 mA
2023-12-18 03:00:00,2.4 mA
2023-12-18 03:00:00,2.7 mA
2023-12-18 03:00:00,82 mA
2023-12-18 03:00:00,99 mA
2023-12-18 03:00:00,107 mA
2023-12-18 03:00:00,47 mA
2023-12-18 03:00:00,12 mA
2023-12-18 03:00:00,62 mA
2023-12-18 03:00:00,442 mA
2023-12-18 03:00:00,197 mA
2023-12-18 03:00:00,20 mA
2023-12-18 03:00:00,2.9 mA
2023-12-18 03:00:00,14 mA
2023-12-18 03:00:00,178 mA
2023-12-18 03:00:00,14 mA
2023-12-19 03:00:00,2.4 mA
2023-12-19 03:00:00,111 mA
2023-12-19 03:00:00,13 mA
2023-12-19 03:00:00,112 mA
2023-12-19 03:00:00,5.9 mA
2023-12-19 03:00:00,2.7 mA
2023-12-19 03:00:00,5.6 mA
2023-12-20 03:00:00,2.4 mA
2023-12-20 03:00:00,132 mA
2023-12-20 03:00:00,461 mA
2023-12-20 03:00:00,84 mA
2023-12-20 03:00:00,151 mA
2023-12-20 03:00:00,5.9 mA
2023-12-20 03:00:00,9.3 mA
2023-12-20 03:00:00,33 mA
2023-12-20 03:00:00,38 mA
2023-12-20 03:00:00,32 mA
2023-12-20 03:00:00,49 mA
2023-12-20 03:00:00,67 mA
2023-12-20 03:00:00,231 mA
2023-12-20 03:00:00,358 mA
2023-12-20 03:00:00,2.7 mA
2023-12-20 03:00:00,2.9 mA
2023-12-20 03:00:00,28 mA
2023-12-21 03:00:00,2.4 mA
2023-12-21 03:00:00,2.7 mA
2023-12-21 03:00:00,64 mA
2023-12-21 03:00:00,2.2 mA
2023-12-21 03:00:00,77 mA
2023-12-21 03:00:00,207 mA
2023-12-21 03:00:00,23 mA
2023-12-21 03:00:00,5.9 mA
2023-12-21 03:00:00,364 mA
2023-12-21 03:00:00,326 mA
2023-12-21 03:00:00,9.0 mA
2023-12-21 03:00:00,150 mA
2023-12-21 03:00:00,22 mA
2023-12-21 03:00:00,29 mA
2023-12-21 03:00:00,148 mA
2023-12-21 03:00:00,17 mA
2023-12-21 03:00:00,26 mA
2023-12-21 03:00:00,235 mA
2023-12-21 03:00:00,184 mA
2023-12-21 03:00:00,181 mA
2023-12-21 03:00:00,31 mA
2023-12-21 03:00:00,2.9 mA
2023-12-21 03:00:00,28 mA
2023-12-21 03:00:00,10 mA
2023-12-21 03:00:00,5.4 mA
2023-12-21 03:00:00,83 mA
2023-12-22 03:00:00,2.4 mA
2023-12-22 03:00:00,50 mA
2023-12-22 03:00:00,13 mA
2023-12-22 03:00:00,2.2 mA
2023-12-22 03:00:00,2.7 mA
2023-12-22 03:00:00,100 mA
2023-12-22 03:00:00,5.9 mA
2023-12-22 03:00:00,117 mA
2023-12-22 03:00:00,19 mA
2023-12-22 03:00:00,90 mA
2023-12-22 03:00:00,132 mA
2023-12-22 03:00:00,33 mA
2023-12-22 03:00:00,17 mA
2023-12-22 03:00:00,32 mA
2023-12-22 03:00:00,21 mA
2023-12-22 03:00:00,93 mA
2023-12-22 03:00:00,154 mA
2023-12-22 03:00:00,12 mA
2023-12-22 03:00:00,20 mA
2023-12-22 03:00:00,12 mA
2023-12-22 03:00:00,20 mA
2023-12-23 03:00:00,22 mA
2023-12-23 03:00:00,2.4 mA
2023-12-23 03:00:00,20 mA
2023-12-23 03:00:00,48 mA
2023-12-23 03:00:00,5.9 mA
2023-12-23 03:00:00,32 mA
2023-12-23 03:00:00,18 mA
2023-12-23 03:00:00,7.1 mA
2023-12-23 03:00:00,29 mA
2023-12-23 03:00:00,12 mA
2023-12-23 03:00:00,209 mA
2023-12-23 03:00:00,2.2 mA
2023-12-23 03:00:00,486 mA
2023-12-23 03:00:00,100 mA
2023-12-23 03:00:00,12 mA
2023-12-23 03:00:00,298 mA
2023-12-23 03:00:00,552 mA
2023-12-23 03:00:00,102 mA
2023-12-23 03:00:00,18 mA
2023-12-23 03:00:00,5.1 mA
2023-12-23 03:00:00,11 mA
2023-12-23 03:00:00,5.4 mA
2023-12-23 03:00:00,2.9 mA
2023-12-23 03:00:00,6.3 mA
2023-12-23 03:00:00,2.7 mA
2023-12-23 03:00:00,8.8 mA
2023-12-24 03:00:00,26 mA
2023-12-24 03:00:00,2.7 mA
2023-12-24 03:00:00,208 mA
2023-12-24 03:00:00,5.6 mA
2023-12-24 03:00:00,142 mA
2023-12-24 03:00:00,147 mA
2023-12-24 03:00:00,35 mA
2023-12-24 03:00:00,11 mA
2023-12-24 03:00:00,2.4 mA
2023-12-24 03:00:00,51 mA
2023-12-24 03:00:00,2.2 mA
2023-12-24 03:00:00,63 mA
2023-12-24 03:00:00,40 mA
2023-12-24 03:00:00,12 mA
2023-12-24 03:00:00,11 mA
2023-12-24 03:00:00,10 mA
2023-12-24 03:00:00,18 mA
2023-12-24 03:00:00,5.1 mA
2023-12-24 03:00:00,13 mA
2023-12-24 03:00:00,29 mA
2023-12-24 03:00:00,5.9 mA
2023-12-24 03:00:00,15 mA
2023-12-24 03:00:00,57 mA
2023-12-25 03:00:00,2.4 mA
2023-12-25 03:00:00,229 mA
2023-12-25 03:00:00,5.6 mA
2023-12-25 03:00:00,14 mA
2023-12-25 03:00:00,9.3 mA
2023-12-25 03:00:00,28 mA
2023-12-25 03:00:00,11 mA
2023-12-25 03:00:00,13 mA
2023-12-25 03:00:00,7.1 mA
2023-12-25 03:00:00,108 mA
2023-12-25 03:00:00,562 mA
2023-12-25 03:00:00,83 mA
2023-12-25 03:00:00,30 mA
2023-12-25 03:00:00,2.7 mA
2023-12-25 03:00:00,5.4 mA
2023-12-25 03:00:00,20 mA
2023-12-25 03:00:00,11 mA
2023-12-25 03:00:00,29 mA
2023-12-25 03:00:00,48 mA
2023-12-25 03:00:00,164 mA
2023-12-25 03:00:00,21 mA
2023-12-25 03:00:00,7.8 mA
2023-12-25 03:00:00,38 mA
2023-12-26 03:00:00,7.8 mA
2023-12-26 03:00:00,9.3 mA
2023-12-26 03:00:00,28 mA
2023-12-26 03:00:00,25 mA
2023-12-26 03:00:00,14 mA
2023-12-26 03:00:00,27 mA
2023-12-26 03:00:00,8.3 mA
2023-12-26 03:00:00,5.1 mA
2023-12-26 03:00:00,20 mA
2023-12-26 03:00:00,2.4 mA
2023-12-26 03:00:00,93 mA
2023-12-26 03:00:00,27 mA
2023-12-26 03:00:00,28 mA
2023-12-26 03:00:00,36 mA
2023-12-26 03:00:00,12 mA
2023-12-26 03:00:00,2.7 mA
2023-12-26 03:00:00,9.8 mA
2023-12-27 03:00:00,20 mA
2023-12-27 03:00:00,22 mA
2023-12-27 03:00:00,12 mA
2023-12-27 03:00:00,2.4 mA
2023-12-27 03:00:00,8.1 mA
2023-12-27 03:00:00,8.5 mA
2023-12-27 03:00:00,2.7 mA
2023-12-27 03:00:00,168 mA
2023-12-27 03:00:00,32 mA
2023-12-27 03:00:00,16 mA
2023-12-28 03:00:00,15 mA
2023-12-28 03:00:00,32 mA
2023-12-28 03:00:00,255 mA
2023-12-28 03:00:00,12 mA
2023-12-28 03:00:00,22 mA
2023-12-28 03:00:00,341 mA
2023-12-28 03:00:00,28 mA
2023-12-28 03:00:00,13 mA
2023-12-28 03:00:00,15 mA
2023-12-28 03:00:00,228 mA
2023-12-28 03:00:00,2.2 mA
2023-12-28 03:00:00,101 mA
2023-12-28 03:00:00,78 mA
2023-12-28 03:00:00,12 mA
2023-12-28 03:00:00,376 mA
2023-12-28 03:00:00,113 mA
2023-12-28 03:00:00,2.7 mA
2023-12-28 03:00:00,5.4 mA
2023-12-29 03:00:00,9.3 mA
2023-12-29 03:00:00,116 mA
2023-12-29 03:00:00,5.6 mA
2023-12-29 03:00:00,2.4 mA
2023-12-29 03:00:00,2.7 mA
2023-12-29 03:00:00,262 mA
2023-12-29 03:00:00,56 mA
2023-12-29 03:00:00,8.1 mA
2023-12-29 03:00:00,188 mA
2023-12-29 03:00:00,277 mA
2023-12-29 03:00:00,18 mA
2023-12-29 03:00:00,28 mA
2023-12-29 03:00:00,2.2 mA
2023-12-29 03:00:00,161 mA
2023-12-30 03:00:00,166 mA
2023-12-30 03:00:00,488 mA
2023-12-30 03:00:00,288 mA
2023-12-30 03:00:00,23 mA
2023-12-30 03:00:00,25 mA
2023-12-30 03:00:00,89 mA
2023-12-30 03:00:00,2.4 mA
2023-12-30 03:00:00,231 mA
2023-12-30 03:00:00,41 mA
2023-12-30 03:00:00,12 mA
2023-12-30 03:00:00,5.1 mA
2023-12-30 03:00:00,2.2 mA
2023-12-30 03:00:00,2.7 mA
2023-12-30 03:00:00,437 mA
2023-12-30 03:00:00,7.6 mA
2023-12-30 03:00:00,5.4 mA
2023-12-31 03:00:00,5.4 mA
2023-12-31 03:00:00,5.1 mA
2023-12-31 03:00:00,2.7 mA
2023-12-31 03:00:00,14 mA
2023-12-31 03:00:00,2.4 mA
2023-12-31 03:00:00,5.6 mA
2023-12-31 03:00:00,2.2 mA
2023-12-31 03:00:00,296 mA
2023-12-31 03:00:00,15 mA
2023-12-31 03:00:00,11 mA
2023-12-31 03:00:00,461 mA
2023-12-31 03:00:00,65 mA
2023-12-31 03:00:00,19 mA
2023-12-31 03:00:00,13 mA
2024-01-01 03:00:00,34 mA
2024-01-01 03:00:00,56 mA
2024-01-01 03:00:00,2.4 mA
2024-01-01 03:00:00,39 mA
2024-01-01 03:00:00,5.9 mA
2024-01-01 03:00:00,2.7 mA
2024-01-01 03:00:00,6.3 mA
2024-01-01 03:00:00,11 mA
2024-01-01 03:00:00,12 mA
2024-01-01 03:00:00,28 mA
2024-01-01 03:00:00,5.4 mA
2024-01-02 03:00:00,28 mA
2024-01-02 03:00:00,172 mA
2024-01-02 03:00:00,16 mA
2024-01-02 03:00:00,26 mA
2024-01-02 03:00:00,5.4 mA
2024-01-02 03:00:00,179 mA
2024-01-02 03:00:00,2.4 mA
2024-01-02 03:00:00,2.2 mA
2024-01-02 03:00:00,17 mA
2024-01-02 03:00:00,5.6 mA
2024-01-02 03:00:00,11 mA
2024-01-02 03:00:00,380 mA
2024-01-02 03:00:00,230 mA
2024-01-02 03:00:00,9.0 mA
2024-01-02 03:00:00,16 mA
2024-01-02 03:00:00,116 mA
2024-01-02 03:00:00,26 mA
2024-01-02 03:00:00,8.8 mA
2024-01-02 03:00:00,32 mA
2024-01-02 03:00:00,7.1 mA
2024-01-03 03:00:00,195 mA
2024-01-03 03:00:00,13 mA
2024-01-03 03:00:00,14 mA
2024-01-03 03:00:00,358 mA
2024-01-03 03:00:00,2.4 mA
2024-01-03 03:00:00,16 mA
2024-01-03 03:00:00,243 mA
2024-01-03 03:00:00,13 mA
2024-01-03 03:00:00,20 mA
2024-01-03 03:00:00,4.9 mA
2024-01-03 03:00:00,5.9 mA
2024-01-03 03:00:00,39 mA
2024-01-03 03:00:00,23 mA
2024-01-03 03:00:00,100 mA
2024-01-03 03:00:00,12 mA
2024-01-03 03:00:00,52 mA
2024-01-03 03:00:00,10 mA
2024-01-03 03:00:00,47 mA
2024-01-03 03:00:00,24 mA
2024-01-03 03:00:00,2.7 mA
2024-01-03 03:00:00,28 mA
2024-01-03 03:00:00,72 mA
2024-01-03 03:00:00,45 mA
2024-01-03 03:00:00,17 mA
2024-01-04 03:00:00,16 mA
